,new_738983_739575
M9exp_1,10.9443
M9exp_2,10.6112
M9exp_3,10.4476
M9tran_1,9.2815
M9tran_2,9.1692
M9tran_3,10.3161
M9stat_1,8.1613
M9stat_2,8.1282
M9stat_3,7.8519
MG-0.1_1,10.265
MG-0.1_2,9.2914
MG-0.1_3,11.2004
MG-0.2_2,10.2432
MG-0.2_3,10.4925
MG+5_1,10.0413
MG+5_2,10.0553
MG+5_3,10.4268
MG+10_1,11.3044
MG+10_2,10.8056
MG+10_3,8.9113
MG+15_1,10.5136
MG+15_2,11.1885
MG+15_3,11.1899
MG+25_1,11.0846
MG+25_2,10.4062
MG+25_3,11.328
MG+45_1,10.4414
MG+45_2,9.4409
MG+45_3,11.242
MG+60_2,10.5068
MG+60_3,9.9808
MG+90_2,9.8087
MG+90_3,10.9616
MG+120_1,8.7314
MG+120_2,10.0076
MG+120_3,10.209
MG+150_1,10.096
MG+150_3,10.3628
GM-0.1_1,9.6131
GM-0.1_2,10.7764
GM-0.1_3,10.4745
GM-0.2_1,9.2659
GM-0.2_2,10.6091
GM-0.2_3,10.2747
GM+5_1,10.0305
GM+5_2,10.2799
GM+5_3,10.2476
GM+10_2,10.0047
GM+10_3,9.5455
GM+15_1,10.0492
GM+15_2,9.9907
GM+15_3,9.847
GM+25_1,11.2064
GM+25_2,10.8842
GM+25_3,9.8436
GM+45_1,10.7198
GM+45_2,9.5199
GM+45_3,9.134
GM+60_1,10.8397
GM+60_2,9.6944
GM+60_3,9.2407
GM+90_1,10.6775
GM+90_2,10.9137
GM+90_3,10.6044
GM+120_1,8.8659
GM+120_3,10.7106
GM+150_1,10.4398
GM+150_2,8.9614
GM+150_3,10.2314
BT_1,9.6008
BT_2,8.9765
B36_1,9.7828
B36_2,9.6683
B60_1,9.7807
B60_2,9.5655
S0_1,10.1603
S0_2,10.7443
S0_3,10.1513
S1_1,10.7279
S1_2,10.2815
S1_3,10.4609
S2_1,9.1721
S2_2,8.9033
S2_3,8.1976
S3_1,10.045
S3_2,9.5518
S4_1,9.741
S4_2,9.2566
S4_3,8.8261
S5_1,9.071
S5_2,8.7623
S5_3,9.0782
S6_1,9.0135
S6_2,7.5709
S6_3,8.9749
S6/t_1,9.189
S6/t_2,7.796
S6_4,8.7322
S6_5,9.2812
S6_6,9.2096
S7_4,10.0347
S7_5,10.0177
S7_6,10.3868
S8_4,9.6515
S8_5,10.4169
G135_1,11.8399
G135_3,10.4421
G150_1,11.4986
G150_2,12.8385
G150_3,12.0995
G180_1,11.521
G180_2,12.0323
G180_3,11.3312
T-5.40H_1,10.8319
T-4.40H_1,10.6383
T-3.40H_1,10.3008
T-2.40H_1,9.9135
T-1.40H_1,9.8123
T-1.10H_1,9.7463
T-0.40H_1,9.5728
T0.0H_1,9.325
T0.30H_1,8.3311
T1.0H_1,8.5619
T1.30H_1,8.1963
T2.0H_1,8.397
T2.30H_1,8.2525
T3.0H_1,8.3532
T3.30H_1,9.0694
T4.0H_1,8.8925
T5.0H_1,8.3213
LBexp_1,12.1004
LBexp_2,11.2611
LBexp_3,10.966
LBtran_1,8.7456
LBtran_2,9.7699
LBtran_3,10.151
LBstat_1,8.9428
LBstat_2,9.0769
LBstat_3,8.7154
LBGexp_1,11.402
LBGexp_2,10.5744
LBGexp_3,12.3451
LBGtran_2,9.591
LBGtran_3,10.5015
LBGstat_1,11.1962
LBGstat_2,10.8944
LBGstat_3,9.5627
Mt0_1,11.5896
Mt0_3,11.8201
M0t45_1,9.973
M0t45_2,11.575
M0t45_3,10.4608
M0t90_1,7.8293
M0t90_2,8.8696
M0t90_3,8.2706
M40t45_1,9.8595
M40t45_2,9.8981
M40t45_3,10.6423
M40t90_1,8.2342
M40t90_2,8.8123
M40t90_3,8.901
dia0_1,11.5109
dia0_2,12.0034
