,PSPTOB0057
SRX1828913,0.10499642020000001
SRX1828914,-0.3149467716
SRX1828915,0.0366178953
SRX1828916,-0.3000861046
SRX1828917,-0.1416143155
SRX1828918,-0.7010806207
SRX3983989,1.9675432633
SRX3983990,0.1314952292
SRX3983993,0.34412309960000004
SRX3983994,0.2664122568
SRX3983995,0.6738485384
SRX3983996,0.22337223150000002
SRX3983997,0.4790554369
SRX3983998,0.5035229826000001
SRX3983999,1.0105221422
SRX3984000,1.6155959189
SRX3984001,0.590331865
SRX3984002,0.5952532818
SRX3984003,0.9042457125000001
SRX3984004,0.6521157215000001
SRX3984005,1.6972445767000002
SRX3984006,1.0683162156
SRX3984007,0.19679743560000001
SRX3984008,0.9762213620000001
SRX3984009,0.4212869647
SRX3984010,1.4682260045
SRX3984011,0.8098899155
SRX3984012,0.5649196606
SRX3984013,0.5936270833
SRX3984014,0.6145450016
SRX3984015,0.604153102
SRX3984016,0.8051784550000001
SRX3984017,1.3517505025
SRX3984019,0.2789396336
SRX3984020,1.1147667818
SRX3984021,1.1093208169
SRX3984022,1.2465325022
SRX3984023,0.0364998374
SRX3984024,0.9800809928
SRX3984025,1.1475287922
SRX3984026,1.5670769139
SRX3984027,1.1978801615
SRX3984028,1.0217108104000001
SRX3984029,1.2883860324
SRX3984031,0.8106129283
SRX3984032,0.8075611912
SRX3984034,-0.0218807885
SRX3984035,-0.8508282951
SRX3984036,1.7874353224
SRX3984037,1.7450932135000001
SRX3984038,1.9043241038
SRX3984039,1.690505069
SRX3984040,1.3930901001
SRX3984041,1.6112874334
SRX3984042,0.0414996149
SRX3984043,-0.5018686879
SRX3984045,0.4651046169
SRX3984046,0.0623672361
SRX3984047,1.3267347745
SRX3984048,0.7458995858
SRX3984049,0.7017145789
SRX3984050,0.3690481507
SRX3984051,1.4176929732999999
SRX3984052,1.0238481295
SRX3984056,0.8849935329
SRX3984057,0.9618940251
SRX3984058,0.9799451834
SRX3984059,0.3710793828
SRX3984061,0.3802916088
SRX3984062,0.52115084
SRX3984063,0.7243702577000001
SRX3984064,0.9496259089
SRX3984065,0.7495586423
SRX3984066,0.7461682142
SRX3984067,0.491770364
SRX3984068,0.8233170879
SRX3984069,0.2588741968
SRX3984070,0.7876154174000001
SRX3984071,0.589434015
SRX3984073,1.2721825852
SRX3984074,1.5858851856
SRX3984077,0.2873749238
SRX3984078,0.3322193227
SRX3984079,0.525365264
SRX3984080,-0.0769862851
SRX3984082,0.9553108712
SRX3984084,0.7466158732
SRX6997963,0.2994970074
SRX6997964,-0.37029566080000004
SRX6997965,-0.2925609857
SRX6997967,0.23527069220000002
SRX6997968,-0.4593431102
SRX6997969,-0.08922215480000001
SRX6997971,-0.5347676995
SRX6997972,-0.43157618130000003
SRX6997973,-0.3391365502
SRX3159100,-0.1951015919
SRX3159101,0.1489258803
SRX3159102,0.0860250646
SRX3159103,-0.039849353000000004
SRX3159000,0.18448911310000002
SRX3159001,0.14775222500000001
SRX3159002,-0.0351378672
SRX3159003,-0.09065655710000001
SRX3159004,-0.1124104093
SRX3159005,-0.1043144669
SRX3159006,0.1939813567
SRX3159007,-0.271903585
SRX3159008,0.0435457187
SRX3159009,0.26254785480000004
SRX3159010,-0.0250988602
SRX3159012,0.2846210636
SRX3159013,0.32499889860000003
SRX3159014,0.5299673247
SRX3159015,0.2924198179
SRX3159016,0.044786216000000004
SRX3159017,0.3430820331
SRX3159018,0.2872519282
SRX3159019,-0.1124622993
SRX3159020,0.21424360420000002
SRX3159021,0.0084460248
SRX3159022,0.5910253125
SRX3159023,-0.3732582665
SRX3159024,0.23411108300000003
SRX3159025,-0.250952866
SRX3159026,0.1461809671
SRX3159027,-0.0244517364
SRX3159028,0.0826400729
SRX3159029,0.20363333790000002
SRX3159030,0.1847247329
SRX3159034,-0.0750033544
SRX3159036,0.0830928974
SRX3159037,-0.0493012649
SRX3159041,-0.19831665010000002
SRX3159042,-0.21626560890000002
SRX3159043,-0.12330357180000001
SRX3159045,-0.1304310661
SRX3159047,-0.1406942011
SRX3159048,-0.24175077790000002
SRX3159049,0.34459052100000004
SRX3159050,0.36934933270000003
SRX3159051,0.4384057381
SRX3159052,0.0345835081
SRX3159053,0.0599340919
SRX3159054,0.1026369931
SRX3159055,-0.0898157195
SRX3159056,-0.22542714120000001
SRX3159057,-0.4041323892
SRX3159058,-0.1093117784
SRX3159060,-0.0540772897
SRX3159061,-0.5511620643
SRX3159062,-0.47446046480000004
SRX3159063,0.2384247431
SRX3159066,0.5334274945
SRX3159069,0.4338665689
SRX3159070,0.35589294450000003
SRX3159071,-0.4193870304
SRX3159073,0.1647056496
SRX3159074,0.2777336891
SRX3159075,0.0799543187
SRX3159076,-0.0468682536
SRX3159080,0.3150298657
SRX3159082,0.3949365011
SRX3159083,0.012041710700000001
SRX3159086,-0.3122783644
SRX3159087,0.23608293430000002
SRX3159088,0.1769604267
SRX3159089,0.2462434622
SRX3159090,0.28643356270000003
SRX3159091,0.3985545062
SRX3159092,-0.2539556237
SRX3159093,0.3344987052
SRX3159094,-0.1286446234
SRX3159095,0.1457967011
SRX3159096,0.0930704899
SRX3159097,0.530224829
SRX3159098,-0.0867853802
SRX3159099,0.1134161791
SRX3158988,-0.0037879894
SRX3158989,-0.086773107
SRX3158990,0.3124994272
SRX3158991,-0.18259047320000002
SRX3158992,-0.0068619058
SRX3158996,0.0106498953
SRX3644656,0.025105159800000002
SRX3644657,-0.0952397698
SRX3644658,0.07013461
SRX3644659,-0.0857617846
SRX3644660,-0.18891735140000002
SRX3644661,-0.0354283381
SRX3644662,-0.5911214242
SRX3644663,-0.5954533437
SRX3644664,-0.3651861058
SRX3644665,-0.0585712696
SRX3644666,-0.1100809789
SRX3644667,0.1510568626
SRX3644668,-0.4075803369
SRX3644669,-0.12781866990000001
SRX3644670,-0.25276042200000004
SRX3644671,-0.1101717868
SRX3644672,0.2455665878
SRX3644673,0.1686663381
