,-0.098444668317717,-0.07031762022694071,-0.04219057213616442,-0.014063524045388132,0.01406352404538816,0.04219057213616445,0.07031762022694074,0.09844466831771703,0.12657171640849332,0.1546987644992696,0.1828258125900459,0.21095286068082222,0.2390799087715985,0.2672069568623747,0.2953340049531511,0.32346105304392736,0.3515881011347036,0.3797151492254799,0.40784219731625615,0.4359692454070325
thresh,-0.11250819236310515,0.11250819236310515,1,,,,,,,,,,,,,,,,,
unreg,0,5,36,2838,2634,35,4,2,1,1,1,5,0,1,0,0,1,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],['PP_3180'],['PP_1264'],['PP_4557'],['PP_1263' 'PP_1266' 'PP_1265' 'PP_5458' 'PP_0269'],[],['aruC'],[],[],['PP_4488'],[],[],[]
