,PSPTOA0005
SRX1828913,0.0387239938
SRX1828914,0.7359179020000001
SRX1828915,0.1110616108
SRX1828916,0.8473130328
SRX1828917,-0.1497856046
SRX1828918,0.9971007513000001
SRX3983989,-1.4145861736
SRX3983990,-1.9546180288000001
SRX3983993,-2.9913452635
SRX3983994,-3.6162838954
SRX3983995,-1.6659407711
SRX3983996,-2.6907487052
SRX3983997,-3.126860273
SRX3983998,-1.7427854176
SRX3983999,-1.7847863291000001
SRX3984000,-1.9964826984
SRX3984001,-2.9146644676
SRX3984002,-2.8501585271
SRX3984003,-3.1982987239
SRX3984004,-1.7920656780000002
SRX3984005,-2.022444905
SRX3984006,-2.9529985784
SRX3984007,-3.325084456
SRX3984008,-1.9343716541
SRX3984009,-1.5846998835
SRX3984010,-2.0202706437
SRX3984011,-1.6657067588999999
SRX3984012,-1.4876194067
SRX3984013,-1.8831230724
SRX3984014,-1.7905265758
SRX3984015,-3.5864786103
SRX3984016,-1.8529137640000002
SRX3984017,-1.494757124
SRX3984019,-1.6823174163
SRX3984020,-2.4723919488
SRX3984021,-1.6120553233
SRX3984022,-1.6190149668
SRX3984023,-0.2582979784
SRX3984024,-1.6505775008999999
SRX3984025,-1.8205624615
SRX3984026,-1.5456920797
SRX3984027,-1.77057382
SRX3984028,-2.0210317441
SRX3984029,-1.6824469491
SRX3984031,-2.4588053978
SRX3984032,-2.7751548758
SRX3984034,-0.0147456533
SRX3984035,-3.5375376585
SRX3984036,-2.1166426842
SRX3984037,-2.4613085494
SRX3984038,-2.0790725731
SRX3984039,-1.7589562311
SRX3984040,-1.8559600612
SRX3984041,-2.3297523272
SRX3984042,-2.7801723528
SRX3984043,-3.7233848005
SRX3984045,-1.8353372687
SRX3984046,-0.0555663075
SRX3984047,-2.4423461951
SRX3984048,-3.1459060554000002
SRX3984049,-3.7650713422
SRX3984050,-4.0364278827
SRX3984051,-2.3000985295
SRX3984052,-2.3603066505
SRX3984056,-2.5537351607
SRX3984057,-2.1742778512
SRX3984058,-2.8297627189
SRX3984059,-1.2628076141
SRX3984061,-1.5876898927
SRX3984062,-1.0812259256
SRX3984063,-1.7687194869
SRX3984064,-1.9789982798999999
SRX3984065,-1.3980982813
SRX3984066,-1.7729707248
SRX3984067,-1.7666807153000001
SRX3984068,-1.7598128552999999
SRX3984069,-3.2411904241
SRX3984070,-2.5778433859
SRX3984071,-2.9724286723
SRX3984073,-1.6935332855
SRX3984074,-1.5474246069
SRX3984077,-1.4801949155
SRX3984078,-1.7657274686000002
SRX3984079,-2.5533357458
SRX3984080,0.32860993920000003
SRX3984082,-1.7659155135
SRX3984084,-2.6428122861
SRX6997963,-0.30777641850000004
SRX6997964,-0.004191242
SRX6997965,0.188573537
