,-0.05099864519999999,-0.025499322599999995,0.0,0.025499322599999992,0.05099864519999999,0.07649796779999998,0.10199729039999997,0.12749661299999998,0.15299593559999997,0.17849525819999995,0.20399458079999996,0.22949390339999995,0.25499322599999996,0.28049254859999995,0.3059918712,0.3314911938,0.35699051639999996,0.38248983899999994,0.4079891615999999,0.43348848419999997
thresh,-0.06374830649999999,0.06374830649999999,1,,,,,,,,,,,,,,,,,
unreg,6,399,4817,326,12,3,1,0,1,1,1,1,1,0,3,0,0,0,0,0
unreg_genes,[],[],[],[],[],['PA2913' 'nosL' 'PA2914'],['PA3782'],[],['PA3791'],['PA0433'],['PA0435'],['PA3789'],['PA3784'],[],['PA0434' 'PA3785' 'oprC'],[],[],[],[],[]
