,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,AB0057_PGcoculture__PGAB,7.613372899200001,0.3442347318830289,3.0,0.0,7.5081785444,1.0,7.3340089924,2.0,7.9979311608,,
1,AB0057_PGcoculture__AB ,0.0,1.0678227364404442,4.0,3.0,-1.5261481771,4.0,0.1398503521,5.0,0.4574170944,6.0,0.9288807306
2,AB0057_PGcoculture__ABPG,1.4091392109249998,0.6139744504201949,4.0,7.0,1.4186288048,8.0,1.8185089814,9.0,0.5380832625,10.0,1.861335795
3,AB5075_AZI__AZI_000,0.0,0.6335758943624216,2.0,11.0,0.4480058113,17.0,-0.4480058113,,,,
4,AB5075_AZI__preculture,1.3283318857,0.3204630715317923,2.0,12.0,1.5549334967,13.0,1.1017302747,,,,
5,AB5075_AZI__AZI_040,4.0587534323,0.47816411480686893,2.0,14.0,3.7206403442,18.0,4.3968665204,,,,
6,AB5075_AZI__AZI_028,1.47547754985,0.35719417543439774,2.0,15.0,1.2229031262,19.0,1.7280519735,,,,
7,AB5075_AZI__AZI_003,0.39593495880000007,0.17767225508597648,2.0,16.0,0.2703017024,20.0,0.5215682152000001,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,-0.12317382863333333,0.982508227941529,3.0,21.0,-0.8622282194,28.0,0.9917870483000001,29.0,-0.49908031480000004,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,-3.33333360913457e-11,1.2868804647568384,3.0,22.0,1.4130281905,23.0,-0.3082995424,24.0,-1.1047286482,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,-0.2246206357666667,0.17422074880162083,3.0,25.0,-0.0683633523,26.0,-0.1930195398,27.0,-0.4124790152,,
11,AB5075_VIR-O_LSO__VIR-O,9.25185853854297e-18,0.21714916236285237,3.0,30.0,-0.1630653627,32.0,-0.08342496270000001,34.0,0.24649032540000002,,
12,AB5075_VIR-O_LSO__LSO,-0.4511932409333334,0.24123367629801515,3.0,31.0,-0.7257281413000001,33.0,-0.27310143600000003,35.0,-0.3547501455,,
13,AB5075_Zinc__Control,-7.401486830834377e-17,2.0740486278855994,3.0,36.0,-0.9422234222,37.0,2.377899318,38.0,-1.4356758958,,
14,AB5075_Zinc__Zinc,-1.1308685379,0.08410174457697783,2.0,39.0,-1.1903374518,40.0,-1.071399624,,,,
15,AB5075_biofilm+abx__planktonic,0.0,4.113956488287075,3.0,41.0,-4.2132970087,42.0,0.20645529710000002,44.0,4.0068417116,,
