,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A
0,Chrom__sac_log,1.3782359121557255,0.3154070343809567,2.0,0.0,1.1552094593110125,1.0,1.6012623650004385,,
1,Chrom__sac_sta,-7.8546985025531955,1.0652869311732658,2.0,2.0,-8.607970115495219,3.0,-7.101426889611172,,
2,Chrom__sac_MW001,2.220446049250313e-15,0.8232871924212619,2.0,4.0,0.5821519566251105,5.0,-0.5821519566251061,,
3,Chrom__sac_fadR,0.44569886725768215,0.19249211711437858,2.0,6.0,0.5818113485942144,7.0,0.30958638592115,,
4,FadR__wt_p,-3.8441472227646045e-15,0.2699048357164543,2.0,8.0,0.19085153961014206,9.0,-0.19085153961014975,,
5,FadR__ko_p,-0.11021478418271848,0.4452712010487498,2.0,10.0,0.20463950154593105,11.0,-0.425069069911368,,
6,GDGT__75_2.4_log,8.141635513917814e-16,2.973549820771496,3.0,12.0,3.4121480194487264,27.0,-2.03763540168564,50.0,-1.3745126177630838
7,GDGT__80_3.5_stat,-2.549350923300872,4.388512147800732,3.0,13.0,-4.940451131826787,20.0,-5.223040888610373,42.0,2.515439250534545
8,GDGT__80_2.4_log,-6.795802784401473,5.371754211771927,3.0,14.0,-1.236341400557266,37.0,-7.19330024826881,41.0,-11.957766704378342
9,GDGT__75_3.5_stat,-2.5948243860919127,2.5855252864009284,3.0,15.0,-2.262998529289963,24.0,-5.330243046571889,28.0,-0.1912315824138872
10,GDGT__80_1.6_stat,-14.849846324791786,3.882875799096401,3.0,16.0,-17.11610612978264,17.0,-10.366376985251117,33.0,-17.0670558593416
11,GDGT__75_2.4_stat,1.8609001294607197,0.742843919829382,3.0,18.0,1.9070709225018192,26.0,1.0960477327103482,31.0,2.5795817331699915
12,GDGT__80_2.4_stat,-0.7221757136827599,1.742812771833296,3.0,19.0,-2.663291690752758,29.0,-0.2114524023285336,30.0,0.7082169520330123
13,GDGT__80_1.6_log,-3.0889964152151563,3.25388493852134,2.0,21.0,-5.389840520444368,39.0,-0.7881523099859449,,
14,GDGT__65_3.5_stat,2.133794779918318,7.002328322782955,3.0,22.0,-4.771242085247161,23.0,1.9431070204117844,34.0,9.22951940459033
15,GDGT__75_1.6_stat,-4.219113869939093,2.571967423609881,3.0,25.0,-7.0475084360761,32.0,-3.5892344827491924,38.0,-2.0205986909919877
16,GDGT__75_1.6_log,0.5297371150360966,0.3632155989248164,2.0,35.0,0.2729049020036256,36.0,0.7865693280685675,,
17,GDGT__65_2.4_stat,-13.8016205280188,5.308716051853205,3.0,40.0,-8.614566566555261,46.0,-19.224161386385838,49.0,-13.566133631115301
18,GDGT__65_2.4_log,-3.774358038709009,2.5043995179469785,3.0,43.0,-6.373981791994137,44.0,-1.3775118866174652,47.0,-3.5715804375154274
19,GDGT__80_3.5_log,-1.910580331415438,0.2586552041631651,3.0,45.0,-2.1903433227518287,51.0,-1.8612638187681352,52.0,-1.68013385272635
20,GDGT__65_1.6_log,-1.9135963547455217,1.2551858025244305,3.0,48.0,-1.0079612189621705,53.0,-3.3463935905308233,54.0,-1.3864342547435708
21,NutLim__t0,-3.4416913763379853e-15,2.382589743908715,2.0,55.0,1.6847453647033686,56.0,-1.6847453647033754,,
22,NutLim__t05,2.1736859159249367,1.3412261913448766,3.0,57.0,3.1657131031976014,58.0,0.6477212355211802,59.0,2.707623409056028
23,NutLim__t1,0.311245098721363,2.1360221801127564,3.0,60.0,-2.098651017847973,61.0,1.0613401209145077,62.0,1.9710461930975545
24,NutLim__t15,-0.10993682485293688,3.1273530775392606,3.0,63.0,-3.403289935495875,64.0,0.2538889059148179,65.0,2.8195905550222466
25,NutLim__t2,1.0144226360609132,2.3060020380576427,3.0,66.0,-1.634176770865885,67.0,2.1013696783926896,68.0,2.5760750006559348
26,NutLim__t4,-6.128514620861171,1.1557007370851529,2.0,69.0,-6.945718449076375,70.0,-5.311310792645969,,
27,UV_irr__wt0,5.366077952354923e-16,0.3189481799897788,3.0,71.0,-0.3042316001052092,72.0,-0.02763483733669608,73.0,0.3318664374419069
28,UV_irr__wt1,-3.708507809834973,0.950066414035841,3.0,74.0,-3.2390876814138965,75.0,-3.0845213337277,76.0,-4.8019144143633214
29,UV_irr__wt2,-14.731194419200406,2.482407870750534,3.0,77.0,-12.692912348291445,78.0,-14.004940517592642,79.0,-17.495730391717128
30,UV_irr__mut0,-0.85681475977513,1.0632249297183833,3.0,80.0,-0.8718250846601987,81.0,-1.9124550571756007,82.0,0.21383586251040945
31,UV_irr__mut1,-3.9012017116905144,1.2030882470707087,3.0,83.0,-4.0893434035893295,84.0,-4.999134791098217,85.0,-2.6151269403839965
32,UV_irr__mut2,-15.372974444675252,1.5508351448645346,3.0,86.0,-16.146882403544815,87.0,-16.384551659009762,88.0,-13.587489271471178
33,YtrA__overexpr,-2.5781761401996968,0.8717290677084522,3.0,89.0,-3.5756497108156267,90.0,-1.9624076308598348,91.0,-2.1964710789236297
34,YtrA__wt,2.220446049250313e-15,1.9993184772751655,3.0,92.0,0.8653651356737397,93.0,-2.2862282942877052,94.0,1.4208631586139722
