,PSPTO_RS24600
SRX1828913,0.22227781270000002
SRX1828914,-0.0690630903
SRX1828915,-0.2363049263
SRX1828916,-0.48099876280000003
SRX1828917,0.0140271136
SRX1828918,-0.4117121843
SRX3983989,1.2693490342
SRX3983990,0.2583892566
SRX3983993,1.0859337449
SRX3983994,1.1468066556
SRX3983995,0.42656019240000004
SRX3983996,1.7801621273000001
SRX3983997,1.0568613768
SRX3983998,0.5970392438000001
SRX3983999,0.5590852109000001
SRX3984000,0.43337703580000003
SRX3984001,1.3167839446
SRX3984002,1.4942215686
SRX3984003,0.5336950696
SRX3984004,0.1606900186
SRX3984005,1.0131897347
SRX3984006,1.3652641954
SRX3984007,0.7427693408
SRX3984008,0.41498634570000004
SRX3984009,0.0494959029
SRX3984010,2.5572064229
SRX3984011,0.35058156700000004
SRX3984012,0.1069967933
SRX3984013,0.4958924427
SRX3984014,0.1853733225
SRX3984015,0.7875150315
SRX3984016,0.8742138847
SRX3984017,2.3344391801
SRX3984019,-0.018241415400000002
SRX3984020,2.1609554795
SRX3984021,2.492705466
SRX3984022,2.2798179597
SRX3984023,0.149058262
SRX3984024,0.5534723972
SRX3984025,1.2828460693000001
SRX3984026,0.9696670143
SRX3984027,0.8346495032
SRX3984028,0.3331878424
SRX3984029,1.4400626653
SRX3984031,1.6047594453
SRX3984032,1.4023119047
SRX3984034,-0.0838674543
SRX3984035,0.6622614
SRX3984036,2.3329594616
SRX3984037,1.7919088752
SRX3984038,1.9704419116
SRX3984039,2.368426363
SRX3984040,1.0105302166
SRX3984041,2.1924457762
SRX3984042,1.4582956336000001
SRX3984043,1.1211143868
SRX3984045,-1.2473706468
SRX3984046,-0.1730162674
SRX3984047,1.6901010442
SRX3984048,1.2107809644
SRX3984049,0.6686354569
SRX3984050,0.6117253715000001
SRX3984051,1.9005412319000001
SRX3984052,0.48599524180000003
SRX3984056,1.4529872321
SRX3984057,1.9944886322
SRX3984058,1.5249408742
SRX3984059,0.5118039396
SRX3984061,0.31813339350000003
SRX3984062,0.5567344347000001
SRX3984063,0.6464097857000001
SRX3984064,0.8448942353000001
SRX3984065,0.45973054820000003
SRX3984066,0.6710292439000001
SRX3984067,1.0338077961
SRX3984068,0.21155951890000002
SRX3984069,0.9004304766000001
SRX3984070,1.0758608345
SRX3984071,1.2245680919
SRX3984073,0.26313439040000003
SRX3984074,1.0760290829
SRX3984077,0.2565934797
SRX3984078,0.0247005414
SRX3984079,1.7900329164
SRX3984080,0.1078254597
SRX3984082,0.5982151993
SRX3984084,1.5013165515
SRX6997963,0.24359114110000002
SRX6997964,0.370718256
SRX6997965,-0.0214546367
SRX6997967,-0.6961209626
SRX6997968,-1.8952538629000002
SRX6997969,0.1574377766
SRX6997971,0.4525298216
SRX6997972,-0.38760926700000004
SRX6997973,-0.1707294935
SRX3159100,-0.4760596681
SRX3159101,-0.052597716700000005
SRX3159102,0.2835780915
SRX3159103,0.2450792933
SRX3159000,-0.8124670469
SRX3159001,0.9956091673
SRX3159002,2.4059409686
SRX3159003,1.1555743323
SRX3159004,-0.8124670469
SRX3159005,-0.8124670469
SRX3159006,1.7096053573
SRX3159007,-0.8124670469
SRX3159008,2.4352909679
SRX3159009,-0.8124670469
SRX3159010,-0.8124670469
SRX3159012,-0.8124670469
SRX3159013,0.7940967667000001
SRX3159014,-0.8124670469
SRX3159015,-0.8124670469
SRX3159016,0.5642195828000001
SRX3159017,-0.8124670469
SRX3159018,-0.8124670469
SRX3159019,-0.8124670469
SRX3159020,-0.8124670469
SRX3159021,-0.8124670469
SRX3159022,-0.8124670469
SRX3159023,-0.8124670469
SRX3159024,-0.8124670469
SRX3159025,-0.8124670469
SRX3159026,-0.8124670469
SRX3159027,-0.8124670469
SRX3159028,0.9125313163000001
SRX3159029,0.8691949789000001
SRX3159030,0.5151978227
SRX3159034,0.7147535942000001
SRX3159036,-0.8124670469
SRX3159037,1.260781745
SRX3159041,0.7780148634
SRX3159042,-0.8124670469
SRX3159043,-0.8124670469
SRX3159045,-0.8124670469
SRX3159047,1.6229737183
SRX3159048,-0.8124670469
SRX3159049,-0.8124670469
SRX3159050,0.3205301857
SRX3159051,1.3059377247000001
SRX3159052,-0.8124670469
SRX3159053,-0.8124670469
SRX3159054,1.5907145753
SRX3159055,-0.8124670469
SRX3159056,-0.8124670469
SRX3159057,-0.8124670469
SRX3159058,-0.8124670469
SRX3159060,-0.8124670469
SRX3159061,-0.8124670469
SRX3159062,-0.8124670469
SRX3159063,-0.8124670469
SRX3159066,-0.8124670469
SRX3159069,-0.8124670469
SRX3159070,-0.8124670469
SRX3159071,-0.8124670469
SRX3159073,-0.8124670469
SRX3159074,-0.8124670469
SRX3159075,3.3819859327
SRX3159076,2.4976777803
SRX3159080,-0.8124670469
SRX3159082,1.5242765212
SRX3159083,1.3145860227
SRX3159086,-0.8124670469
SRX3159087,0.8278883233000001
SRX3159088,-0.8124670469
SRX3159089,-0.8124670469
SRX3159090,-0.8124670469
SRX3159091,-0.8124670469
SRX3159092,-0.8124670469
SRX3159093,1.9368162072000001
SRX3159094,2.2402085791
SRX3159095,0.5608498718
SRX3159096,-0.8124670469
SRX3159097,1.4252078073
SRX3159098,-0.8124670469
SRX3159099,-0.8124670469
SRX3158988,0.3122002613
SRX3158989,-0.9618204194000001
SRX3158990,-0.9618204194000001
SRX3158991,2.6376319183
SRX3158992,-0.9618204194000001
SRX3158996,0.6496201580000001
SRX3644656,0.2373229638
SRX3644657,-0.0987228904
SRX3644658,-0.1386000734
SRX3644659,0.1738649813
SRX3644660,-0.014084089000000001
SRX3644661,-0.1629215319
SRX3644662,-0.6734256004
SRX3644663,-0.4132563701
SRX3644664,0.645320299
SRX3644665,0.021596219
SRX3644666,-0.3293314457
SRX3644667,0.8056388149
SRX3644668,-0.3294473073
SRX3644669,-0.5128214427000001
SRX3644670,-0.1636922727
SRX3644671,-0.0018008669
SRX3644672,-0.37400791520000004
SRX3644673,-0.2555736558
