k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,-0.011726022362709046,,,
7,Zinc - Steady,False,-0.009492104118689894,,,
11,Chromium,False,-0.008583795800805092,,,
4,UC-4,False,-0.006700972472317517,,,
6,Iron,False,-0.0049487252114340675,,,
3,Cadmium,False,-0.004848847268149257,,,
8,Zinc - Fast,False,-0.0034612047881819306,,,
14,UC-7,False,-0.00300099594052881,,,
0,UC-1,False,-0.0016703498899005356,,,
12,Zinc - Intermediate,False,0.0008976126646522027,,,
10,Copper,False,-0.000865967747522518,,,
9,UC-5,False,-0.0007958888987581391,,,
1,UC-2,False,0.0006347796444606501,,,
2,UC-3,False,-0.00034016585181234404,,,
13,UC-6,False,-0.00028627198829781267,,,
