k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,-0.028136121556162838,,,
11,Chromium,False,0.023712313845753667,,,
7,Zinc - Steady,False,-0.005960812489502132,,,
13,UC-6,False,-0.0036610038741491735,,,
10,Copper,False,-0.0025865264819003642,,,
3,Cadmium,False,-0.001778433808358386,,,
2,UC-3,False,-0.0015300461393781006,,,
12,Zinc - Intermediate,False,0.0013433575960794788,,,
1,UC-2,False,-0.0012348147085867822,,,
0,UC-1,False,0.0009556377906119453,,,
9,UC-5,False,0.0007836362662590503,,,
14,UC-7,False,-0.0006650878582149744,,,
8,Zinc - Fast,False,-0.0006161207624245435,,,
4,UC-4,False,0.0005231109919259325,,,
5,Lead,False,-0.0001627939172612969,,,
