,Value,list
TF,Phage_3,
reg_genes,50,"['SP5448_04410' 'SP5448_04440' 'SP5448_04645' 'arpU' 'SP5448_04385' 'ydjZ'
 'SP5448_04660' 'SP5448_04405' 'SP5448_04380' 'SP5448_04485'
 'SP5448_04490' 'SP5448_04430' 'skfE' 'SP5448_04350' 'SP5448_04360'
 'SP5448_04455' 'SP5448_04395' 'SP5448_04375' 'SP5448_04345'
 'SP5448_04355' 'SP5448_04390' 'SP5448_04480']"
comp_genes,46,"['SP5448_03720' 'SP5448_03735' 'SP5448_07795' 'SP5448_03610' 'czcD' 'marR'
 'SP5448_04555' 'SP5448_04565' 'SP5448_06220' 'SP5448_00885'
 'SP5448_04590' 'opuAA' 'SP5448_04445' 'SP5448_04450' 'isaA' 'celC'
 'SP5448_03760' 'SP5448_06230']"
both_genes,28,"['SP5448_04505' 'SP5448_04580' 'SP5448_04425' 'SP5448_04625'
 'SP5448_04435' 'SP5448_04585' 'SP5448_04635' 'SP5448_04650'
 'SP5448_04510' 'SP5448_04620' 'SP5448_04550' 'SP5448_04615'
 'SP5448_04515' 'SP5448_04600' 'SP5448_04500' 'SP5448_04560'
 'SP5448_04575' 'SP5448_04540' 'SP5448_04545' 'SP5448_04570'
 'SP5448_04640' 'SP5448_04610' 'SP5448_04630' 'SP5448_04595'
 'SP5448_04530' 'SP5448_04465' 'SP5448_04520' 'SP5448_04535']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
