,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,3.3333326839487164e-11,0.16671310387281416,3.0,0.0,-0.17580759740000002,6.0,0.0199919035,12.0,0.155815694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.06667683810000001,0.10201828819350214,3.0,1.0,0.0209610459,7.0,0.18355750210000002,13.0,-0.0044880337000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,0.060228222733333336,0.11297874998725546,3.0,2.0,0.1621007992,8.0,-0.061282009500000005,14.0,0.0798658785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.38488569433333336,0.18834147123384096,3.0,3.0,-0.438036122,9.0,-0.1756802973,15.0,-0.5409406637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.10863131913333335,0.2927786237755936,3.0,4.0,0.18313639010000002,10.0,-0.10661985460000001,16.0,-0.4024104929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,0.1264367244,0.3003485381407754,3.0,5.0,0.4330236107,11.0,0.1135448668,17.0,-0.1672583043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,0.8384208025000001,0.6833851341223613,2.0,18.0,0.35519454,71.0,1.321647065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,1.717623223966667,0.5205073861758465,3.0,19.0,2.2844937612000003,70.0,1.6071656550000002,205.0,1.2612102557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,1.2028183687875,0.46901890189715817,8.0,20.0,1.256776291,32.0,0.944360339,55.0,0.8430714859,67.0,1.4361938718,126.0,1.5398666222,147.0,1.094712886,203.0,0.4935939005,210.0,2.0139715539,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.5139719506,0.46258079725367235,3.0,21.0,0.29409719630000003,34.0,0.2023380843,61.0,1.0454805712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,0.9010687912625,0.4866680687097025,8.0,22.0,0.3035218798,104.0,1.4872567161,111.0,0.8358211795,133.0,1.1098027428,165.0,0.6202147652000001,238.0,0.5989118898,265.0,1.6911295561,270.0,0.5618916008,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-0.5450391002142857,0.45337288321360025,7.0,23.0,-0.9461046612,56.0,-0.8772700458,82.0,-0.8196838627,118.0,0.2919535901,134.0,-0.2579436328,137.0,-0.3830040764,227.0,-0.8232210127,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,0.61773655215,0.4140587963226925,4.0,24.0,0.6178139201,101.0,0.2996088847,139.0,0.3509971865,149.0,1.2025262173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,1.53017438925,0.4834692307129493,4.0,25.0,1.6302506327000001,123.0,1.7228370279,155.0,1.9366364405,191.0,0.8309734559,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,0.0067196238333333365,0.47927984249482725,3.0,26.0,0.5489118733,59.0,-0.3604485618,159.0,-0.16830444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,2.16478156174,0.27790133642882336,5.0,27.0,2.4255013102,76.0,2.2060483018,146.0,1.9371349061,162.0,1.8237591524,262.0,2.4314641382,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,1.754547891575,0.9014501784766684,4.0,28.0,0.4969872127,94.0,1.7127115249,186.0,2.4763983,231.0,2.3320945287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,1.3448139061333333,0.25684026750236066,3.0,29.0,1.5461388616,49.0,1.0555563072,260.0,1.4327465496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,0.8006587466599999,0.7377636375582389,5.0,30.0,1.2539137653,77.0,1.3096364877,172.0,-0.2374480032,259.0,1.400795987,280.0,0.2763954965,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,0.919485766325,0.07001517747276573,4.0,31.0,1.0201306457,40.0,0.8967628391,138.0,0.8578892347,192.0,0.9031603458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,0.7783843661142856,0.5573511946380683,7.0,33.0,0.2792184385,39.0,0.4619600011,58.0,0.2643100878,122.0,1.1950929588,170.0,1.7796770713,244.0,0.9214911184000001,261.0,0.5469408869,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,1.7488447375571428,1.4316558589194237,7.0,35.0,0.3616840948,79.0,0.20252509700000002,92.0,3.0876876252,208.0,3.282574703,251.0,1.0826485381,263.0,3.3633015859,299.0,0.8614915189000001,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,0.8867459348,0.18838641590773472,3.0,36.0,0.8764008842000001,234.0,1.0800917224,275.0,0.7037451978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,0.5643667104,0.5218997731116303,3.0,37.0,0.6706219423,214.0,1.0249625049,307.0,-0.0024843160000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,abx_mega__thio_dmso,1.9713540899500002,0.2893636340120209,4.0,38.0,2.1159831359,102.0,2.2173043405,248.0,1.9922920509000002,269.0,1.5598368325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,abx_mega__lzd_dmso,1.8170922716,0.461981711555416,4.0,41.0,1.9281105531,178.0,2.3679308748,249.0,1.715843837,309.0,1.2564838215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,abx_mega__naoh-9,1.2194232030499998,0.28585664644711445,2.0,42.0,1.4215543762,294.0,1.0172920299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,abx_mega__dox_dmso,0.9412891297,0.6327101118173407,8.0,43.0,1.276404377,142.0,-0.0685514316,166.0,1.0416838785,177.0,0.2298287052,221.0,1.5093151316,256.0,1.1905395606,282.0,0.6013569322,305.0,1.7497358841000001,,,,,,,,,,,,,,,,,,,,
28,abx_mega__phos_ethanol,0.9662672506000001,0.055714897025724526,2.0,44.0,1.0056636321,154.0,0.9268708691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,abx_mega__teix_dmso,0.7666706039444445,0.42951006640880446,18.0,45.0,0.5307437948,54.0,0.1388209084,106.0,0.77278985,108.0,0.5255166866000001,135.0,0.9562285475000001,143.0,0.7537558999,150.0,1.5419250823000001,183.0,0.9186115140000001,204.0,1.0943082649,226.0,1.0494898557,253.0,0.4661032598,255.0,0.6121984989,257.0,0.3277105102,264.0,0.8873665531,268.0,1.6662359085,284.0,0.4008648265,300.0,1.0506120916,306.0,0.1067888183
30,abx_mega__dmso-10,1.2381081944,0.4663825215260043,3.0,46.0,1.4436957796,57.0,1.5663746818000002,66.0,0.7042541218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,abx_mega__van_dmso,-1.3682734815600004,0.4365647663131131,5.0,47.0,-1.4789723806000001,72.0,-1.397959581,112.0,-0.6202090342000001,156.0,-1.6222028048000001,212.0,-1.7220236072000001,,,,,,,,,,,,,,,,,,,,,,,,,,
32,abx_mega__ramo_h2o,-0.11568416110000002,0.1660420852665608,3.0,48.0,-0.2568363792,184.0,0.0672619287,266.0,-0.1574780328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,abx_mega__h2o-7,0.5999682641,0.18057662257093537,3.0,50.0,0.6793843716,245.0,0.7272264585,258.0,0.3932939622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,abx_mega__cro_h2o,0.915092286425,0.3791320491587693,4.0,51.0,1.0621436035,119.0,1.3267064523,120.0,0.8408442345,278.0,0.4306748554,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,abx_mega__tric_ethanol,-0.45674460284999996,0.10834711657190019,2.0,52.0,-0.380131622,182.0,-0.5333575837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,abx_mega__nor_naoh,0.82092662436,0.37551526297548626,5.0,53.0,0.7078565639000001,90.0,0.3537575572,100.0,0.9897384132,216.0,1.3582133833,293.0,0.6950672042,,,,,,,,,,,,,,,,,,,,,,,,,,
37,abx_mega__rfp_ethanol,1.10526747225,0.63235483331058,2.0,60.0,1.552409863,78.0,0.6581250815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,abx_mega__amyc-d_dmso,1.2193434269125,0.24266916826382548,8.0,62.0,1.5298315546999999,91.0,0.9726921060000001,103.0,1.457990747,105.0,0.9378373860000001,117.0,1.2805751238,141.0,1.4123808303,174.0,1.2229414042,201.0,0.9404982633000001,,,,,,,,,,,,,,,,,,,,
39,abx_mega__sxt_dmso,0.3441166899,0.16084524346351547,4.0,63.0,0.21539382840000001,181.0,0.20075376550000001,207.0,0.5218473294,239.0,0.43847183630000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,abx_mega__dmso-1,-0.19015508330000003,0.16533999419976747,2.0,64.0,-0.30706811440000004,180.0,-0.0732420522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,abx_mega__pen_h2o,-0.13418372522000002,0.4115978491682301,5.0,65.0,-0.3714967845,69.0,0.3344649758,211.0,-0.0034575770000000003,233.0,0.084202686,308.0,-0.7146319264000001,,,,,,,,,,,,,,,,,,,,,,,,,,
42,abx_mega__cip_naoh,0.7052530422399998,0.6749650569289639,5.0,68.0,1.4856842088,81.0,0.8766742133000001,128.0,0.6689005365,217.0,0.8653468820000001,240.0,-0.3703406294,,,,,,,,,,,,,,,,,,,,,,,,,,
43,abx_mega__h2o-1b,2.1806653482,0.7297146848657833,2.0,73.0,1.6646791462000001,95.0,2.6966515502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,abx_mega__ery_h2o,2.068287011,0.5134430885961345,4.0,74.0,2.2088670753,124.0,1.3791184196000001,131.0,2.072691827,196.0,2.6124707221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,abx_mega__bacit_h2o,0.36692430746000004,0.2796854585231592,5.0,75.0,0.0329913778,87.0,0.1971058728,89.0,0.6419346823000001,127.0,0.6693830716,194.0,0.29320653280000003,,,,,,,,,,,,,,,,,,,,,,,,,,
46,abx_mega__tric_h2o,0.20920941625,0.0008773777405428779,2.0,80.0,0.209829816,243.0,0.2085890165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,abx_mega__bacit_dmso,0.15881294366666668,0.5337173765317496,3.0,83.0,0.7741318960000001,85.0,-0.1189939248,304.0,-0.1786991402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,abx_mega__gen_h2o,0.77253604455,0.1711939132401903,2.0,84.0,0.6514836676,121.0,0.8935884215000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,abx_mega__chl_dmso,1.3724853709333333,0.14972702514342007,3.0,86.0,1.3526125689000001,148.0,1.2336871564,202.0,1.5311563875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,abx_mega__lvx_dmso,0.4104598768,0.21350475701373767,2.0,88.0,0.2594892153,168.0,0.5614305383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,abx_mega__naoh-6,0.80771904964,0.08728980407356081,5.0,93.0,0.7725724881,144.0,0.9267604097000001,153.0,0.6884616771000001,200.0,0.8148093815,252.0,0.8359912918,,,,,,,,,,,,,,,,,,,,,,,,,,
52,abx_mega__rfp_h2o,2.1157093221000003,0.39268731547017344,3.0,96.0,1.7891230686,237.0,2.0065884404,285.0,2.5514164573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,abx_mega__tet_h2o,0.683861147075,1.0822051853795536,4.0,97.0,0.012681091200000001,169.0,2.2652096984,179.0,-0.0433948631,215.0,0.5009486618,,,,,,,,,,,,,,,,,,,,,,,,,,,,
