,Value,list
TF,Rv1776c+whiB4 ,
reg_genes,67,"['Rv0181c' 'sigH' 'Rv1049' 'trxB2' 'fabD' 'eccCa1' 'fas' 'Rv1833c' 'cysO'
 'fmt' 'trxC' 'Rv0654' 'Rv2015c' 'mec' 'Rv0794c' 'iniB' 'Rv3555c'
 'Rv2719c' 'tgs4' 'fadD21' 'Rv2024c' 'PPE68' 'lhr' 'Rv2885c' 'fadE22'
 'ppsA' 'Rv3202c' 'yrbE3A' 'pks6' 'Rv1593c' 'hddA' 'Rv1184c' 'Rv0145'
 'Rv3222c' 'glnH' 'Rv2016' 'kasA' 'pks2' 'Rv0147' 'acpM' 'drrA' 'Rv3191c'
 'Rv1342c' 'dnaJ2' 'ogt' 'fadB2' 'Rv0839' 'ldtA' 'nrdF2' 'kasB' 'Rv0068'
 'pks16' 'fadD9' 'trxB1' 'Rv1592c' 'ndh']"
comp_genes,21,"['clgR' 'clpB' 'Rv0250c' 'sigB' 'ppm1' 'Rv2052c' 'Rv2742c' 'Rv3837c'
 'Rv2694c' 'Rv2693c']"
both_genes,11,"['hspR' 'hsp' '35kd_ag' 'fxsA' 'Rv1072' 'dnaJ1' 'Rv2743c' 'htpX' 'dnaK'
 'grpE' 'Rv1073']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
