,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,-3.33333360913457e-11,0.4046789907244247,3.0,0.0,-0.2990593711,6.0,0.4604761519,12.0,-0.1614167809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.11570988296666668,0.6814542548442852,3.0,1.0,-0.4305922387,7.0,0.6662444877,13.0,-0.5827818979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,0.16216208853333328,0.7586418759436355,3.0,2.0,-0.42023396100000004,8.0,1.0200598813,14.0,-0.1133396547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,0.37182980186666664,0.5280452552239473,3.0,3.0,0.3204487519,9.0,0.9236873938,15.0,-0.12864674010000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,1.2223666265000002,0.10013463430465262,3.0,4.0,1.1548749779,10.0,1.3374180657,16.0,1.1748068359000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,1.5214353906333333,0.12068131752632061,3.0,5.0,1.4531023214,11.0,1.6607776075,17.0,1.450426243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-0.2658690239,0.22623167611483708,2.0,18.0,-0.1058990716,71.0,-0.4258389762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,0.2738096692,1.0930971856082239,3.0,19.0,1.0958527557,70.0,-0.9666968529000001,205.0,0.6922731048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,2.3851902107500003,0.8925141198560862,8.0,20.0,2.3699902385,32.0,3.2784083399,55.0,2.6710939707,67.0,1.7857431871,126.0,2.7051871374000003,147.0,2.6335381148,203.0,0.4900200541,210.0,3.1475406435,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.4424929762666667,0.3345527811712801,3.0,21.0,0.23655965310000002,34.0,0.26240635100000004,61.0,0.8285129247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,-2.4201584039500004,0.8085968088340609,8.0,22.0,-3.3028361348,104.0,-1.4723267332,111.0,-3.4004997221,133.0,-3.1003417578,165.0,-1.6918452876,238.0,-2.5227366237,265.0,-1.4534073301000001,270.0,-2.4172736423,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-5.646971890557142,1.0922804157396147,7.0,23.0,-4.9651035314000005,56.0,-6.0887042791,82.0,-6.0445274368,118.0,-3.9322565227,134.0,-7.4168979301,137.0,-5.190768302,227.0,-5.8905452318,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,0.022662133949999996,0.22673210148159903,4.0,24.0,-0.029909998200000003,101.0,-0.1085799751,139.0,-0.1276498401,149.0,0.3567883492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,-0.741610366375,0.6523377474647051,4.0,25.0,-0.5314018405000001,123.0,-0.38946310040000004,155.0,-0.3334711108,191.0,-1.7121054138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,0.4296165328333334,0.3704519270000016,3.0,26.0,0.5464022102,59.0,0.014845440900000001,159.0,0.7276019474000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-0.35899668305999993,1.3714639029777305,5.0,27.0,-1.5246049699,76.0,-1.2303766406,146.0,1.1043272946,162.0,1.172794251,262.0,-1.3171233504,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,0.776113722625,0.5043309284357594,4.0,28.0,0.2901699036,94.0,0.6213365632,186.0,0.7106698536,231.0,1.4822785701,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,1.535009255533333,0.7274550485616431,3.0,29.0,2.1009460729,49.0,0.7144745842,260.0,1.7896071095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,1.61404692098,0.8933989008188787,5.0,30.0,0.47858541130000004,77.0,1.832757654,172.0,2.7681361582,259.0,0.9976566748000001,280.0,1.9930987066,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,1.586630564375,1.8505798538311582,4.0,31.0,-1.1070623663,40.0,3.1166108764000002,138.0,2.1696042058,192.0,2.1673695416,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,0.36799956762857144,0.7633309607134798,7.0,33.0,-0.3719937451,39.0,-0.9835188570000001,58.0,0.8695459344,122.0,0.8973434946000001,170.0,0.5650415909000001,244.0,0.5011349953,261.0,1.0984435603,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,1.0118993963857144,1.201169776929197,7.0,35.0,0.2521908285,79.0,-0.8414167743000001,92.0,2.8853401201,208.0,2.0082716143,251.0,1.1936024022,263.0,0.8739682035,299.0,0.7113393804,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,0.15292261356666667,0.16259545829651917,3.0,36.0,0.3242431736,234.0,0.0007474304,275.0,0.1337772367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,0.9519630367333334,0.21903791662147787,3.0,37.0,1.1948032895,214.0,0.7693132799,307.0,0.8917725408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,abx_mega__thio_dmso,0.46393738362500003,2.0976540075706054,4.0,38.0,1.7225968764,102.0,-2.6125699634,248.0,1.8723862955000001,269.0,0.8733363260000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,abx_mega__lzd_dmso,1.055155023325,1.4746242536046226,4.0,41.0,2.5793416365,178.0,-0.8710718388,249.0,1.7085229846,309.0,0.803827311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,abx_mega__naoh-9,0.9149778914500001,0.42102415727145887,2.0,42.0,0.6172688548,294.0,1.2126869281000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,abx_mega__dox_dmso,0.3571439496375,0.8029889832908033,8.0,43.0,1.325513485,142.0,0.3104722019,166.0,0.5617987429,177.0,0.6554570255000001,221.0,1.1051244703,256.0,-1.3014058331,282.0,0.0871097272,305.0,0.1130817774,,,,,,,,,,,,,,,,,,,,
28,abx_mega__phos_ethanol,0.5109803183,0.03994758366282425,2.0,44.0,0.48273311100000005,154.0,0.5392275256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,abx_mega__teix_dmso,-0.11029974692777779,0.5258009396443076,18.0,45.0,-0.3752546698,54.0,0.1965823328,106.0,-1.2731468383,108.0,-0.22456882490000002,135.0,-0.1786968724,143.0,0.0988556082,150.0,0.4530073102,183.0,-0.6536955761000001,204.0,1.1262954416,226.0,-0.2383767189,253.0,0.0650568458,255.0,0.1788888643,257.0,-0.6436840733,264.0,-0.14491238380000002,268.0,0.45859155090000003,284.0,-0.5994551864000001,300.0,-0.1335343019,306.0,-0.0973479527
30,abx_mega__dmso-10,0.4956813614,0.21236469208270348,3.0,46.0,0.6715835637,57.0,0.2597688671,66.0,0.5556916534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
