,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,13.439466666666666,0.6727485587746239,3.0,0.0,13.3843,1.0,14.1381,2.0,12.796,,,,,,,,,,
1,LB__LBtran,15.0084,0.7507489660332544,3.0,3.0,15.699300000000001,4.0,15.1164,5.0,14.2095,,,,,,,,,,
2,LB__LBstat,12.704833333333333,0.6394952410560482,3.0,6.0,13.3176,7.0,12.7553,8.0,12.0416,,,,,,,,,,
3,LB__LBGexp,13.806466666666667,0.9286848030054828,3.0,9.0,12.9754,10.0,14.8089,11.0,13.6351,,,,,,,,,,
4,LB__LBGtran,13.4131,1.5663829416844397,2.0,12.0,12.3055,13.0,14.5207,,,,,,,,,,,,
5,LB__LBGstat,11.729066666666668,0.748900749988497,3.0,14.0,11.6254,15.0,11.0374,16.0,12.5244,,,,,,,,,,
6,Life Cycle__S0,13.675766666666666,0.31297479664237055,3.0,17.0,13.4696,18.0,13.5218,19.0,14.0359,,,,,,,,,,
7,Life Cycle__S1,14.8842,0.35507431616494056,3.0,20.0,15.2675,21.0,14.5665,22.0,14.8186,,,,,,,,,,
8,Life Cycle__S2,13.3491,0.20641678710802608,3.0,23.0,13.3056,24.0,13.1679,25.0,13.5738,,,,,,,,,,
9,Life Cycle__S3,13.48465,0.04405275246792224,2.0,26.0,13.4535,27.0,13.5158,,,,,,,,,,,,
10,Life Cycle__S4,13.870666666666667,0.17193142043656065,3.0,28.0,14.0624,29.0,13.7302,30.0,13.8194,,,,,,,,,,
11,Life Cycle__S5,13.222500000000002,0.5648561852365616,3.0,31.0,12.5994,32.0,13.701,33.0,13.3671,,,,,,,,,,
12,Life Cycle__S6,11.713112500000001,0.46039672158910916,8.0,34.0,11.8014,35.0,11.7582,36.0,12.4871,37.0,11.5107,38.0,11.0607,39.0,11.1795,40.0,11.8912,41.0,12.0161
13,Life Cycle__S7,12.165,0.2639983522675854,3.0,42.0,12.4466,43.0,12.1253,44.0,11.9231,,,,,,,,,,
14,Life Cycle__S8,11.7549,0.1609375033980587,2.0,45.0,11.6411,46.0,11.8687,,,,,,,,,,,,
