k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,-0.050989723242819314,,,
3,Cadmium,False,0.0410503401979804,,,
5,Lead,False,-0.02727122817188501,,,
10,Copper,False,-0.013993106894195079,,,
12,Zinc - Intermediate,False,-0.01207030188651329,,,
14,UC-7,False,0.011442613219842315,,,
7,Zinc - Steady,False,-0.006878917452413588,,,
13,UC-6,False,-0.0062947497610002755,,,
9,UC-5,False,0.0062846856455442066,,,
11,Chromium,False,-0.00527307840064168,,,
1,UC-2,False,0.005257571917027235,,,
0,UC-1,False,-0.002618823884986341,,,
8,Zinc - Fast,False,0.001625112519832328,,,
4,UC-4,False,0.0008522319182520733,,,
2,UC-3,False,-0.0006698240927653388,,,
