,new_3956402_3956491
LBexp_1,15.644400000000001
LBexp_2,15.4128
LBexp_3,15.2179
LBtran_1,11.4012
LBtran_2,13.2999
LBtran_3,13.751
LBstat_1,12.7428
LBstat_2,12.5725
LBstat_3,12.2304
LBGexp_1,16.0662
LBGexp_2,15.3757
LBGexp_3,15.7891
LBGtran_2,13.8578
LBGtran_3,14.6913
LBGstat_1,14.564
LBGstat_2,14.513
LBGstat_3,12.9398
S0_1,14.6249
S0_2,14.663499999999999
S0_3,14.7636
S1_1,12.9627
S1_2,12.5201
S1_3,13.0074
S2_1,10.7952
S2_2,10.408
S2_3,10.2207
S3_1,9.9462
S3_2,10.2008
S4_1,9.4314
S4_2,9.0045
S4_3,8.6446
S5_1,8.8211
S5_2,9.1378
S5_3,9.3935
S6_1,9.1133
S6_2,8.04
S6_3,9.2385
S6/t_1,9.1987
S6/t_2,8.0358
S6_4,8.8994
S6_5,9.2639
S6_6,8.9705
S7_4,9.2391
S7_5,9.3751
S7_6,9.3164
S8_4,9.3348
S8_5,9.8224
G135_1,14.701
G135_3,13.0518
G150_1,14.5836
G150_2,15.2574
G150_3,14.9867
G180_1,14.708
G180_2,15.0245
G180_3,13.8495
C30_1,14.4315
C30_2,14.515
C90_1,13.7921
C90_2,13.9948
BI_1,13.9692
BI_2,14.2166
BC_2,12.0131
BC/t_1,11.4444
BC/t_2,11.6418
BC_1,11.6281
Sw_1,12.3781
Sw_2,12.804
BT_1,11.7835
BT_2,11.1194
B36_1,12.49
B36_2,12.0901
B60_1,12.2191
B60_2,12.0564
M9exp_1,14.3455
M9exp_2,14.0171
M9exp_3,13.9175
M9tran_1,13.2816
M9tran_2,13.399000000000001
M9tran_3,13.5374
M9stat_1,9.5189
M9stat_2,9.2789
M9stat_3,8.9713
M+G_1,14.0772
M+G_2,14.0807
M+G_3,14.2137
Glu_1,14.0698
Glu_2,14.2093
Glu_3,14.1602
Fru_1,13.8317
Fru_2,14.0206
Fru_3,13.6799
Mal_1,13.3392
Mal_2,13.5746
Mal_3,13.7224
G+S_2,12.7262
G+S_3,12.7332
Pyr_1,11.7782
Pyr_2,12.901
Pyr_3,12.6067
Gly_1,13.0474
Gly_2,14.0173
Gly_3,12.4672
Glucon_1,12.612400000000001
Glucon_2,13.0424
Glucon_3,12.0939
aero_1,15.3283
aero_2,14.3991
aero_3,15.1057
nit_1,13.5169
nit_2,13.8796
nit_3,13.4855
ferm_1,13.2947
ferm_2,13.424
ferm_3,13.8396
T-5.40H_1,14.2811
T-4.40H_1,14.6108
T-3.40H_1,14.5787
T-2.40H_1,14.5778
T-1.40H_1,14.3732
T-1.10H_1,14.4268
T-0.40H_1,14.4049
T0.0H_1,14.2891
T0.30H_1,13.3148
T1.0H_1,12.9257
T1.30H_1,12.6065
T2.0H_1,12.2672
T2.30H_1,12.8986
T3.0H_1,12.2293
T3.30H_1,12.2961
T4.0H_1,12.1545
T5.0H_1,11.1255
HPh_1,14.95
HPh_2,14.8646
HPh_3,15.0366
LPh_1,14.9898
LPh_2,15.3568
LPh_3,15.2368
LPhT_1,13.3779
LPhT_2,13.1168
LPhT_3,13.6633
SMMPr_1,14.2754
SMMPr_2,14.3395
SMMPr_3,14.5831
HiTm_1,13.6573
HiTm_2,13.4398
HiTm_3,13.2942
LoTm_1,12.8003
LoTm_2,12.2854
LoTm_3,12.225
HiOs_1,11.9435
HiOs_2,11.7095
HiOs_3,12.0182
BMM_1,14.1297
BMM_2,14.042
BMM_3,14.0882
Heat_1,14.1481
Heat_2,13.6346
Heat_3,13.6624
Cold_1,15.3183
Cold_2,14.912700000000001
Cold_3,14.221
Etha_1,12.2861
Etha_2,12.0527
Etha_3,12.0445
SMM_1,14.3288
SMM_2,14.1247
SMM_3,14.0491
