,BSU_21660
SRX8138083,0.12902936184545902
SRX8138084,-0.05016920735864705
SRX8138085,-0.07886015448681061
SRX8138086,0.0848664765195144
SRX8138087,-0.491956428604964
SRX8138088,-0.5926686387081062
ERX4111143,0.20444585510713156
ERX4111144,-0.2549106321880439
ERX4111145,-0.283004112048193
ERX4111146,-0.3761532677302988
ERX4111148,-0.09377045365590407
ERX4111149,-0.18296417830889575
ERX4111150,-0.10133169731187676
ERX4111151,-0.2044458551071324
ERX4111152,-0.4704405779901713
ERX4111153,-0.08120805034388567
ERX4111154,-0.3860928038072728
ERX4111156,-0.35200774668262635
ERX4111157,-0.08000475223462633
ERX4111158,-0.07026799916464288
SRX5577041,-0.13834247146530476
SRX5577042,-0.013352841146461179
SRX5577043,0.17366469539897889
SRX5577044,-0.021969382787212943
SRX5577045,-0.4717368032961424
SRX5577046,-0.1846471776431189
SRX5577047,-0.1018357427853962
SRX5577048,-0.08226265899657115
SRX5577049,0.4862927773877255
SRX5577050,0.2633681108586972
SRX5577051,0.5224669267800675
SRX5577052,0.7914205528435314
SRX5577053,2.9004860803599044
SRX5577054,2.566110102377652
SRX5577055,3.1000885745856097
SRX5577056,2.8790524858686064
SRX5577057,2.8832701658037543
SRX5577058,3.0307782686508142
SRX5577059,2.9817969690454182
SRX5577060,3.0607746943483365
SRX5577061,2.9264091199050717
SRX5577062,3.0447313035619485
SRX5577063,3.0636113317414098
SRX5577064,3.0995903024294824
SRX5577065,2.476617766050865
SRX5577066,2.2643611141895894
SRX5577067,2.5048270343675414
SRX5577068,2.4608941136013325
SRX533166,-0.27329081154400825
SRX533171,0.27329081154400914
SRX533786,-0.5178095496688275
SRX533787,0.3670721893899405
SRX533789,-0.44281770404570775
SRX533791,0.35479270660491746
SRX533792,-0.3186353184506885
SRX533793,0.19768449221940987
SRX533794,0.08031138554933559
SRX533795,0.2447689091220475
SRX4703435,-0.041815792073861324
SRX4703436,0.2611770631854262
SRX4703437,-0.21936127111156575
SRX4703438,0.17801601038593118
SRX4703439,0.7311710470420625
SRX4703440,0.9213218383603872
SRX6902408,-0.2840260580834517
SRX6902409,0.09643383636016443
SRX6902410,-0.2570433060596793
SRX6902411,-0.26832145133673624
SRX6902412,0.12284946734100012
SRX6902413,0.11543519358197153
SRX6902414,0.15691652733634953
SRX6902415,-0.15691652733634953
SRX5278698,-0.5810618493136768
SRX5278699,-0.2236399914883953
SRX5278700,0.8047018408020734
SRX5278701,1.0146006272350232
SRX5278702,1.7180224576870111
SRX5278703,0.9015880955267082
SRX5278704,-0.1969739199125815
SRX5278705,-0.21291197163878814
SRX5278707,1.4661143224935782
SRX5278708,0.7676566006129062
SRX5278709,0.5143061536567566
SRX5278710,-0.278470923971625
SRX5278711,0.05465016211237739
SRX5278713,1.2716326763751111
SRX5278714,0.7093485008392864
SRX5278715,-0.7322811731529781
SRX5278716,-0.040367194969619824
SRX5278717,-0.1732920084226186
SRX5278718,0.7804499738435013
SRX5278719,0.5072646349948271
SRX5278720,0.4960742404721286
SRX5278721,0.7782169447109529
SRX1254783,4.25533290433648
SRX1254784,4.135471339315869
SRX1254785,4.993307764146992
SRX1254786,3.853482199370165
SRX1473807,0.0
SRX1473808,0.0
SRX1473809,0.0
SRX7520944,-0.025917877714945803
SRX7520945,-0.11679132146347106
SRX7520946,-0.043910412893219515
SRX7520947,0.18661961207163547
SRX7520948,-0.4903913709175205
SRX7520949,-0.29383255895855154
SRX7520950,0.04480634192336375
SRX7520951,0.2596950904027384
SRX959206,0.3281752375322409
SRX959207,-0.6142212562065135
SRX959208,-0.050186672450206686
SRX959209,0.09560588508196144
SRX959210,0.31770309886549697
SRX959211,0.2575754599745803
SRX959212,0.2571754714220837
SRX959213,0.05725682997608405
SRX959214,0.3061456965425533
SRX959215,-0.5746620780162948
SRX959216,0.0102218503899838
SRX959217,-0.056137770314412805
SRX3269802,-0.3147027735830035
SRX3269803,0.3147027735830035
SRX3269804,0.7142535770738068
SRX3269805,0.7378293009820718
SRX3269806,0.15603615407688398
SRX3269807,0.7185099164910396
SRX3269808,0.2798847838309042
SRX3269809,0.026787224772523818
SRX3269810,0.3976418737661076
SRX3269811,0.4028701163005248
SRX2529102,-0.2633219972151761
SRX2529103,0.2633219972151766
SRX2529104,0.3226545994731209
SRX2529105,0.7037956027949237
ERX1981712,-1.0817547935233702
ERX1981713,-0.188016381890173
ERX1981714,-0.930582615674818
ERX1981715,0.0539223329593268
ERX1981716,0.2398393589565231
ERX1981717,-0.2937616919158517
