k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,-0.0365432420745492,,,
11,Chromium,False,0.01484365441836417,,,
5,Lead,False,-0.01351665678434074,,,
3,Cadmium,False,-0.009131089709699154,,,
13,UC-6,False,0.008888597786426543,,,
2,UC-3,False,0.006277600503526628,,,
10,Copper,False,0.006261790697462857,,,
12,Zinc - Intermediate,False,0.0055318971736783,,,
14,UC-7,False,0.005304697928950191,,,
1,UC-2,False,0.00460531513672322,,,
8,Zinc - Fast,False,-0.0030405972059816123,,,
7,Zinc - Steady,False,-0.0014770520781166852,,,
4,UC-4,False,0.0006476713495794684,,,
0,UC-1,False,0.0005283164512366056,,,
9,UC-5,False,-0.00034574739472289763,,,
