,Value,list
TF,NorR/Dnr/Anr,
reg_genes,34,"['hcnA' 'ccoO2' 'arcD' 'moaC' 'hcnB' 'ccoN2' 'moaB1' 'ccoP2' 'moeA1'
 'moaD' 'arcA' 'arcB' 'arcC' 'ccoQ2' 'PA2665' 'hcnC' 'moaE']"
comp_genes,32,"['PA3911' 'PA3303a' 'PA1137' 'norC' 'nosF' 'nosL' 'PA0525' 'PA3912' 'nosY'
 'nosR' 'nosD' 'nosZ' 'PA3913' 'norB' 'PA0526']"
both_genes,17,"['PA0512' 'nirN' 'nirQ' 'PA0522' 'ppyR' 'fhp' 'PA2662' 'nirL' 'PA0510'
 'nirC' 'PA0521' 'PA0515' 'nirF' 'PA0513' 'nirM' 'nirJ' 'nirS']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
