,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,M9__M9exp,14.552166666666665,0.2493474349844679,3.0,0.0,14.8224,1.0,14.5031,2.0,14.331,,,,,,,,,,
1,M9__M9tran,14.078166666666666,0.13724960230664898,3.0,3.0,13.9657,4.0,14.0377,5.0,14.2311,,,,,,,,,,
2,M9__M9stat,10.388100000000001,0.44133056771540347,3.0,6.0,10.8884,7.0,10.2219,8.0,10.054,,,,,,,,,,
3,Carbon Transition__MG-0.1,14.351700000000001,0.623952650447132,3.0,9.0,14.3538,10.0,13.7267,11.0,14.9746,,,,,,,,,,
4,Carbon Transition__MG-0.2,14.44185,0.22747625150771225,2.0,12.0,14.281,13.0,14.6027,,,,,,,,,,,,
5,Carbon Transition__MG+5,14.424999999999999,0.11444924639332474,3.0,14.0,14.3928,15.0,14.5521,16.0,14.3301,,,,,,,,,,
6,Carbon Transition__MG+10,14.498833333333332,0.45190840148566974,3.0,17.0,14.7717,18.0,14.7476,19.0,13.9772,,,,,,,,,,
7,Carbon Transition__MG+15,14.495466666666667,0.4693571809755693,3.0,20.0,13.9809,21.0,14.9001,22.0,14.6054,,,,,,,,,,
8,Carbon Transition__MG+25,14.517133333333334,0.2767182020275015,3.0,23.0,14.6191,24.0,14.2039,25.0,14.7284,,,,,,,,,,
9,Carbon Transition__MG+45,14.537633333333334,0.6205947577391648,3.0,26.0,14.3745,27.0,14.0149,28.0,15.2235,,,,,,,,,,
10,Carbon Transition__MG+60,14.6846,0.035496760415564856,2.0,29.0,14.6595,30.0,14.7097,,,,,,,,,,,,
11,Carbon Transition__MG+90,14.3934,0.3221578495085914,2.0,31.0,14.1656,32.0,14.6212,,,,,,,,,,,,
12,Carbon Transition__MG+120,14.161766666666667,0.3353490171945242,3.0,33.0,13.875,34.0,14.5305,35.0,14.0798,,,,,,,,,,
13,Carbon Transition__MG+150,13.89725,0.15365430355183665,2.0,36.0,13.7886,37.0,14.0059,,,,,,,,,,,,
14,Carbon Transition__GM-0.1,14.372633333333335,0.3522735348182342,3.0,38.0,14.1187,39.0,14.7748,40.0,14.2244,,,,,,,,,,
15,Carbon Transition__GM-0.2,14.363999999999999,0.10581176683148288,3.0,41.0,14.2441,42.0,14.4443,43.0,14.4036,,,,,,,,,,
16,Carbon Transition__GM+5,14.425600000000001,0.3815847612261266,3.0,44.0,14.0124,45.0,14.4997,46.0,14.7647,,,,,,,,,,
17,Carbon Transition__GM+10,14.0358,0.5166122143348909,2.0,47.0,14.4011,48.0,13.6705,,,,,,,,,,,,
18,Carbon Transition__GM+15,14.1689,0.07130715251641964,3.0,49.0,14.2198,50.0,14.0874,51.0,14.1995,,,,,,,,,,
19,Carbon Transition__GM+25,14.341933333333332,0.480841453426525,3.0,52.0,14.8159,53.0,14.3554,54.0,13.8545,,,,,,,,,,
