sample,BSU06690
LBexp_1,15.1481
LBexp_2,14.9368
LBexp_3,14.76
LBtran_1,13.2984
LBtran_2,14.3513
LBtran_3,14.5411
LBstat_1,12.8992
LBstat_2,12.8144
LBstat_3,12.7539
LBGexp_1,15.1431
LBGexp_2,15.059
LBGexp_3,15.2185
LBGtran_2,14.2225
LBGtran_3,15.0942
LBGstat_1,12.1507
LBGstat_2,11.6926
LBGstat_3,12.9607
S0_1,14.2747
S0_2,14.2842
S0_3,14.6596
S1_1,14.2472
S1_2,14.223
S1_3,14.372
S2_1,13.5976
S2_2,13.5019
S2_3,13.626
S3_1,13.5455
S3_2,13.5173
S4_1,13.3591
S4_2,13.5643
S4_3,13.0217
S5_1,12.739
S5_2,13.0614
S5_3,13.0293
S6_1,12.2446
S6_2,8.3259
S6_3,12.3673
S6/t_1,11.8801
S6/t_2,8.2149
S6_4,11.8753
S6_5,12.4319
S6_6,12.6545
S7_4,11.9707
S7_5,11.6763
S7_6,12.0247
S8_4,11.4418
S8_5,9.9269
G135_1,15.2063
G135_3,13.4423
G150_1,14.8034
G150_2,15.3254
G150_3,15.4529
G180_1,15.1077
G180_2,15.3267
G180_3,14.1504
C30_1,13.6511
C30_2,13.8411
C90_1,14.3289
C90_2,14.5636
BI_1,14.2737
BI_2,14.3599
BC_2,13.7706
BC/t_1,13.4128
BC/t_2,13.6464
BC_1,13.2693
Sw_1,13.7816
Sw_2,14.0249
BT_1,13.6864
BT_2,13.1775
B36_1,13.1349
B36_2,12.8384
B60_1,12.3433
B60_2,11.9536
M9exp_1,14.8224
M9exp_2,14.5031
M9exp_3,14.331
M9tran_1,13.9657
M9tran_2,14.0377
M9tran_3,14.2311
M9stat_1,10.8884
M9stat_2,10.2219
M9stat_3,10.054
M+G_1,14.3361
M+G_2,14.1453
M+G_3,14.1
Glu_1,14.3349
Glu_2,14.508
Glu_3,14.6474
Fru_1,14.6298
Fru_2,14.7012
Fru_3,13.8629
Mal_1,14.0153
Mal_2,14.0103
Mal_3,14.2554
G+S_2,13.6685
G+S_3,13.9108
Pyr_1,13.31
Pyr_2,13.7156
Pyr_3,13.5674
Gly_1,14.1804
Gly_2,14.9906
Gly_3,13.1447
Glucon_1,13.4693
Glucon_2,13.8686
Glucon_3,13.1544
aero_1,14.808
aero_2,14.2649
aero_3,14.8615
nit_1,13.925999999999998
nit_2,14.1352
nit_3,13.7756
ferm_1,13.331
ferm_2,13.5564
ferm_3,13.9649
T-5.40H_1,14.6246
T-4.40H_1,14.5291
T-3.40H_1,14.4539
T-2.40H_1,14.2733
T-1.40H_1,14.1183
T-1.10H_1,13.9006
T-0.40H_1,13.7409
T0.0H_1,13.925999999999998
T0.30H_1,11.404000000000002
T1.0H_1,11.8867
T1.30H_1,11.4444
T2.0H_1,11.763
T2.30H_1,12.813
T3.0H_1,12.3534
T3.30H_1,12.8379
T4.0H_1,12.776
T5.0H_1,12.3745
HPh_1,14.772
HPh_2,14.5856
HPh_3,14.7168
LPh_1,14.8096
LPh_2,15.1646
LPh_3,14.8233
LPhT_1,12.6242
LPhT_2,12.7522
LPhT_3,12.9334
SMMPr_1,13.9848
SMMPr_2,14.154000000000002
SMMPr_3,14.2451
HiTm_1,14.2267
HiTm_2,13.8671
HiTm_3,13.9074
LoTm_1,13.444
LoTm_2,13.2644
LoTm_3,13.0238
HiOs_1,14.1885
HiOs_2,14.0039
HiOs_3,14.1347
BMM_1,14.4844
BMM_2,14.2541
BMM_3,14.2061
Heat_1,14.7239
Heat_2,14.4267
Heat_3,14.1934
Cold_1,14.0347
Cold_2,13.478
Cold_3,12.8423
Etha_1,11.9118
Etha_2,11.6547
Etha_3,12.1512
SMM_1,14.2035
SMM_2,14.2739
SMM_3,14.4141
Salt_1,14.0706
Salt_2,13.8865
Salt_3,14.1021
Mt0_1,15.0897
Mt0_3,14.9925
M0t45_1,15.0946
M0t45_2,14.9845
M0t45_3,14.9109
M0t90_1,12.1333
M0t90_2,12.7281
M0t90_3,12.4716
M40t45_1,14.8167
M40t45_2,14.0269
M40t45_3,14.9274
M40t90_1,12.6636
M40t90_2,13.0099
M40t90_3,13.028
dia0_1,14.8812
dia0_2,14.8391
dia0_3,15.0903
dia5_1,14.1109
dia5_2,13.8968
dia5_3,14.12
