sample,new_4074811_4074895_c
LBexp_1,10.8979
LBexp_2,10.227
LBexp_3,10.5818
LBtran_1,12.3346
LBtran_2,9.1608
LBtran_3,8.6302
LBstat_1,9.9054
LBstat_2,9.6564
LBstat_3,9.7475
LBGexp_1,8.6385
LBGexp_2,8.079
LBGexp_3,8.7597
LBGtran_2,7.6819
LBGtran_3,7.7895
LBGstat_1,7.4717
LBGstat_2,7.4129
LBGstat_3,7.86
S0_1,10.423
S0_2,10.5412
S0_3,10.4868
S1_1,11.2428
S1_2,11.6985
S1_3,11.7411
S2_1,11.3174
S2_2,11.1669
S2_3,10.709
S3_1,10.6726
S3_2,10.5935
S4_1,11.044
S4_2,10.3142
S4_3,10.3272
S5_1,10.2416
S5_2,10.8021
S5_3,10.4702
S6_1,11.1608
S6_2,10.2758
S6_3,10.3623
S6/t_1,11.1566
S6/t_2,9.7617
S6_4,9.7988
S6_5,10.3212
S6_6,10.3094
S7_4,10.0834
S7_5,10.113
S7_6,10.1386
S8_4,9.7792
S8_5,10.0465
G135_1,9.0571
G135_3,8.1003
G150_1,10.6779
G150_2,9.6216
G150_3,11.1285
G180_1,8.3851
G180_2,8.8075
G180_3,8.3245
C30_1,8.7762
C30_2,9.088
C90_1,8.1975
C90_2,7.6049
BI_1,13.5588
BI_2,13.6646
BC_2,11.5979
BC/t_1,11.2916
BC/t_2,11.8293
BC_1,12.2322
Sw_1,11.8079
Sw_2,11.9217
BT_1,8.2917
BT_2,8.2478
B36_1,7.6892
B36_2,7.4603
B60_1,8.9763
B60_2,8.6973
M9exp_1,8.2564
M9exp_2,8.1857
M9exp_3,8.0801
M9tran_1,9.5698
M9tran_2,9.1173
M9tran_3,9.4297
M9stat_1,9.3327
M9stat_2,9.2818
M9stat_3,9.0403
M+G_1,8.9201
M+G_2,8.0942
M+G_3,8.0259
Glu_1,8.8343
Glu_2,8.9813
Glu_3,8.6866
Fru_1,9.3526
Fru_2,10.207
Fru_3,9.7531
Mal_1,10.1637
Mal_2,10.2077
Mal_3,10.3945
G+S_2,10.2653
G+S_3,10.4872
Pyr_1,9.723
Pyr_2,9.9633
Pyr_3,9.9376
Gly_1,9.0932
Gly_2,9.5889
Gly_3,8.5712
Glucon_1,9.599
Glucon_2,9.9212
Glucon_3,9.503
aero_1,9.1337
aero_2,7.9609
aero_3,9.2794
nit_1,7.9297
nit_2,7.8132
nit_3,7.8095
ferm_1,7.9607
ferm_2,7.6936
ferm_3,7.877999999999999
T-5.40H_1,9.0781
T-4.40H_1,8.7094
T-3.40H_1,8.8964
T-2.40H_1,9.079
T-1.40H_1,9.0895
T-1.10H_1,9.2085
T-0.40H_1,8.748
T0.0H_1,9.079
T0.30H_1,11.3823
T1.0H_1,10.7412
T1.30H_1,10.2965
T2.0H_1,10.2844
T2.30H_1,11.2218
T3.0H_1,10.8785
T3.30H_1,11.4343
T4.0H_1,11.505
T5.0H_1,10.9932
HPh_1,8.7351
HPh_2,8.2411
HPh_3,8.4028
LPh_1,8.5252
LPh_2,8.719
LPh_3,8.2584
LPhT_1,7.8156
LPhT_2,7.6789999999999985
LPhT_3,7.9024
SMMPr_1,8.6292
SMMPr_2,9.026
SMMPr_3,9.4059
HiTm_1,9.838
HiTm_2,9.7532
HiTm_3,9.4524
LoTm_1,7.4327
LoTm_2,7.3331
LoTm_3,7.2715
HiOs_1,8.6223
HiOs_2,8.5185
HiOs_3,8.5022
BMM_1,8.1721
BMM_2,8.0133
BMM_3,8.2583
Heat_1,10.0655
Heat_2,9.9447
Heat_3,10.0538
Cold_1,7.6157
Cold_2,7.5237
Cold_3,7.6224
Etha_1,8.1183
Etha_2,8.1124
Etha_3,8.0896
SMM_1,8.6652
SMM_2,8.5278
SMM_3,8.5195
Salt_1,8.1764
Salt_2,8.2244
Salt_3,8.2118
Mt0_1,10.7056
Mt0_3,10.5617
M0t45_1,8.6332
M0t45_2,10.2704
M0t45_3,10.2308
M0t90_1,14.2284
M0t90_2,15.19
M0t90_3,15.8933
M40t45_1,8.6816
M40t45_2,13.2846
M40t45_3,10.2587
M40t90_1,15.0611
M40t90_2,15.9753
M40t90_3,16.0292
dia0_1,10.8105
dia0_2,10.2765
dia0_3,10.0099
dia5_1,10.3113
dia5_2,10.1318
dia5_3,9.4455
dia15_1,11.2995
dia15_2,10.3014
dia15_3,9.2045
Diami_1,10.4677
Diami_2,10.393
Diami_3,10.6873
Paraq_1,9.4295
Paraq_2,9.7869
Paraq_3,8.3523
H2O2_1,8.9994
H2O2_2,9.1436
H2O2_3,8.9918
Oxctl_1,9.9626
Oxctl_2,9.8992
Oxctl_3,10.0083
GM-0.1_1,8.6307
GM-0.2_1,8.8884
GM+5_1,8.2758
GM+15_1,7.8534
GM+25_1,7.6778
GM+45_1,7.7032
GM+60_1,7.675
GM+90_1,8.1782
GM+120_1,8.249
GM+150_1,8.4216
GM-0.1_2,8.7331
GM-0.2_2,9.4012
GM+5_2,8.5141
GM+10_2,8.0201
GM+15_2,7.797999999999999
GM+25_2,7.6492
GM+45_2,7.0374
GM+60_2,7.4422
GM+90_2,8.2265
GM+150_2,8.1641
GM-0.1_3,8.7862
GM-0.2_3,8.6386
GM+5_3,8.8281
GM+10_3,7.8338
GM+15_3,7.6544
GM+25_3,7.6994
GM+45_3,8.0663
GM+60_3,7.8293
GM+90_3,8.1917
GM+120_3,8.6357
GM+150_3,8.5437
MG-0.1_1,10.4341
MG+5_1,8.8626
MG+10_1,8.149
MG+15_1,7.5403
MG+25_1,7.9591
MG+45_1,8.0876
MG+120_1,8.8389
MG+150_1,8.9718
MG-0.1_2,9.6361
MG-0.2_2,10.0241
MG+5_2,8.6827
MG+10_2,7.8205
MG+15_2,8.4897
MG+25_2,7.7043
MG+45_2,8.0608
MG+60_2,7.9571
MG+90_2,7.5684
MG+120_2,9.0434
MG-0.1_3,10.9853
MG-0.2_3,10.595
MG+5_3,8.7622
MG+10_3,7.9959
MG+15_3,8.1132
MG+25_3,7.8911
MG+45_3,8.3822
MG+60_3,8.2061
MG+90_3,8.1748
MG+120_3,8.7261
MG+150_3,8.5334
