,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,0.0,0.08172740314276089,3.0,0.0,-0.0858929828,1.0,0.0090914319,2.0,0.0768015509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-1.4230327068000002,0.7504354321548523,3.0,3.0,-1.9969812768000001,4.0,-1.6982777892,5.0,-0.5738390544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-1.4586670743,0.27093192982402625,3.0,6.0,-1.3906693003,7.0,-1.2282111681,8.0,-1.7571207545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-2.64338815386942e-18,0.313017200730102,21.0,9.0,0.4935765755,10.0,0.1301480959,11.0,-0.1879173003,12.0,0.1304312287,13.0,0.0921821739,14.0,-0.389375685,15.0,-0.1010456456,16.0,-0.2781347569,17.0,-0.6052791491,18.0,0.4738587098,19.0,0.1141526291,20.0,-0.2687770162,21.0,-0.0562245039,22.0,0.12261333490000001,23.0,0.17500696570000002,24.0,0.4053610995,25.0,0.2038758947,26.0,0.3222188248,27.0,0.0504596702,28.0,-0.5128304316,29.0,-0.3143007141
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-0.3811183887380952,0.48456644206105093,21.0,30.0,-0.7694015558,31.0,0.11308711020000001,32.0,-0.4020415117,33.0,-0.2154313827,34.0,-1.0660044855,35.0,0.1232353528,36.0,-0.0466452703,37.0,-0.36644795690000004,38.0,-0.43083788300000003,39.0,0.0334067169,40.0,-0.046605935300000005,41.0,-0.0967270511,42.0,-0.1787795794,43.0,-0.17638709930000002,44.0,-0.18007450120000001,45.0,0.0350622749,46.0,-1.9321918141,47.0,-0.3114387034,48.0,-0.6043987889,49.0,-0.5804498735,50.0,-0.9044142262
5,WT_vs_Del_ccpA__THY_None_WT_exponential,-4.625929269271485e-18,0.15471311410866181,3.0,51.0,-0.1291087452,52.0,0.1714858769,53.0,-0.0423771317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,0.298498069575,0.7353392012767102,4.0,54.0,1.3767387571,55.0,-0.2755164539,56.0,0.0079561107,57.0,0.08481386440000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.09819799705064639,4.0,58.0,-0.111139809,59.0,0.0365134192,60.0,-0.041613048900000005,61.0,0.1162394387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,0.189184506975,0.15470218741673286,4.0,62.0,-0.0285965084,63.0,0.3266481848,64.0,0.1958168455,65.0,0.26286950600000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.05577930895000001,0.23304834107600456,4.0,66.0,-0.0600839543,67.0,-0.3743480178,68.0,0.0374428749,69.0,0.1738718614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,0.116864906975,0.05401881412946215,4.0,70.0,0.1793999191,71.0,0.14411627130000002,72.0,0.0660541372,73.0,0.0778893003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,-1.850371707708594e-17,0.7058987146135377,6.0,74.0,-0.6475108877,75.0,-0.6695956027000001,76.0,-0.6077262698,86.0,0.56246069,88.0,0.610072464,90.0,0.7522996062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,0.4872585670666667,0.7015983488417393,6.0,77.0,-0.12776967420000002,78.0,-0.0653080249,79.0,-0.2566467375,87.0,1.1094090232,89.0,1.1864037959,91.0,1.0774630199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
