,USA300HOU_RS00940
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,5.6557844968
USA300_LAC_U01-Set001_CAMHB_Control_1,5.7419556629
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,5.5071568955
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,5.6182805169000005
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,6.2871677324
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,5.3605296418
USA300_LAC_U01-Set001_CAMHB_Control_2,5.9215151144
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,5.6205768249
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,5.8117955752
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,6.0501747863
USA300_TCH1516_U01-Set000_CAMHB_Control_1,6.5764034855
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,6.4766820947
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,6.3262088948
USA300_LAC_U01-Set001_R10LB_PreCulture_1,6.0384271858
USA300_LAC_U01-Set001_R10LB_PreCulture_2,6.0052164204
USA300_LAC_U01-Set001_R10LB_Control_1,6.6880111451
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,6.6539060507
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,6.7311597972
USA300_LAC_U01-Set001_R10LB_Control_2,6.5678228501
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,6.5762059578
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,6.5430534381
USA300_TCH1516_U01-Set000_R10LB_Control_1,6.4402921246
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,6.5557015984
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,6.7101689033
USA300_TCH1516_U01-Set000_R10LB_Control_2,6.3321482842
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,6.3752751836
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,6.7792996703
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,5.1059132998
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,4.9920284513
USA300_TCH1516_U01-Set000_CAMHB_Control_2,6.4951609937
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,6.475912142
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,6.3190133621
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,6.2617789491
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,6.2572575501
USA300_LAC_U01-Set004_CAMHB_Control_1,6.043870601
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,5.748846151
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,5.9438885687
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,6.7159082811
USA300_LAC_U01-Set004_CAMHB_Control_2,5.831356877
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,6.0133810099
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,5.9223864644
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,6.6334676865
USA300_LAC_U01-Set004_R10LB_Control_1,6.5517471347
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,6.6562870067
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,6.5392142727
USA300_LAC_U01-Set004_R10LB_Control_2,6.2997562311
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,6.8200929942
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,6.6408191774
USA300_TCH1516_U01-Set003_CAMHB_Control_2,5.6517086603
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,6.0852944872
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,6.2428277804
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,6.3677823915000005
USA300_TCH1516_U01-Set003_CAMHB_Control_3,6.1467842768
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,6.2405719247
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,6.204596144
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,6.2001999824
USA300_LAC_ICA-Set001_R10LB_Control_1,6.4678989668
USA300_LAC_ICA-Set001_R10LB_Control_2,6.5155902726
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,6.427359311
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_2,6.5043423651
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_1,6.4970366555
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_2,6.4621858903
USA300_LAC_ICA-Set001_R10LB_5.5pH_1,7.5281028549
USA300_LAC_ICA-Set001_R10LB_5.5pH_2,7.4755654623
USA300_TCH1516_BK-Set001_THB_Control_1,3.5623264044000003
USA300_TCH1516_BK-Set001_THB_Control_2,3.4752745711
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_1,4.8439433284
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_2,4.8613020292
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_1,5.1675421478
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_2,4.6728035318
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_1,4.3816316482
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_2,4.0179957881
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_1,6.1770344065
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_2,5.9680173466
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_1,5.473880135
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_2,5.1918980985
USA300_LAC_ICA-Set002_CAMHB_Control_1,5.8528803962
USA300_LAC_ICA-Set002_CAMHB_Control_2,5.6278647548
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_1,6.3198622212
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_2,6.400626461
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_1,5.6894260906
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_2,5.7034463123
USA300_SNFM1_ICA-Set002_CAMHB_Control_1,6.0327198106
USA300_SNFM1_ICA-Set002_CAMHB_Control_2,6.1518916717
USA300_SNFM1_ICA-Set002_R10LB_Control_1,6.8646990135
USA300_SNFM1_ICA-Set002_R10LB_Control_2,6.7839697247
USA300_SNFR19_ICA-Set002_CAMHB_Control_1,6.3114475769
USA300_SNFR19_ICA-Set002_CAMHB_Control_2,6.5026062406000005
USA300_SNFR19_ICA-Set002_R10LB_Control_1,6.7722620927
USA300_SNFR19_ICA-Set002_R10LB_Control_2,6.7934201335
USA300_TCH1516_ICA-Set002_CAMHB_Control_1,5.7780025158
USA300_TCH1516_ICA-Set002_CAMHB_Control_2,5.8665441246
USA300_TCH1516_ICA-Set002_R10LB_Control_1,5.9624129038
USA300_TCH1516_ICA-Set002_R10LB_Control_2,6.0626420983
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_2,6.8453451298
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_1,5.7899304309
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_1,6.8979333832
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_2,5.8204993733
USA300_TCH1516_ICA-Set003_250nMParaquat_1,6.0625789951
USA300_TCH1516_ICA-Set003_250nMParaquat_2,6.0270153009
USA300_TCH1516_ICA-Set003_2gLGalactose_1,6.1195854267
USA300_TCH1516_ICA-Set003_2gLGalactose_2,6.1048197025
USA300_TCH1516_ICA-Set003_2gLPyruvate_1,5.8448631734
USA300_TCH1516_ICA-Set003_2gLPyruvate_2,5.5837338176
USA300_TCH1516_ICA-Set003_Control_1,6.5573162425
