,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,0.0,1.339948221684049,3.0,0.0,1.0953779986,6.0,-1.4940354036,12.0,0.398657405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.3692948930666667,0.7652256596070275,3.0,1.0,0.2553594,7.0,-1.2228480282,13.0,-0.14039605100000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.10973628303333334,0.5526242586860878,3.0,2.0,-0.6905627612,8.0,0.40953067130000004,14.0,-0.0481767592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.19666037856666665,0.6322181663256011,3.0,3.0,0.2221476527,9.0,-0.9238961087,15.0,0.1117673203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,0.6208840915333332,0.8112191662738492,3.0,4.0,0.1621878703,10.0,0.1429310865,16.0,1.5575333178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,0.7451971686666666,0.43823426690078177,3.0,5.0,0.43963096690000003,11.0,1.2472956642,17.0,0.5486648749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-0.5121851508,0.29262975381565554,2.0,18.0,-0.7191056341000001,71.0,-0.30526466750000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,2.5783834203,2.700494012262602,3.0,19.0,1.8134388675,70.0,5.5788344559,205.0,0.34287693750000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,0.6888251559875,0.6946012682353737,8.0,20.0,0.5012049298,32.0,-0.2415474225,55.0,0.9989248247,67.0,0.16209841600000002,126.0,0.1399808764,147.0,1.5332254941999999,203.0,0.684510559,210.0,1.7322035703,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,1.0903956545,0.47884463978689606,3.0,21.0,0.6390947827,34.0,1.0393913753,61.0,1.5927008055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,3.72793268665,2.160969802921635,8.0,22.0,4.3046351669,104.0,7.0055474977,111.0,1.3511125703,133.0,2.4784632751,165.0,2.432471364,238.0,4.6484691481,265.0,1.3655708618,270.0,6.2371916093,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,3.7376358962,0.6431546859162727,7.0,23.0,3.8485607969,56.0,2.900355377,82.0,4.1219011051,118.0,4.3396578446,134.0,2.9753763707000003,137.0,3.4638007304,227.0,4.5137990487,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-0.051504810175,1.1225234712494334,4.0,24.0,-1.1570088592,101.0,0.9055162978,139.0,0.9258215498000001,149.0,-0.8803482291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,0.47561652285,1.7778710217029967,4.0,25.0,-0.6648633076,123.0,1.2619403608,155.0,-1.283895713,191.0,2.5892847512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,1.0694944221666665,1.8797310277023285,3.0,26.0,-0.7595501812000001,59.0,2.9961113912,159.0,0.9719220565000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,1.9611028612,0.9931403960171168,5.0,27.0,1.1050617003,76.0,1.4051953746999999,146.0,3.4190628623,162.0,2.5613009612,262.0,1.3148934075,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,1.110196271275,1.8748170703886482,4.0,28.0,-0.3688786804,94.0,3.8504192236,186.0,0.3167028716,231.0,0.6425416703,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,1.0099501373666668,0.9431161695828347,3.0,29.0,2.0973704782,49.0,0.4151923315,260.0,0.5172876024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,0.85287712894,1.9678868602241586,5.0,30.0,-0.6841954694,77.0,-1.3590455912000001,172.0,1.3870075337,259.0,3.6397473735,280.0,1.2808717981,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,1.277255654075,0.4482846303664171,4.0,31.0,1.148043153,40.0,1.8012684949,138.0,0.7380526554,192.0,1.421658313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,0.3156867995,0.48418372627647743,7.0,33.0,1.1932077417,39.0,0.3091576646,58.0,0.1765872424,122.0,0.3046725476,170.0,-0.4682490858,244.0,0.3630907201,261.0,0.3313407659,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,1.2028366930142855,1.2641658319987978,7.0,35.0,0.6918034573,79.0,0.10538080450000001,92.0,2.3421247913,208.0,-0.1093385248,251.0,1.0842045902,263.0,3.4342963868,299.0,0.8713853458,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,-0.35668262656666666,0.5398446921888325,3.0,36.0,0.2533616296,234.0,-0.7726858153,275.0,-0.550723694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,0.17407235153333334,0.05837931322199611,3.0,37.0,0.10845987210000001,214.0,0.1934847076,307.0,0.22027247490000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
