,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,0.0,1.1234844698283524,3.0,0.0,-1.278484855,6.0,0.8298328538,12.0,0.44865200120000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.31467439519999996,0.5806097671044055,3.0,1.0,-0.25745529240000004,7.0,0.9034080631,13.0,0.2980704149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.22041021986666665,0.06122693472435884,3.0,2.0,-0.2011823426,8.0,-0.1711051116,14.0,-0.2889432054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,0.023715709033333338,0.6585720481763324,3.0,3.0,-0.6798353340000001,9.0,0.6254494071000001,15.0,0.125533054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,0.23389873796666663,0.7761215034145311,3.0,4.0,-0.4394704082,10.0,1.0827308316,16.0,0.0584357905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,0.7684097715333333,0.6619604083989042,3.0,5.0,0.18704458570000002,11.0,1.4888626203,17.0,0.6293221086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-1.04343859565,1.0880183954098341,2.0,18.0,-0.2740934102,71.0,-1.8127837811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,1.0147916506333334,1.6455811799908533,3.0,19.0,1.6979617767000001,70.0,2.2087509061,205.0,-0.8623377309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-1.410632793575,1.2825187946999685,8.0,20.0,-2.9779092005,32.0,-0.09690519060000001,55.0,-0.0298591661,67.0,-2.4272042956,126.0,-0.42119977210000004,147.0,-0.8813769007000001,203.0,-1.2752184767,210.0,-3.1753893463,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,2.2035910207666665,1.042460504160697,3.0,21.0,1.2179948121,34.0,3.2948655138,61.0,2.0979127364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,2.9412481659625005,0.96332840575292,8.0,22.0,3.2325210089,104.0,1.9522036055,111.0,2.0047800213,133.0,3.0030184613,165.0,1.7829723350000002,238.0,3.4791273441,265.0,3.5292886545,270.0,4.5460738971,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,3.6429388993142853,2.5763723226269883,7.0,23.0,6.7529824104,56.0,6.9621927867,82.0,4.0396347623,118.0,1.6334154722,134.0,-0.0691200013,137.0,2.5655886856,227.0,3.6158781793,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-1.08430028395,1.4635853362975315,4.0,24.0,1.0759919096,101.0,-1.4595471974,139.0,-1.8641726325999999,149.0,-2.0894732154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,2.088717870875,0.8656399657547292,4.0,25.0,3.3103543875,123.0,1.9627924309,155.0,1.8049203508,191.0,1.2768043143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,2.7736331490333335,0.9810746250633211,3.0,26.0,2.7957175842,59.0,1.7817027481,159.0,3.7434791148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-1.3157200815599999,2.2491646639149687,5.0,27.0,0.6063329296000001,76.0,-0.2702134271,146.0,-3.6421054401,162.0,-3.853284199,262.0,0.5806697288,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,-1.19022755195,0.39500659043890607,4.0,28.0,-1.4872857138,94.0,-0.6606773226,186.0,-1.1162141026,231.0,-1.4967330688,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,22.34694531656667,1.7767273002402733,3.0,29.0,22.8633930368,49.0,20.369209545,260.0,23.8082333679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,-3.6519618413000003,2.050368675057629,5.0,30.0,-2.4997673859000002,77.0,-0.6095147831000001,172.0,-4.8945024426,259.0,-4.7214083098,280.0,-5.5346162851,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,-3.1008333096,1.6469784429861307,4.0,31.0,-0.6682821587000001,40.0,-4.3011923143,138.0,-3.6161861683,192.0,-3.8176725971,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,2.3379974722428574,3.8157997401866077,7.0,33.0,9.6713635947,39.0,4.1532432204,58.0,1.3706275529,122.0,-2.0853481871,170.0,-0.6424250357,244.0,1.4007864788,261.0,2.4977346817,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,-0.08199341017142858,3.6203920654966817,7.0,35.0,-0.8451659722,79.0,-0.7034648834,92.0,-3.1778285226,208.0,-2.2078351616,251.0,7.460896726,263.0,-2.3162908155,299.0,1.2157347581,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,-1.4929190032333335,0.6558157014814416,3.0,36.0,-1.5182975991,234.0,-2.1356770178,275.0,-0.8247823928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,0.5045678289666667,1.04841987191565,3.0,37.0,-0.0337524997,214.0,-0.1653367785,307.0,1.7127927651000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,abx_mega__thio_dmso,-0.7190341783,2.0069872389130023,4.0,38.0,-2.0349073557,102.0,2.2695982497,248.0,-1.6590612048,269.0,-1.4517664024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,abx_mega__lzd_dmso,0.12307790540000002,0.7630408599429966,4.0,41.0,0.0792990112,178.0,-0.8483667515000001,249.0,0.2527126185,309.0,1.0086667434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,abx_mega__naoh-9,-2.21146637465,0.7155665217931388,2.0,42.0,-2.7174483146,294.0,-1.7054844347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,abx_mega__dox_dmso,-1.1742475030375001,3.119508562383785,8.0,43.0,-3.7440598007,142.0,3.3046428555,166.0,0.8227411017,177.0,1.39689293,221.0,-3.3843078533,256.0,-6.0923325001,282.0,0.0379086858,305.0,-1.7354654432,,,,,,,,,,,,,,,,,,,,
28,abx_mega__phos_ethanol,0.4939650336,2.6403093283409724,2.0,44.0,2.3609456641,154.0,-1.3730155969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,abx_mega__teix_dmso,6.515539932966667,7.584717965684064,18.0,45.0,22.616095688,54.0,5.1204250599,106.0,8.5274995422,108.0,3.8410872648,135.0,2.9965176705000003,143.0,1.321853772,150.0,-2.3610199835,183.0,5.0383061466,204.0,-2.1375395981,226.0,3.932149193,253.0,7.6193819896,255.0,5.5491875044,257.0,21.4379242559,264.0,7.0819130453,268.0,-0.0506738334,284.0,20.8639796038,300.0,1.5229764936999999,306.0,4.3596549787
30,abx_mega__dmso-10,-1.9384563609666667,0.07500210813952113,3.0,46.0,-1.9451196661,57.0,-2.0099044951,66.0,-1.8603449216999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,abx_mega__van_dmso,5.9094613762799995,2.0238512123467696,5.0,47.0,2.5410341681,72.0,5.5004409115,112.0,6.9007313662000005,156.0,7.2464873611,212.0,7.3586130745,,,,,,,,,,,,,,,,,,,,,,,,,,
32,abx_mega__ramo_h2o,19.694144300433333,1.4395482077443382,3.0,48.0,18.7892002656,184.0,18.9390956088,266.0,21.3541370269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,abx_mega__h2o-7,-2.4878976629666667,0.6750510269936686,3.0,50.0,-3.2580346798,245.0,-2.2070434555,258.0,-1.9986148536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,abx_mega__cro_h2o,-2.5379103933750002,1.2478062083908985,4.0,51.0,-3.0796951949,119.0,-3.514625453,120.0,-2.8441737213,278.0,-0.7131472043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,abx_mega__tric_ethanol,4.334764205,0.5972758390059614,2.0,52.0,4.757102001,182.0,3.912426409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,abx_mega__nor_naoh,0.18360913716000007,1.7315147083775908,5.0,53.0,1.0189145742,90.0,1.8736462508,100.0,1.3769820756,216.0,-1.8994120911999999,293.0,-1.4520851236,,,,,,,,,,,,,,,,,,,,,,,,,,
37,abx_mega__rfp_ethanol,8.0865515853,0.06033073042859869,2.0,60.0,8.0438913167,78.0,8.1292118539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,abx_mega__amyc-d_dmso,6.6211692760625,1.5850335521898022,8.0,62.0,8.7747045183,91.0,5.5414996164,103.0,7.4220683488,105.0,5.0110762859,117.0,7.8927308679,141.0,6.7861673848,174.0,7.4225058955,201.0,4.1186012909,,,,,,,,,,,,,,,,,,,,
39,abx_mega__sxt_dmso,-2.66476688515,1.7975922948559977,4.0,63.0,-2.6756744019000003,181.0,-0.1418190125,207.0,-4.2152831231,239.0,-3.6262910031,,,,,,,,,,,,,,,,,,,,,,,,,,,,
