,ABUW_1943
SRX3737100,-0.43885264700000004
SRX3737101,-0.4048651996
SRX3737103,-0.1394427898
SRX3737104,0.040084698200000005
SRX3737105,-0.0666148168
SRX3737106,0.1810326905
SRX3737107,-0.1545025719
SRX3737108,-0.5095532486000001
SRX3737109,-0.4519149582
SRX3737110,-0.2309251635
SRX3737111,-0.3616355378
Abaum_0017,0.0048395015
Abaum_0018,0.7215196271000001
Abaum_0019,0.7471768325
Abaum_0020,0.6181291905
Abaum_0021,0.0535890121
Abaum_0022,0.0891077177
Abaum_0023,-0.0048395015
Abaum_0024,0.2462064289
Abaum_0025,0.2019765524
Abaum_0026,-0.034720105200000004
SRX3141471,0.424043459
SRX3141472,-0.13536211480000002
SRX3141473,-0.0747278094
SRX3141474,0.2100899242
SRX3141475,0.3509964206
SRX3141476,-0.1475639315
SRX3141477,0.062318474000000006
SRX3141478,0.5347264887000001
SRX3141479,0.1385070173
SRX8944518,-0.4016737186
SRX8944519,-0.3767122597
SRX8944520,0.2094494787
SRX8944521,-0.8729162194000001
SRX8944522,0.1922242399
SRX8944523,0.3743284908
SRX5930997,0.1230762756
SRX5930998,-0.1762640469
SRX5930999,0.0531877713
SRX5931001,0.5980027447
SRX5931002,0.1124663951
SRX4488546,0.6645952514
SRX4488547,-0.4905741685
SRX4488548,-0.0356561342
SRX4488549,-0.1740210828
SRX4488550,0.6774862908
SRX4488551,0.9418810476
SRX4488552,-0.0497795314
SRX4488553,1.046752495
SRX4488554,0.0648346494
SRX4488555,0.9155115989
SRX4488556,0.4542688137
SRX4488557,-0.6194368927
SRX2568047,-0.0811862761
SRX2568048,-0.1075830083
SRX2568049,-0.202510512
SRX2568050,-1.0741483494
SRX2568051,-0.6073653646
SRX2568052,-1.2787917927999999
SRX2568053,0.29853226310000003
SRX2568054,-1.2275575405999999
SRX2568055,-0.4774748231
SRX2568056,-1.3461100456000001
SRX2568057,-0.9391319755
SRX2568058,-1.3631007769
SRX2568059,-0.1153882834
SRX2568060,-0.3658393948
SRX2568061,-0.0426320844
SRX2568062,-0.1729139773
SRX2568063,0.23251935610000002
SRX2568064,-0.059605378800000004
Abaum_0001,0.8061326430000001
Abaum_0002,-0.24507031780000002
Abaum_0003,-0.47164814260000004
Abaum_0004,0.8074505202000001
Abaum_0005,0.8630580404
Abaum_0006,0.0777526047
Abaum_0007,0.5378819123
Abaum_0008,0.3864295009
Abaum_0009,1.0078194603
Abaum_0010,0.4692061663
Abaum_0011,-0.1431999261
Abaum_0012,0.1431999261
Abaum_0013,0.4118957474
Abaum_0014,0.7413946652000001
Abaum_0015,0.4418253535
Abaum_0016,0.7740151905
ERX1221046,-0.5063513148000001
ERX1221048,0.1694379305
ERX1221049,0.3369133843
ERX1221050,-0.9333960416
ERX1221052,1.2330386792999999
ERX1221053,1.1874430131
ABNM035,0.529708421
ABNM036,-0.529708421
ABNM037,-0.6265437070000001
ABNM038,1.6881917830000002
ABNM041,-0.530979384
ABNM042,-1.197861685
ABNM019,0.0659395997
ABNM020,-0.0659395997
ABNM021,0.6590383811
ABNM022,0.6797734572
ABNM023,0.3117231616
ABNM024,0.2317498748
ABNM025,0.7515493775000001
ABNM026,0.6471624976
ABNM027,-0.5921035804
ABNM028,0.5921035804
ABNM029,-0.4408461322
ABNM030,0.9103432268
ABNM031,1.2867366188
ABNM032,1.0493330957
ABNM033,1.3192344111
ABNM034,0.10935565330000001
ABNM001,0.3045702341
ABNM002,-0.3045702341
ABNM003,-0.1457908736
ABNM004,0.9788728951000001
ABNM005,-1.4597284193
ABNM006,0.0927683151
ABNM007,-1.5092960579999999
ABNM008,-0.5464829808
ABNM009,-0.9827858747
ABNM010,-0.5693732547
ABNM043,-0.3161345095
ABNM044,0.3161345095
ABNM045,0.11093902750000001
ABNM046,0.2781862945
ABNM047,-1.1745431555
ABNM048,-1.0756733005
ABNM011,0.11263911730000001
ABNM012,-0.11263911730000001
ABNM013,-0.0210610999
ABNM014,0.8815599735
ABNM015,1.0909787751
ABNM016,1.1323925101
ABNM017,1.2122523561
ABNM018,1.2580092727
