,STM1215
SRX3136375,0.0172273839
SRX3136376,0.2464422987
SRX3136377,-0.3405568261
SRX3136378,0.0768871436
SRX3136379,0.0804495363
SRX3136380,0.19445845220000002
SRX3136381,0.061357383800000005
SRX3136382,0.1691222959
SRX8914620,-0.0028144673000000003
SRX8914621,-0.0070779135000000005
SRX8914622,0.0098923808
SRX8914623,1.101701792
SRX8914625,1.5600169128
ERX3503512,0.0495343914
ERX3503513,-0.29490006960000004
ERX3503514,0.2453656781
ERX3503515,1.8808601929000002
ERX3503516,1.9544350618
ERX3503517,1.8829268664
ERX3503518,-0.1251074849
ERX3503519,0.0876470951
ERX3503520,0.0687141679
SRX2195704,0.0801917367
SRX2195705,-0.0801917367
SRX2195706,0.182644571
SRX2195707,0.17603611900000002
SRX2195708,0.3391483756
SRX2195709,-0.0723208756
SRX2195710,0.3391177447
SRX2195711,0.1920244589
ERX3467881,0.0925613094
ERX3467883,-0.0925613094
SRX3798491,-1.1025979641
SRX3798492,-1.7671893505
SRX3798499,-0.6586465095
SRX3798500,0.8765329694
SRX3798501,-0.7981635886
SRX3798502,-0.8487934904000001
SRX3798503,-0.1308443075
SRX3798504,0.3294579347
SRX3798506,-0.6482140102
SRX3798507,0.8146531882
SRX3798508,1.0095634241
SRX3798509,0.51513428
SRX3798510,-1.4187130682
SRX3798517,-1.6717245572000001
SRX3798518,0.9035787882
SRX4341761,0.320896831
SRX4341762,0.1741392985
SRX4341763,0.1359502825
SRX4341764,1.5311775234
SRX4341765,0.9379151181000001
SRX4341766,1.1739350948
SRX4341767,-0.1259055822
SRX4341768,-0.2110815769
SRX4341769,0.3369871591
SRX1258665,1.0264391715
SRX1258666,1.2310571268000001
SRX1258667,1.7540144176
SRX1258669,-0.170005826
SRX1258670,0.170005826
ERX2079594,0.0358440816
ERX2079595,-0.18355770640000002
ERX2079596,-0.5038553621
ERX2079597,0.0845361344
ERX2079598,-0.0179779148
ERX2079599,-0.0665582196
SRX2804001,0.5725291233
SRX2804004,-0.417936795
SRX2804005,-0.5701112551
SRX2804006,0.39953977630000004
SRX2804007,-0.07654991650000001
SRX2804008,2.0572677577
SRX2804009,0.302398854
SRX2804010,0.6245543636
SRX2804011,0.18403451980000002
SRX2804012,0.6535137417
SRX2804013,1.1612921687
SRX2804014,0.4782844981
SRX2804015,1.8082115708000002
SRX2804016,0.2547222127
SRX2804017,3.5303664079
SRX2804019,2.5430258755
SRX2804020,0.5651580021
SRX2804021,0.0656650829
SRX2804022,0.34982216860000004
SRX2804023,1.6634110634
SRX2804024,0.6483978654
SRX2804027,-0.5463504
SRX2804028,0.22181819690000001
SRX2804029,0.3245322031
SRX2804030,0.0994688023
SRX2804031,-0.0748802919
SRX2804032,0.29413841
SRX2804033,0.3796494821
SRX2804034,0.8093050180000001
SRX2804035,0.0806709894
SRX2804036,-0.2019675136
SRX2804037,0.533737098
SRX2804038,0.24945993900000002
SRX2804039,0.1014531999
SRX2804040,0.3276806457
SRX2804041,0.14099588300000002
SRX2804042,0.3935738876
SRX2804043,1.7628239222
SRX2804044,0.1346086822
SRX2804045,0.468791316
SRX2804046,0.8223989461000001
SRX2804047,1.5269839478
SRX2804048,0.3835971642
SRX2804049,2.8338618803999998
SRX2804050,1.2214013075
SRX2804051,1.5103621007
SRX2804052,0.8816595356
SRX2804053,0.43732577920000004
SRX2804054,0.2733214655
SRX2804055,-0.2540890275
SRX2804056,0.0481559713
SRX2804057,-0.2763224599
SRX2804058,0.1779973007
SRX2804059,0.2329156031
SRX2070419,-0.1955318103
SRX2070420,1.0360827039
SRX2070421,1.101135116
SRX2070422,0.48275746280000004
SRX2070423,0.4088954791
SRX2070424,0.850380366
SRX2070425,0.2219656788
