locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
ABUW_3664,0.22479980730000002,cadA,heavy metal detoxification protein,Inorganic ion transport and metabolism,,,
ABUW_3663,0.21017536620000002,lspA1,ISPpu12 lipoprotein signal peptidase,Cell wall/membrane/envelope biogenesis,,,
ABUW_3661,0.1893828314,ABUW_3661,ISPpu12 transposase,"Replication, recombination and repair",,,
