,-0.14225986127185083,-0.12193702394730072,-0.1016141866227506,-0.08129134929820048,-0.06096851197365036,-0.04064567464910024,-0.02032283732455012,0.0,0.02032283732455012,0.04064567464910024,0.06096851197365036,0.08129134929820048,0.1016141866227506,0.12193702394730069,0.14225986127185083,0.16258269859640098,0.18290553592095107,0.20322837324550116,0.2235512105700513,0.24387404789460146
thresh,-0.1524212799341259,0.1524212799341259,1,,,,,,,,,,,,,,,,,
unreg,0,1,0,3,11,53,704,2395,653,64,6,1,1,0,0,0,1,1,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ABUW_3661'],['lspA1'],['cadA'],[]
