,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,AB0057_PGcoculture__PGAB,-8.105530041066666,0.29574901049045493,3.0,0.0,-7.7871270062,1.0,-8.1578105234,2.0,-8.3716525936,,
1,AB0057_PGcoculture__AB ,-6.938893903907228e-18,0.39332555557324766,4.0,3.0,0.5701898686,4.0,-0.3217066306,5.0,-0.0761200241,6.0,-0.1723632139
2,AB0057_PGcoculture__ABPG,-1.01734778885,0.15426009033653207,4.0,7.0,-1.1279863998,8.0,-0.7889189283,9.0,-1.0723308556,10.0,-1.0801549717
3,AB5075_AZI__AZI_000,0.0,0.16871035573978962,2.0,11.0,-0.11929623660000001,17.0,0.11929623660000001,,,,
4,AB5075_AZI__preculture,6.99238555745,1.8478357270983243,2.0,12.0,8.2990027306,13.0,5.6857683843,,,,
5,AB5075_AZI__AZI_040,4.4528368920000005,1.9031604091560397,2.0,14.0,5.798574523,18.0,3.107099261,,,,
6,AB5075_AZI__AZI_028,1.5692151989000003,1.0688589244353564,2.0,15.0,2.3250125925000003,19.0,0.8134178053000001,,,,
7,AB5075_AZI__AZI_003,-0.3777860845,0.49692654058609514,2.0,16.0,-0.7291662111,20.0,-0.026405957900000002,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,-1.0548917596333334,0.33121172435856616,3.0,21.0,-1.2301632078,28.0,-0.6728733833,29.0,-1.2616386878,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,-9.25185853854297e-18,0.49669478479372087,3.0,22.0,-0.3623616653,23.0,0.566182426,24.0,-0.20382076070000002,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,-0.7116918900333333,1.0641121112886713,3.0,25.0,-0.9678235764,26.0,-1.624362327,27.0,0.4571102333,,
11,AB5075_VIR-O_LSO__VIR-O,0.0,0.5312640051299219,3.0,30.0,0.0639611412,32.0,0.49638783540000003,34.0,-0.5603489766,,
12,AB5075_VIR-O_LSO__LSO,0.5494600854333334,0.9926960126974811,3.0,31.0,-0.1165580697,33.0,1.6904049503,35.0,0.0745333757,,
13,AB5075_Zinc__Control,0.0,3.1774121141260463,3.0,36.0,1.4228938138,37.0,-3.6401800185,38.0,2.2172862047,,
14,AB5075_Zinc__Zinc,9.23388014525,0.345132586680167,2.0,39.0,8.9898345528,40.0,9.4779257377,,,,
15,AB5075_biofilm+abx__planktonic,-1.850371707708594e-17,0.6974479453485896,3.0,41.0,0.8029229226,42.0,-0.4554959109,44.0,-0.3474270117,,
16,AB5075_biofilm+abx__biofilm,0.9116814327666667,1.181745824589317,3.0,43.0,-0.41753566140000004,45.0,1.8435157858000002,46.0,1.3090641739,,
17,AB5075_biofilm+abx__cip_biofilm,3.2884719298666667,2.3112481123070174,3.0,47.0,1.1596932838,48.0,2.9589122066,50.0,5.7468102992,,
18,AB5075_biofilm+abx__tet_biofilm,0.6351580931,1.0830870391669398,3.0,49.0,-0.5285917026,51.0,0.8203689717,52.0,1.6136970102000001,,
19,AB5075_gigAB__kan_gigB,-9.3792422978,0.7669045098635823,3.0,53.0,-8.8317434118,54.0,-9.0502262353,55.0,-10.2557572463,,
20,AB5075_gigAB__gigB,-8.609243286433333,0.4202489728448628,3.0,56.0,-8.3470748399,57.0,-8.386689307,58.0,-9.0939657124,,
21,AB5075_gigAB__kan_gigA,-6.800902776266667,4.421836886575337,3.0,59.0,-7.8131826517,60.0,-10.6288265831,61.0,-1.9606990940000002,,
22,AB5075_gigAB__gigA,-10.829260865566667,4.010962581426647,3.0,62.0,-14.1582615152,63.0,-6.3761879963,64.0,-11.9533330852,,
23,AB5075_gigAB__kan_WT,-7.8308110420000006,1.0500054544096038,3.0,65.0,-6.6747763244,66.0,-8.7253710568,67.0,-8.0922857448,,
24,AB5075_gigAB__WT,0.0,1.8053524038860855,3.0,68.0,1.1671311593,69.0,0.9123124050000001,70.0,-2.0794435643,,
25,AB5075_med__CA-MHB,3.2296354254499997,1.4635251309759154,2.0,71.0,2.1947668809,72.0,4.26450397,,,,
26,AB5075_med__CA-MHB_pH6,3.54067149185,3.5880737166635286,2.0,73.0,6.0778227483,74.0,1.0035202354,,,,
27,AB5075_med__RPMI+_pH7,1.9455002874,0.9427158520265112,2.0,75.0,1.2788995157,76.0,2.6121010591,,,,
28,AB5075_med__RPMI+_pH6,2.4072113035,0.6122257575773281,2.0,77.0,1.9743023187,78.0,2.8401202883,,,,
29,AB5075_med__RPMI+_-HCO3,0.30496428925,1.2862998389348552,2.0,79.0,1.214515628,80.0,-0.6045870495,,,,
30,AB5075_med__LB,0.0,0.4475405261550057,2.0,81.0,0.3164589409,82.0,-0.3164589409,,,,
31,AB5075_med__M9+AA,2.2203006136,1.1946204737034567,2.0,83.0,1.3755763757000001,84.0,3.0650248515,,,,
32,AB5075_med__M9-AA,3.9712505668499998,0.1899405517291552,2.0,85.0,3.8369423147,86.0,4.105558819,,,,
33,AYE_adeB__WT,3.700743415417188e-17,0.7231296274586316,3.0,87.0,-0.2495795725,88.0,-0.5652819389,89.0,0.8148615114000001,,
34,AYE_adeB__adeB,-0.03233850203333335,0.2334728383723837,3.0,90.0,0.2104716111,91.0,-0.052294049100000004,92.0,-0.25519306810000003,,
35,COL__0ug/ml,0.0,1.7729578269583293,2.0,93.0,-1.2536705022,94.0,1.2536705022,,,,
36,COL__0.25ug/ml,0.7927735222000001,0.6661261548214962,2.0,95.0,1.2637958434,96.0,0.32175120100000004,,,,
37,COL__1ug/ml,0.89266371195,2.3125272878957213,2.0,97.0,-0.742540015,98.0,2.5278674389,,,,
38,H2O2__0ug/ml,0.0,0.45841097642434375,2.0,99.0,-0.32414551,100.0,0.32414551,,,,
39,H2O2__1.25ug/ml,-3.00795288085,1.89203799121401,2.0,101.0,-4.3458257747,102.0,-1.670079987,,,,
40,H2O2__2.5ug/ml,-5.4074686649,2.069442005696097,2.0,103.0,-6.8707851404,104.0,-3.9441521894,,,,
41,H2O2__5ug/ml,-8.8935749941,0.8757508473626568,2.0,105.0,-8.2743256313,106.0,-9.5128243569,,,,
42,MRP__0ug/ml,0.0,1.987708636935272,2.0,107.0,1.4055222562,108.0,-1.4055222562,,,,
43,MRP__25ug/ml,0.787626423,0.8729003944273623,2.0,109.0,1.4048602112,110.0,0.1703926348,,,,
44,MRP__100ug/ml,0.5609187305000001,0.04756765356366506,2.0,111.0,0.5945541409,112.0,0.5272833201,,,,
45,MRP__200ug/ml,-0.20124045920000003,0.8767131611434107,2.0,113.0,0.4186893622,114.0,-0.8211702806000001,,,,
46,growth__2h,0.0,2.9377458485325585,2.0,115.0,-2.0773000109,116.0,2.0773000109,,,,
47,growth__4h,-3.9260164917500004,1.665178183801585,2.0,117.0,-5.1034752774,118.0,-2.7485577061,,,,
48,growth__6h,-3.16204577845,0.21367620756862638,2.0,119.0,-3.3131376738,120.0,-3.0109538831,,,,
49,growth__8h,-3.32330876785,0.47107227043000555,2.0,121.0,-3.6564071647,122.0,-2.990210371,,,,
50,growth__10h,-2.4003652443999997,0.4609689311040668,2.0,123.0,-2.7263195015,124.0,-2.0744109873,,,,
51,mutants__WT,0.0,1.403815292414968,2.0,125.0,0.9926473128000001,126.0,-0.9926473128000001,,,,
52,mutants__R7,-0.44124528900000004,0.029088273436559887,2.0,127.0,-0.4206767736,128.0,-0.4618138044,,,,
