,b3667
p1k_00001,-0.051508761500000055
p1k_00002,0.051508761500000055
p1k_00003,-0.3118967924999998
p1k_00004,-0.4434911045000001
p1k_00005,-0.4337775684999996
p1k_00006,-0.2868004224999998
p1k_00007,-0.1498605104999995
p1k_00008,-0.2869078184999996
p1k_00009,-0.05788484549999984
p1k_00010,-0.04751048349999998
p1k_00011,-0.3823870365
p1k_00012,-0.4889418554999998
p1k_00014,-0.5002209034999998
p1k_00015,-0.4798281374999998
p1k_00016,-0.32617158449999994
p1k_00017,-0.3042626934999997
p1k_00018,-0.1740579504999995
p1k_00019,-0.6451224474999999
p1k_00020,-0.7189946184999996
p1k_00021,-0.5631307125
p1k_00022,-1.0839202474999996
p1k_00023,-0.9324805054999996
p1k_00024,-0.8879521195000001
p1k_00025,-0.7864528744999997
p1k_00026,-0.9413068564999998
p1k_00027,-0.4391584124999999
p1k_00028,-0.6136373084999995
p1k_00029,-0.7606423984999999
p1k_00030,-0.7983348664999999
p1k_00031,-0.8956169624999997
p1k_00032,-0.7095464714999999
p1k_00033,-0.1266908904999995
p1k_00034,-0.4681040804999999
p1k_00035,-0.6775628364999999
p1k_00036,-0.5428681484999998
p1k_00037,-0.5672458404999996
p1k_00038,-0.1427697714999998
p1k_00039,-0.26436992949999993
p1k_00040,-0.5179629344999999
p1k_00041,-0.6122219295
p1k_00042,-0.5246512324999997
p1k_00043,-0.3635610995
p1k_00044,-0.3761344634999997
p1k_00045,-0.3576666234999997
p1k_00046,-0.19099707149999998
p1k_00047,-0.33326153950000004
p1k_00048,-0.5385594134999998
p1k_00049,-0.6256994444999999
p1k_00050,0.08673677049999995
p1k_00051,0.09802336950000036
p1k_00052,0.04937642550000021
p1k_00053,0.4481562395000003
p1k_00054,0.8001318954999999
p1k_00055,0.28063970250000025
p1k_00056,-0.4226569235
p1k_00057,-0.09405859749999967
p1k_00058,-0.14223437449999965
p1k_00059,-0.17675480649999994
p1k_00060,-0.18162992949999968
p1k_00061,-0.26865769849999976
p1k_00062,-0.2950863944999997
p1k_00063,0.10489652850000032
p1k_00064,-1.3445618594999995
p1k_00065,-1.0111138155
p1k_00066,-0.8833499704999994
p1k_00067,-1.2251651474999998
p1k_00068,-0.5703606715
p1k_00070,-0.4331536044999997
p1k_00071,-0.4493523294999999
p1k_00072,-0.2134907844999998
p1k_00073,-1.4582512825
p1k_00074,0.11405229750000025
p1k_00075,-1.5188305265000002
p1k_00077,-1.1267262335
p1k_00078,-1.0427978895
p1k_00079,-0.5002744454999997
p1k_00080,-0.8470865965000001
p1k_00081,-0.6105103265
p1k_00082,-0.04402100849999968
p1k_00083,0.05786161550000024
p1k_00084,-0.15683951749999991
p1k_00085,0.005331447500000142
p1k_00086,-0.4880247314999999
p1k_00087,-0.4692510455000001
p1k_00088,-0.6911968774999999
p1k_00089,-0.5105973444999998
p1k_00090,-0.4873555004999997
p1k_00091,-0.4159025594999997
p1k_00092,-0.4728297384999998
p1k_00093,-0.4875530785
p1k_00094,-0.7305502344999999
p1k_00095,-1.0085728284999995
p1k_00096,-0.7159765564999998
p1k_00097,-0.4269629334999996
p1k_00098,-0.3634855665000001
p1k_00099,-0.2597605104999996
p1k_00100,-0.5387909314999999
p1k_00101,0.15884090350000024
p1k_00102,-0.4134407064999999
p1k_00103,-0.2255218095
p1k_00104,-0.7312953664999999
p1k_00105,-0.21614039249999986
p1k_00106,-0.3655299914999999
p1k_00107,-0.31994527649999993
p1k_00108,-0.7126972334999997
p1k_00109,-1.6232235325
p1k_00110,-0.2848969544999997
p1k_00111,-0.6339599524999997
p1k_00112,-0.4832187564999999
p1k_00113,-1.5297391124999995
p1k_00114,-1.7902244845
p1k_00115,-1.2181817885
p1k_00116,-0.5559061734999999
p1k_00117,-0.7809687554999996
p1k_00118,-0.6479715354999995
p1k_00119,-0.3402465114999997
p1k_00120,-0.6952509004999996
p1k_00121,-0.5618427074999999
p1k_00122,-0.2813568634999997
p1k_00123,-0.6357621404999998
p1k_00124,-0.9133266425
p1k_00125,-1.6622896964999998
p1k_00126,-0.4535162224999998
p1k_00127,-0.7144827215
p1k_00128,-0.5444545254999995
p1k_00129,-1.4010160324999998
p1k_00130,-0.9868923184999998
p1k_00131,-1.3712916194999998
p1k_00132,0.06051313450000029
p1k_00133,-1.1583434654999998
p1k_00134,-0.12834258349999986
p1k_00135,0.4427388004999999
p1k_00136,-0.19199731549999965
p1k_00137,0.6991066385
p1k_00138,-0.5789513084999998
p1k_00139,-0.4129995875000003
p1k_00140,0.3710318345000001
p1k_00141,-0.4681195364999997
p1k_00142,-0.8462430075
p1k_00143,-0.8996894304999996
p1k_00144,-0.6279280034999997
p1k_00145,-1.3400941334999996
p1k_00146,-0.17363859449999985
p1k_00147,-0.5424462914999997
p1k_00148,-0.3824186295000001
p1k_00149,0.20139465150000024
p1k_00150,-0.2798911354999998
p1k_00151,0.1601879435
p1k_00152,0.6051937595000005
p1k_00153,0.7069589404999999
p1k_00154,-1.5777789434999998
p1k_00155,0.008830228499999926
p1k_00157,-0.8654875844999999
p1k_00158,-1.1533741044999997
p1k_00159,-0.6379383675000003
p1k_00160,-0.10776028749999966
p1k_00161,-0.5948628824999997
p1k_00162,-0.6158540634999996
p1k_00163,-0.19716581349999984
p1k_00164,-0.2948654834999997
p1k_00165,-0.17029771549999986
p1k_00166,-0.6305381264999999
p1k_00167,-1.4439159724999997
p1k_00168,-1.1628405634999999
p1k_00169,-1.5147227874999998
p1k_00170,-1.1327345154999997
p1k_00171,-0.4920560765
p1k_00172,-0.7634252584999999
p1k_00173,-0.3256685454999997
p1k_00174,-0.17590078349999996
p1k_00175,-0.7101899475
p1k_00176,-0.8265425614999997
p1k_00177,-0.23564703349999985
p1k_00178,-0.08556451749999994
p1k_00179,-0.07977168750000008
p1k_00180,-0.15307013149999982
p1k_00181,-0.4831658145
p1k_00182,-0.6488087705000001
p1k_00183,-0.5304512574999998
p1k_00184,-0.2760487354999994
p1k_00185,-0.26249706049999944
p1k_00186,-0.43526652549999945
p1k_00187,-0.19106272349999956
p1k_00188,-0.03504198249999968
p1k_00189,-0.21724077449999998
p1k_00190,-0.3556665784999997
p1k_00191,-0.6178715824999998
p1k_00192,-0.8909941354999997
p1k_00193,-0.7588110694999997
p1k_00194,-1.4828159765
p1k_00195,-0.3358106264999998
p1k_00196,-0.061611516499999734
p1k_00197,-0.8455141225
p1k_00198,-1.0622125355
p1k_00199,-0.7617469294999997
p1k_00200,-1.0409310805
p1k_00201,-1.2228405465
p1k_00202,-0.6135304095
p1k_00203,-0.5992747494999997
p1k_00204,-0.3903721834999998
p1k_00205,-0.9348398465
p1k_00206,-1.1586046524999998
p1k_00207,-0.24162368249999974
p1k_00208,-0.34983811549999944
p1k_00209,-1.4108371474999997
p1k_00210,-1.1396102564999997
p1k_00211,-0.5042645774999999
p1k_00212,-0.5570503044999997
p1k_00213,-0.2417943074999997
p1k_00214,-0.3950290344999998
p1k_00215,-0.7022737024999999
p1k_00216,-0.4206972524999997
p1k_00217,-0.6441931025000001
p1k_00218,-0.9574784325
p1k_00219,-0.05809942050000005
p1k_00220,-0.3565840744999997
p1k_00221,-0.5052808684999999
p1k_00222,-0.5018201565
p1k_00223,-0.5116851424999997
p1k_00224,-0.4811596594999998
p1k_00225,-0.5807617124999997
p1k_00226,-0.5924731125
p1k_00227,-0.6941208784999997
p1k_00228,-0.6697095534999997
p1k_00229,-0.4208422365
p1k_00230,-0.6654936554999997
p1k_00231,-0.40199534749999977
p1k_00232,-0.7816781374999997
p1k_00233,0.028003245500000332
p1k_00234,-0.6566583784999995
p1k_00235,-0.4266077264999999
p1k_00236,-0.3695420274999997
p1k_00237,-0.4138656854999998
p1k_00238,2.2808328794999997
p1k_00239,2.5585855305000003
p1k_00240,1.0305656725
p1k_00241,-0.3596836375000003
p1k_00242,-0.3251115164999998
p1k_00243,0.6141911824999999
p1k_00244,1.1186317905000005
p1k_00245,2.4481745385
p1k_00246,2.0489750105000004
p1k_00247,-0.03423827249999967
p1k_00248,-0.19071201449999986
p1k_00249,-0.0655019255
p1k_00250,-0.033218668499999986
p1k_00251,-0.2474128725
p1k_00252,-0.4481919914999999
p1k_00253,0.019210961500000238
p1k_00254,0.08032072050000005
p1k_00255,-0.9712103284999998
p1k_00256,-1.1680802254999998
p1k_00257,-0.48743948649999996
p1k_00258,-0.3013738425000003
p1k_00259,-1.0041552724999998
p1k_00260,-1.0587589425
p1k_00261,-1.6694243534999995
p1k_00262,-1.3907849194999995
p1k_00263,0.16415856249999994
p1k_00264,-0.05116118049999985
p1k_00265,-0.5857089694999997
p1k_00266,-0.4556247854999995
p1k_00267,-0.5216516954999997
p1k_00268,-0.4287422125
p1k_00269,-0.32752416449999977
p1k_00270,-0.6446123204999998
p1k_00271,-0.03891936749999969
p1k_00272,-0.1143147645
p1k_00273,-0.5723788074999998
p1k_00274,-0.6279503554999994
p1k_00275,0.06626970049999993
p1k_00276,0.15951415349999998
p1k_00277,-0.3010524105000001
p1k_00278,-0.28956491149999986
p1k_00279,-0.6369785164999997
p1k_00280,-0.5542139515
p1k_00281,-0.3748804505000001
p1k_00282,-0.2958031365
p1k_00283,-0.3654708744999997
p1k_00284,-0.28495089649999983
p1k_00285,-0.09508581449999998
p1k_00286,-0.2750608994999997
p1k_00287,-0.6734906554999998
p1k_00288,-0.4374108154999998
p1k_00289,-0.6897941335
p1k_00290,-0.5341675654999998
p1k_00291,-0.6132310075
p1k_00292,-0.31083360949999994
p1k_00293,-0.4064839084999998
p1k_00294,-0.4783924424999997
p1k_00295,-1.0956595905
p1k_00296,-0.7827454104999996
p1k_00297,-0.4073239394999999
p1k_00298,-0.2595131865
p1k_00299,-0.8553835654999995
p1k_00300,-1.0731135705
p1k_00301,-0.9572462135
p1k_00302,-1.2330120294999998
p1k_00303,-1.0534908774999998
p1k_00304,-0.7958749374999998
p1k_00305,-1.4364013815
p1k_00306,-1.1222995005
p1k_00307,-0.5281193204999997
p1k_00308,-0.6213119515000001
p1k_00309,-1.3263623865
p1k_00310,-1.7047130515
p1k_00311,-0.9494799945
p1k_00312,-1.5398042505
p1k_00313,-0.2872628515
p1k_00314,-0.3759406854999998
p1k_00315,-1.4591716514999995
p1k_00316,-1.2192064275
p1k_00317,-0.2846026985000001
p1k_00318,-0.2157323364999999
p1k_00319,-0.4439763914999997
p1k_00320,-0.4042535534999998
p1k_00321,-0.3550628324999998
p1k_00322,0.023942154500000257
p1k_00323,-0.31278692649999984
p1k_00324,-0.12881664950000005
p1k_00325,-0.3339365234999998
p1k_00326,-0.7363669714999999
p1k_00327,-0.4581792865000001
p1k_00328,-0.0492485574999999
p1k_00329,-0.7513985674999999
p1k_00330,-0.4257879655000001
p1k_00331,-0.4281872514999998
p1k_00332,-0.2393853454999997
p1k_00333,-0.3167395704999998
p1k_00334,-0.3774717244999999
p1k_00335,-0.3269370604999997
p1k_00336,-0.2804309264999998
p1k_00337,-0.36252992450000004
p1k_00338,-0.4213899025000001
p1k_00339,-0.2405760345000001
p1k_00340,-0.24769147449999984
p1k_00341,-0.041938517499999765
p1k_00342,-0.1140265204999995
p1k_00343,-0.40166581149999997
p1k_00344,-0.0628981744999999
p1k_00345,0.2596829304999999
p1k_00346,0.14712455650000011
p1k_00347,-0.01949328949999973
p1k_00348,0.3016487725000001
p1k_00349,0.3761640785000005
p1k_00350,0.11143085850000034
p1k_00351,0.3706422025
p1k_00352,0.20544105650000025
p1k_00353,-0.10486379949999992
p1k_00354,0.17509384849999998
p1k_00355,-0.1050787504999997
p1k_00356,0.07385553750000008
p1k_00357,-0.8071736584999996
p1k_00358,-0.9097598935
p1k_00359,-1.4639290754999998
p1k_00360,-1.7453510874999998
p1k_00361,-0.5958964344999997
p1k_00362,-0.18660522849999994
p1k_00363,-1.1641611755
p1k_00364,-0.9157462354999996
p1k_00365,-1.3383702365
p1k_00366,-1.5247063924999995
p1k_00367,-1.4213981825
p1k_00368,-1.3635881944999997
p1k_00369,-1.0570091075
p1k_00370,-1.3509925705
p1k_00371,-0.7062040265
p1k_00372,-0.6403456904999998
p1k_00373,-0.7305317534999998
p1k_00374,-0.9509655795
p1k_00375,-0.6144978824999998
p1k_00376,-1.1804754615000002
p1k_00377,0.06464738149999992
p1k_00378,0.13114368150000022
p1k_00379,-1.0276152704999997
p1k_00380,-1.0174688205
p1k_00381,-0.4227710234999997
p1k_00382,-0.18495070349999976
p1k_00383,0.3789341015000005
p1k_00384,0.19188629350000008
p1k_00385,-0.6768460544999999
p1k_00386,-0.4412928015
p1k_00387,-0.3933326664999997
p1k_00388,-0.4071710325
p1k_00389,0.007379325500000089
p1k_00390,-0.1588446324999997
p1k_00391,0.4088381945000004
p1k_00392,0.5253612665
p1k_00393,-0.44526021549999983
p1k_00394,-0.24498748149999994
p1k_00395,-0.14006990250000007
p1k_00396,-0.2954593454999994
p1k_00397,0.08887224450000009
p1k_00398,0.5368248525000006
p1k_00399,-0.21930844250000006
p1k_00400,-0.18120682549999945
p1k_00401,0.028862354500000187
p1k_00402,-0.06627109250000007
p1k_00403,0.3808524085
p1k_00404,0.3215617515
p1k_00405,-0.10769779249999978
p1k_00406,-0.2762779754999998
p1k_00407,-0.2698553724999999
p1k_00408,-0.1918507414999997
p1k_00409,0.2027558005000003
p1k_00410,0.4635416284999998
p1k_00411,0.27393712650000035
p1k_00412,0.25213990450000034
p1k_00413,0.7229723245000006
p1k_00414,0.7157113915000002
p1k_00415,1.5331489104999996
p1k_00416,1.4955471715000002
p1k_00417,-0.020088186499999768
p1k_00418,0.03701086850000035
p1k_00419,-0.3005048785
p1k_00420,-0.2886510324999998
p1k_00421,0.021394385500000283
p1k_00422,-0.05930801749999981
p1k_00423,0.026108275499999944
p1k_00424,0.2076150775000003
p1k_00425,0.6692371325000002
p1k_00426,0.3120027405000001
p1k_00427,0.4732068945000005
p1k_00428,0.5949623715000003
p1k_00429,0.0055746615000003
p1k_00430,-0.2160904294999999
p1k_00431,0.2530526605000003
p1k_00432,0.11815869150000012
p1k_00433,0.9996657905
p1k_00434,0.8608572915000003
p1k_00435,0.08623328850000034
p1k_00436,0.06069475250000034
p1k_00437,0.4308050674999997
p1k_00438,0.35701485950000045
p1k_00439,0.8070096835000005
p1k_00440,0.5368760815
p1k_00441,-0.9400575495
p1k_00442,-0.7785686295
p1k_00443,-0.8033438624999998
p1k_00444,-1.0282034204999997
p1k_00445,-1.1684951815
p1k_00446,-0.8667904914999998
p1k_00447,-0.6397669264999997
p1k_00448,-0.6752641095
p1k_00449,-1.8584075245
p1k_00450,-1.7120804104999998
p1k_00451,-1.7592825885
p1k_00452,-2.1648802345
p1k_00453,-1.8688401785
p1k_00454,-1.6297545794999997
p1k_00455,-3.0502599005
p1k_00456,-3.1680194675
p1k_00457,-2.3492620015
p1k_00458,-2.5979538495
p1k_00459,-2.1278776535
p1k_00460,-1.8205174615000002
p1k_00461,-1.3579306225
p1k_00462,-1.2328976724999996
p1k_00463,-2.0644918385
p1k_00464,-2.0341911175
p1k_00465,-2.4315011655000003
p1k_00466,-2.7869299055
p1k_00467,-2.3876363525
p1k_00468,-2.9235819585000002
p1k_00469,-2.3305067994999997
p1k_00470,-2.1177869795
p1k_00471,-2.2371245774999995
p1k_00472,-2.2857331795
p1k_00473,-1.2828190275
p1k_00474,-1.5056047474999996
p1k_00475,-1.1132450724999998
p1k_00476,-1.4084257965
p1k_00477,-1.2266209695
p1k_00478,-1.1173426565
p1k_00479,-2.4928586905000003
p1k_00480,-2.8104117064999996
p1k_00481,-2.3145230745000003
p1k_00482,-2.8398917715
p1k_00483,-2.0479071345
p1k_00484,-2.5902853235
p1k_00485,-1.0032589584999996
p1k_00486,-1.0875572714999997
p1k_00487,-1.0657624295
p1k_00488,-0.8027217824999999
p1k_00489,-1.9554822495
p1k_00490,-1.9579350605
p1k_00491,-2.3897270415
p1k_00492,-1.9696685025
p1k_00493,-1.0411426085
p1k_00494,-1.2607244255
p1k_00495,-1.7214630365
p1k_00496,-1.6631636234999996
p1k_00497,-1.8179331935
p1k_00498,-1.6453498124999997
p1k_00499,-2.2530348095
p1k_00500,-2.2386789234999998
p1k_00501,-2.0280302745
p1k_00502,-1.0513872964999995
p1k_00503,-1.8196371265
p1k_00504,-1.4904864384999998
p1k_00505,-2.6781138795
p1k_00506,-2.1089060095
p1k_00507,-2.2300208475
p1k_00508,-1.9818494844999999
p1k_00509,-1.2836584495
p1k_00510,-1.3505128034999996
p1k_00612,-0.5924486414999999
p1k_00613,-0.19274569549999976
p1k_00614,-0.3115573804999996
p1k_00615,-0.1352297434999996
p1k_00558,-0.10615407749999983
p1k_00559,0.1377608695000001
p1k_00562,-0.3077406775
p1k_00563,-0.10567036449999988
p1k_00564,-0.4230746274999997
p1k_00565,-0.3008143414999997
p1k_00566,-0.5481784114999999
p1k_00567,-0.7222537874999997
p1k_00540,-0.8879913414999998
p1k_00541,-0.5418488754999995
p1k_00542,-0.8413244275
p1k_00543,-1.2994555434999997
p1k_00544,-0.9649777824999995
p1k_00545,-1.2676299524999997
p1k_00546,-0.15056363349999954
p1k_00547,0.01157546449999991
p1k_00548,-0.30498699649999983
p1k_00549,-1.3522179304999995
p1k_00550,-1.4330163844999997
p1k_00551,-0.8790592495
p1k_00568,-1.9347045455
p1k_00569,-2.0565124235
p1k_00570,-1.6721286515
p1k_00571,-1.4905875985
p1k_00572,-0.8728028035
p1k_00573,-1.0507837125
p1k_00574,-1.0942031384999995
p1k_00575,-1.4190580144999998
p1k_00586,-1.5221666844999997
p1k_00587,-1.7893578574999998
p1k_00588,-1.7142038524999998
p1k_00589,-1.4342184625
p1k_00590,-1.2985401044999998
p1k_00591,-0.1445152835000001
p1k_00592,-0.2364684204999996
p1k_00593,0.5586506175000006
p1k_00576,-0.3416477195000001
p1k_00577,-0.2407041704999995
p1k_00578,-0.5287920045000001
p1k_00579,-0.5361174204999997
p1k_00582,-0.14394083349999987
p1k_00583,-0.008542936500000042
p1k_00584,-0.3503809084999996
p1k_00585,-0.5283138075
p1k_00511,0.7597653375000002
p1k_00512,0.5907963084999999
p1k_00513,-0.16547283849999994
p1k_00514,-0.05243347149999966
p1k_00515,-0.2303167054999995
p1k_00516,-0.3044708285
p1k_00517,-0.000271751499999695
p1k_00600,1.1624313245
p1k_00601,0.5621805565000004
p1k_00602,1.2262589735000002
p1k_00603,0.8709553825
p1k_00604,0.9276277755000004
p1k_00605,1.5843935504999995
p1k_00606,1.3881683804999998
p1k_00607,0.6887215034999992
p1k_00608,0.9296157934999999
p1k_00609,1.0817784205
p1k_00610,0.7565231604999996
p1k_00611,0.4697656955000005
p1k_00552,1.1559979995000005
p1k_00553,0.9058468535
p1k_00554,-0.15339257250000005
p1k_00555,-0.05152271949999987
p1k_00556,-0.7545682364999999
p1k_00557,-0.9679102175
p1k_00594,0.9947589685000002
p1k_00595,0.7323535254999998
p1k_00596,0.5664852355000001
p1k_00597,0.27643026950000005
p1k_00598,1.1270860115000003
p1k_00599,0.3359784184999999
p1k_00518,-0.1843990784999998
p1k_00519,0.2140382155
p1k_00520,0.4363408095000017
p1k_00521,0.5311057745000003
p1k_00522,1.0270586985000003
p1k_00523,0.5769377274999998
p1k_00524,-0.2829770494999999
p1k_00525,-0.04911218649999993
p1k_00526,0.4786082365000004
p1k_00527,0.15794675149999993
p1k_00528,0.20994952950000026
p1k_00529,-0.04900394149999965
p1k_00530,0.7257871654999999
p1k_00531,0.6598140295000006
p1k_00532,0.3500621245
p1k_00533,0.04151411350000034
p1k_00534,0.1962640535000002
p1k_00535,0.5562827695000001
p1k_00536,1.0014753465000004
p1k_00537,1.2359740654999998
p1k_00538,0.2502674145000001
p1k_00539,0.6128265585000001
p1k_00616,-0.13522496949999985
p1k_00617,-0.03427957250000002
p1k_00618,-0.3325276424999997
p1k_00619,-0.4741442834999998
p1k_00620,0.044993775500000055
p1k_00621,0.06668488650000004
p1k_00622,-0.5900432204999997
p1k_00623,-0.34554688649999976
p1k_00624,-0.3344147774999997
p1k_00625,-0.4441962865
p1k_00626,-0.3437728484999996
p1k_00627,-0.5386165445000001
p1k_00628,-0.7177628325000001
p1k_00629,-0.4797868384999999
p1k_00630,-0.4799949964999999
p1k_00631,-0.5473716704999996
p1k_00632,-0.22266121149999973
p1k_00633,-0.14186691849999988
p1k_00634,-0.5766767914999997
p1k_00635,-0.8143242795000001
p1k_00636,-0.32313955949999995
p1k_00637,-0.4368743115
p1k_00638,-0.4093822444999997
p1k_00639,-0.4137432314999998
p1k_00640,-0.08794922949999995
p1k_00641,0.08852409450000033
p1k_00642,-0.4673908764999997
p1k_00643,-0.3760294565
p1k_00644,-0.16735333149999976
p1k_00645,-0.11639232450000005
p1k_00646,-0.8797470265
p1k_00647,-0.8432747295
p1k_00648,-0.36158791449999983
p1k_00649,-0.5764753604999995
p1k_00650,-0.29538928749999993
p1k_00651,-0.3295250974999999
p1k_00652,0.051005990500000216
p1k_00653,-0.4312323014999997
p1k_00654,-0.5584621034999997
p1k_00655,-0.5924170744999997
p1k_00656,-0.3543016684999998
p1k_00657,-0.1210096665
p1k_00658,-0.3725266244999999
p1k_00659,-0.5255056834999996
p1k_00660,-0.2921114545000001
p1k_00661,-0.5845217914999998
p1k_00662,0.7425132684999998
p1k_00663,0.4543603005000003
p1k_00664,-0.5596751264999997
p1k_00665,-0.3432482184999999
p1k_00666,-0.07054302649999977
p1k_00667,-0.14253099749999976
p1k_00668,-0.017749229499999686
p1k_00669,-0.08973739749999997
p1k_00670,-0.4039713414999997
p1k_00671,-0.14296797049999954
p1k_00672,-0.1186379325
p1k_00673,-0.21907907149999994
p1k_00674,0.15829951850000026
p1k_00675,0.04253205950000005
p1k_00676,-0.6277724894999999
p1k_00677,-0.4772263925
p1k_00678,-0.3263980314999997
p1k_00679,-0.4231271484999999
p1k_00680,-0.06776137949999983
p1k_00681,-0.13946862249999992
p1k_00682,-0.23374967150000006
p1k_00683,-0.09735578649999964
p1k_00684,0.034441241500000164
p1k_00685,0.1444516065000001
p1k_00686,-0.6044002264999997
p1k_00687,-0.6381696584999998
p1k_00688,-0.10929047749999964
p1k_00689,-0.1300444064999997
p1k_00690,-0.6258550924999997
p1k_00691,-0.3670435484999999
p1k_00692,-0.2466906794999999
p1k_00693,-0.15627095349999953
p1k_00694,-0.1871810075
p1k_00695,-0.1840160604999994
p1k_00696,-0.07041966049999981
p1k_00697,0.0654258535000003
p1k_00698,-0.13813806349999955
p1k_00699,0.01024786550000023
p1k_00700,-0.5192654374999996
p1k_00701,-0.4348055614999997
p1k_00702,-0.2382653155000001
p1k_00703,-0.3716521395000001
p1k_00704,-0.1892638234999997
p1k_00705,-0.3220185815000001
p1k_00706,-0.1159340874999999
p1k_00707,-0.02100152249999976
p1k_00708,0.3307842704999997
p1k_00709,0.19400067450000025
p1k_00710,-0.5005702004999995
p1k_00711,-0.6031848625
p1k_00712,-0.4492475844999997
p1k_00713,-0.6601913475000001
p1k_00714,-0.4174651814999999
p1k_00715,-0.7478272475000001
p1k_00716,-0.2008925734999996
p1k_00717,-0.12061726049999955
p1k_00718,0.3161171665000002
p1k_00719,0.15566076750000013
p1k_00721,0.014175879500000209
p1k_00722,0.29143419549999994
p1k_00723,0.2942056765000003
p1k_00724,-0.3356869414999997
p1k_00725,-0.059270801499999866
p1k_00726,-0.1012081574999999
p1k_00727,-0.32090893949999977
p1k_00728,-0.18029321750000005
p1k_00729,-0.2285404154999995
p1k_00730,0.09541599450000016
p1k_00731,-0.4767371964999998
p1k_00732,-0.1690092704999997
p1k_00733,-0.4619103375
p1k_00734,-0.2889417164999997
p1k_00735,-0.8870140284999999
p1k_00736,-0.9097050434999998
p1k_00737,-0.2487268384999997
p1k_00738,-0.7647822144999998
p1k_00739,-0.5615095824999998
p1k_00740,-0.6280807054999995
p1k_00741,-0.6312531554999996
p1k_00742,-0.4767773145000001
p1k_00743,-0.3089546894999997
p1k_00744,-0.7538743084999999
p1k_00745,-0.9525571354999998
p1k_00746,-0.7476476464999999
p1k_00747,0.16707426050000018
p1k_00748,-0.06490183849999998
p1k_00749,-1.0717529495
p1k_00750,-0.9800858775
p1k_00751,0.2714292045
p1k_00752,0.5017771954999999
p1k_00753,-0.5521272614999999
p1k_00754,-0.5063753934999999
p1k_00755,-0.3827650304999993
p1k_00756,-0.5136169245000001
p1k_00757,-0.36846510549999945
p1k_00758,-0.1362059034999996
p1k_00759,-0.5486375324999999
p1k_00760,-0.4937482895000001
p1k_00761,-0.2425456945
p1k_00762,0.8324750894999999
p1k_00763,0.1124915435
p1k_00764,0.18118502949999996
p1k_00765,-0.18413136549999945
p1k_00766,-0.5785205615
p1k_00767,-0.18810273549999976
p1k_00768,-0.2207363684999999
p1k_00769,0.41219896150000057
p1k_00770,0.3882813095
p1k_00771,-0.4680285874999997
p1k_00772,-0.6258852264999999
p1k_00773,-1.3307373244999998
p1k_00774,-1.4876964464999998
p1k_00775,0.6141203695000002
p1k_00776,0.7390205175000002
p1k_00777,0.8667356135000004
p1k_00778,0.11150441050000026
p1k_00779,-0.05554477949999992
p1k_00780,-0.037203380499999834
p1k_00781,-0.24820604649999997
p1k_00782,-0.17438587449999998
p1k_00783,-0.3075502895
p1k_00784,-0.26014011749999977
p1k_00785,-0.3560691124999997
p1k_00786,-0.3705096024999999
p1k_00787,-0.19618496149999973
p1k_00788,-0.17165613349999953
p1k_00789,-0.04487046049999988
