,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.0006824569648194589,,1.0,0.0,0.0006824569648194589
1,Cr__2,0.007648576091713811,,1.0,1.0,0.007648576091713811
2,Cr__3,0.015057188700719946,,1.0,2.0,0.015057188700719946
3,Cr__4,0.01844229764571122,,1.0,3.0,0.01844229764571122
4,Cr__5,0.01823232498766821,,1.0,4.0,0.01823232498766821
5,Cr__6,0.01814271434739161,,1.0,5.0,0.01814271434739161
6,Fe__1,0.004115791277547126,,1.0,6.0,0.004115791277547126
7,Fe__2,0.00022906096511488399,,1.0,7.0,0.00022906096511488399
8,Fe__3,0.006827270209397593,,1.0,8.0,0.006827270209397593
9,Fe__4,0.015664426912825068,,1.0,9.0,0.015664426912825068
10,Fe__5,0.019645343937060813,,1.0,10.0,0.019645343937060813
11,Fe__6,0.03202947406967272,,1.0,11.0,0.03202947406967272
12,Cd__1,0.007026291676211643,,1.0,12.0,0.007026291676211643
13,Cd__2,0.06606185481773501,,1.0,13.0,0.06606185481773501
14,Cd__3,0.0483864264390266,,1.0,14.0,0.0483864264390266
15,Cd__4,0.09268564910423703,,1.0,15.0,0.09268564910423703
16,Cd__5,-0.05982463289332884,,1.0,16.0,-0.05982463289332884
17,Cd__6,-0.013156693413321312,,1.0,17.0,-0.013156693413321312
18,Zn__1,-0.006027333396871097,,1.0,18.0,-0.006027333396871097
19,Zn__2,0.024104117602178874,,1.0,19.0,0.024104117602178874
20,Zn__3,0.07354541298523565,,1.0,20.0,0.07354541298523565
21,Zn__4,0.13299415242647047,,1.0,21.0,0.13299415242647047
22,Zn__5,0.17833321663157942,,1.0,22.0,0.17833321663157942
23,Zn__6,0.2084918398112612,,1.0,23.0,0.2084918398112612
24,Cu__1,-0.0004977150192109921,,1.0,24.0,-0.0004977150192109921
25,Cu__2,0.0027400157480395922,,1.0,25.0,0.0027400157480395922
26,Cu__3,0.00847981248039871,,1.0,26.0,0.00847981248039871
27,Cu__4,0.020071833490570186,,1.0,27.0,0.020071833490570186
28,Cu__5,0.036553358058630615,,1.0,28.0,0.036553358058630615
29,Cu__6,0.05380749926191366,,1.0,29.0,0.05380749926191366
30,Pb__1,0.0007520549475526304,,1.0,30.0,0.0007520549475526304
31,Pb__2,0.009275249705550768,,1.0,31.0,0.009275249705550768
32,Pb__3,0.022192196852512062,,1.0,32.0,0.022192196852512062
33,Pb__4,0.02865355457026826,,1.0,33.0,0.02865355457026826
34,Pb__5,0.03557722620114468,,1.0,34.0,0.03557722620114468
35,Pb__6,0.045272536892393724,,1.0,35.0,0.045272536892393724
