,-0.15188496676836907,-0.12426951826502924,-0.09665406976168942,-0.06903862125834959,-0.04142317275500976,-0.013807724251669928,0.0138077242516699,0.04142317275500973,0.06903862125834956,0.09665406976168939,0.12426951826502922,0.15188496676836902,0.17950041527170887,0.20711586377504873,0.23473131227838853,0.26234676078172836,0.2899622092850682,0.3175776577884081,0.3451931062917478,0.3728085547950877
thresh,-0.165692691020039,0.165692691020039,24,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,32,1545,1371,23,0,1,0,0,0,0,0,0,0,0,0,0
ppGpp,0,0,0,1,10,387,406,8,1,0,0,0,0,0,0,0,0,0,0,0
IHF,0,0,0,0,2,68,57,5,0,0,0,0,0,0,0,0,0,0,0,0
IscR,0,0,0,0,1,8,12,1,1,0,0,0,0,0,0,0,0,0,0,0
NsrR,0,0,0,0,0,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0
OxyR,0,0,0,0,1,8,9,1,0,0,0,0,0,0,0,0,0,0,0,0
Fur,0,0,0,0,1,37,44,4,1,0,0,0,0,0,0,0,0,0,0,0
ppGpp and IHF,0,0,0,0,0,22,22,1,0,0,0,0,0,0,0,0,0,0,0,0
ppGpp and NsrR,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
ppGpp and OxyR,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ppGpp and Fur,0,0,0,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
IHF and NsrR,0,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0
IHF and Fur,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
NsrR and OxyR,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OxyR and Fur,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, IHF, and Fur",0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, OxyR, and Fur",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, NsrR, and OxyR",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, IscR, and Fur",0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, NsrR, and Fur",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"IHF, NsrR, and Fur",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, IHF, and NsrR",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, IHF, and OxyR",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, IHF, IscR, NsrR, OxyR, and Fur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
