,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,0.0,0.7134689195581864,3.0,0.0,-0.7617243571000001,6.0,0.10907199840000001,12.0,0.6526523587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.13493050016666666,0.3435073236931859,3.0,1.0,-0.2116851277,7.0,0.4752427641,13.0,0.1412338641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.24919484013333335,0.021539776193940294,3.0,2.0,-0.2740316398,8.0,-0.2379218639,14.0,-0.2356310167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,0.18979633033333335,0.22651312115288647,3.0,3.0,-0.0028755571,9.0,0.43931958390000003,15.0,0.13294496420000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.15095139693333334,0.10585437743000628,3.0,4.0,-0.2190528306,10.0,-0.0289984886,16.0,-0.20480287160000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.3561859398,0.18784664554227687,3.0,5.0,-0.569539864,11.0,-0.2833680904,17.0,-0.21564986500000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-2.7640145067999997,0.06998465608964995,2.0,18.0,-2.7145278819,71.0,-2.8135011317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-0.49357239916666673,0.599639384784295,3.0,19.0,-0.8607663291000001,70.0,-0.8183491699000001,205.0,0.1983983015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-1.4407763255,2.182570649420519,8.0,20.0,-5.3351484231,32.0,-0.2904134163,55.0,-0.3629581407,67.0,-0.3099366749,126.0,0.028874732700000003,147.0,-0.12500143800000002,203.0,-0.5667153699,210.0,-4.5649118738,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.145372123,0.19861935931227861,3.0,21.0,0.2594045235,34.0,0.2606844132,61.0,-0.0839725677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,-0.8759396005250001,0.7415368960969564,8.0,22.0,-0.0568267884,104.0,-1.5426998772,111.0,-0.7313460633000001,133.0,-2.2147262036,165.0,-0.23239898690000002,238.0,-0.2549424562,265.0,-0.7684414065,270.0,-1.2061350221,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,0.5617502906285715,0.6017422249549513,7.0,23.0,1.5868318914000001,56.0,0.3147415571,82.0,0.143410998,118.0,0.1356728022,134.0,1.0864081401,137.0,0.7350328514000001,227.0,-0.0698462058,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,0.1422736403,0.6494362440766405,4.0,24.0,-0.6577568491,101.0,0.8054021204,139.0,0.5074931239,149.0,-0.086043834,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,0.347961782225,0.4431175825780952,4.0,25.0,0.2629190221,123.0,0.0991014156,155.0,0.0331716234,191.0,0.9966550678,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,0.6268252882666666,0.6545405516924211,3.0,26.0,0.0990119897,59.0,0.42224162260000003,159.0,1.3592222525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-1.0314922284,0.11111592930401103,5.0,27.0,-1.1096916444,76.0,-1.0493148689,146.0,-0.8617957606000001,162.0,-0.9926876692000001,262.0,-1.1439711989,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,-1.1708201151,0.6518496538916486,4.0,28.0,-0.391193157,94.0,-1.949784437,186.0,-0.9977731103,231.0,-1.3445297561,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,-3.1512433943,2.5919393389928618,3.0,29.0,-3.9617962993,49.0,-0.250891286,260.0,-5.2410425976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
