,-0.3266785099455007,-0.27223209162125056,-0.21778567329700044,-0.16333925497275031,-0.10889283664850019,-0.05444641832425007,5.551115123125783e-17,0.05444641832425018,0.1088928366485003,0.16333925497275043,0.21778567329700055,0.27223209162125067,0.3266785099455008,0.3811249282697509,0.43557134659400104,0.49001776491825116,0.5444641832425012,0.5989106015667514,0.6533570198910015,0.7078034382152516
thresh,-0.35390171910762575,0.35390171910762575,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,1,41,4086,82,0,0,0,0,0,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['alaE'],[],[]
