,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,3.700743415417188e-17,0.9936960299531472,3.0,0.0,-0.7456342318,6.0,1.1281011646,12.0,-0.3824669328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.3872248734333333,1.19097256951694,3.0,1.0,-0.1874651938,7.0,1.7565653582,13.0,-0.40742554410000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,1.586728616933333,1.5919298952256884,3.0,2.0,0.6545257252000001,8.0,3.4248683705,14.0,0.6807917551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,1.9906602654666665,1.0626504861095474,3.0,3.0,1.2975816481,9.0,3.2141018368,15.0,1.4602973115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,0.8741182050000001,0.7497044476456046,3.0,4.0,1.6760173588,10.0,0.7556134354,16.0,0.1907238208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.4580859417,0.8461680691092401,3.0,5.0,0.5187220525,11.0,-0.9268683173000001,17.0,-0.9661115603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,1.3309054018,0.40112918083467,2.0,18.0,1.0472642379,71.0,1.6145465657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-7.277971734666667,1.1739767183502203,3.0,19.0,-6.2707089353,70.0,-6.9959266265,205.0,-8.5672796422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,1.7108056619499998,0.6064993426366135,8.0,20.0,1.8079254425,32.0,1.4460857574000001,55.0,1.1773258463,67.0,1.7122346752,126.0,1.304567486,147.0,1.389834028,203.0,1.7442505497,210.0,3.1042215105,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.15988115636666667,0.20191099290286404,3.0,21.0,0.3912037041,34.0,0.0694281795,61.0,0.0190115855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
