k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,-0.029705778677016494,,,
3,Cadmium,False,-0.012972502363845706,,,
10,Copper,False,-0.00624018466565758,,,
13,UC-6,False,0.00469268265645951,,,
4,UC-4,False,-0.004576369840651751,,,
5,Lead,False,0.004353954307734965,,,
2,UC-3,False,0.00277434540912509,,,
12,Zinc - Intermediate,False,-0.002764461121622877,,,
1,UC-2,False,0.0025377309205941857,,,
0,UC-1,False,0.0013073303806595505,,,
7,Zinc - Steady,False,-0.0012869827350368724,,,
11,Chromium,False,-0.0009584457892924547,,,
14,UC-7,False,-0.0006828670122195035,,,
8,Zinc - Fast,False,-0.00026406938981381244,,,
9,UC-5,False,0.0001582988845629769,,,
