,new_3907315_3907453_c
LBexp_1,7.8479
LBexp_2,7.7331
LBexp_3,7.7261
LBtran_1,7.8028
LBtran_2,7.6338
LBtran_3,7.9957
LBstat_1,8.2509
LBstat_2,8.3812
LBstat_3,8.2837
LBGexp_1,7.5120000000000005
LBGexp_2,7.6558
LBGexp_3,7.6795
LBGtran_2,7.7572
LBGtran_3,8.1529
LBGstat_1,7.4176
LBGstat_2,7.4369
LBGstat_3,7.8363
S0_1,7.3163
S0_2,7.652
S0_3,7.445
S1_1,8.6162
S1_2,8.3377
S1_3,8.9559
S2_1,16.3148
S2_2,16.4592
S2_3,16.2816
S3_1,16.176
S3_2,16.478
S4_1,16.2992
S4_2,16.396
S4_3,16.4691
S5_1,15.909
S5_2,16.0315
S5_3,16.457
S6_1,15.3276
S6_2,7.8973
S6_3,15.1944
S6/t_1,15.0678
S6/t_2,7.6952
S6_4,15.4232
S6_5,15.818200000000001
S6_6,15.8485
S7_4,15.9162
S7_5,15.7316
S7_6,15.6257
S8_4,15.3366
S8_5,10.8431
G135_1,7.7403
G135_3,7.4881
G150_1,7.7676
G150_2,7.4487
G150_3,7.7974
G180_1,7.3611
G180_2,7.2443
G180_3,7.1998
C30_1,9.065
C30_2,9.2249
C90_1,8.8896
C90_2,8.1152
BI_1,8.246
BI_2,8.2236
BC_2,15.8128
BC/t_1,14.7754
BC/t_2,15.4879
BC_1,15.0058
Sw_1,12.3476
Sw_2,13.3675
BT_1,15.6852
BT_2,15.1938
B36_1,16.4432
B36_2,16.0366
B60_1,16.2745
B60_2,16.4345
M9exp_1,8.3981
M9exp_2,8.2472
M9exp_3,7.5619
M9tran_1,9.5487
M9tran_2,9.3382
M9tran_3,11.4655
M9stat_1,16.4494
M9stat_2,16.2572
M9stat_3,16.3539
M+G_1,9.9233
M+G_2,8.2324
M+G_3,8.2681
Glu_1,9.679
Glu_2,9.1608
Glu_3,9.5875
Fru_1,8.0827
Fru_2,10.9946
Fru_3,9.7345
Mal_1,8.6103
Mal_2,8.0841
Mal_3,8.4062
G+S_2,15.7586
G+S_3,16.0226
Pyr_1,15.7761
Pyr_2,15.0959
Pyr_3,14.9778
Gly_1,8.3756
Gly_2,9.6489
Gly_3,7.9926
Glucon_1,13.4579
Glucon_2,12.508
Glucon_3,8.6854
aero_1,8.0511
aero_2,7.5935
aero_3,7.83
nit_1,9.6955
nit_2,10.7722
nit_3,11.1767
ferm_1,10.0116
ferm_2,10.1449
ferm_3,11.032
T-5.40H_1,13.6247
T-4.40H_1,12.267
T-3.40H_1,11.4533
T-2.40H_1,10.9288
T-1.40H_1,10.1991
T-1.10H_1,9.8844
T-0.40H_1,8.9822
T0.0H_1,9.0096
T0.30H_1,7.9851
T1.0H_1,9.8592
T1.30H_1,13.0119
T2.0H_1,14.2461
T2.30H_1,16.0592
T3.0H_1,15.9921
T3.30H_1,16.3568
T4.0H_1,16.2703
T5.0H_1,16.4867
HPh_1,8.1448
HPh_2,7.8225
HPh_3,7.9997
LPh_1,8.0081
LPh_2,8.2469
LPh_3,7.9324
LPhT_1,8.8696
LPhT_2,8.4404
LPhT_3,8.1598
SMMPr_1,12.4269
SMMPr_2,12.5659
SMMPr_3,12.2611
HiTm_1,8.4592
HiTm_2,7.783
HiTm_3,7.9254
LoTm_1,16.2028
LoTm_2,16.3958
LoTm_3,16.4603
HiOs_1,13.7334
HiOs_2,13.9116
HiOs_3,12.1258
BMM_1,9.2733
BMM_2,8.9643
BMM_3,10.0405
Heat_1,8.2704
Heat_2,8.0077
Heat_3,8.1685
Cold_1,8.6013
Cold_2,7.7646
Cold_3,7.8782
Etha_1,7.9411000000000005
Etha_2,8.0287
Etha_3,7.8035
SMM_1,11.3042
SMM_2,11.9868
