,-0.07,-0.05,-0.03,-0.009999999999999995,0.010000000000000009,0.030000000000000013,0.05000000000000002,0.07,0.09000000000000002,0.11000000000000004,0.13000000000000003,0.15000000000000002,0.17000000000000004,0.19000000000000006,0.21000000000000002,0.23000000000000004,0.25000000000000006,0.2700000000000001,0.2900000000000001,0.31000000000000005
thresh,-0.08,0.08,2,,,,,,,,,,,,,,,,,
unreg,0,3,45,2991,2450,51,2,0,0,0,1,0,0,2,0,1,1,0,0,0
PplR1,0,0,0,0,0,0,0,0,5,0,2,0,2,4,1,3,0,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],['PP_2727'],[],[],['PP_5535' 'PP_2732'],[],['PP_2731'],['PP_2730'],[],[],[]
PplR1_genes,[],[],[],[],[],[],[],[],['phr' 'hemH' 'PP_0738' 'yfcH' 'PP_0742'],[],['PP_0741' 'pplR1'],[],['folEA-II' 'PP_2511'],['PP_2733' 'PP_2728' 'cfa' 'PP_2738'],['PP_2735'],['PP_2737' 'PP_2736' 'PP_2729'],[],[],[],[]
