,-0.27841895784709525,-0.2320157982059127,-0.18561263856473015,-0.1392094789235476,-0.09280631928236505,-0.046403159641182495,5.551115123125783e-17,0.04640315964118258,0.09280631928236516,0.13920947892354774,0.18561263856473026,0.23201579820591278,0.27841895784709536,0.32482211748827794,0.3712252771294604,0.417628436770643,0.46403159641182556,0.5104347560530081,0.5568379156941907,0.6032410753353732
thresh,-0.30162053766768654,0.30162053766768654,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,2,124,3958,124,2,0,0,0,0,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ydfX'],[],[]
