,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,0.0,0.3628680777733742,3.0,0.0,0.2594109732,6.0,0.15525539160000001,12.0,-0.4146663648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-1.3015769068333334,0.08552451809060224,3.0,1.0,-1.246993493,7.0,-1.4001422512000001,13.0,-1.2575949763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-1.0910401305666666,0.4913689401304027,3.0,2.0,-0.7106493886,8.0,-1.6458182739,14.0,-0.9166527292000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-1.4910706902000002,0.4409016328477391,3.0,3.0,-1.3790249802,9.0,-1.9771848948000001,15.0,-1.1170021956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-1.7291310015,0.3509038264696834,3.0,4.0,-1.9720545761000001,10.0,-1.8885154321000002,16.0,-1.3268229963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-1.9006560970666666,0.4345100890997672,3.0,5.0,-2.402024945,11.0,-1.6335103162,17.0,-1.6664330299999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,0.09354960685000002,2.13007965476241,2.0,18.0,-1.4126441615,71.0,1.5997433752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,2.908367116533333,2.0739983045103956,3.0,19.0,2.6792201167,70.0,5.0874230471,205.0,0.9584581858000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,0.7708395335875,0.7890726396127067,8.0,20.0,1.8294630244999999,32.0,0.6051423017,55.0,0.519499817,67.0,0.644056833,126.0,-0.1629788222,147.0,0.0780248451,203.0,0.564857279,210.0,2.0886509906,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,1.4376699853666668,0.2351024718785722,3.0,21.0,1.4337348435,34.0,1.674715327,61.0,1.2045597856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,3.7151992815624997,1.9481608969242878,8.0,22.0,4.0995334727,104.0,6.0013009119,111.0,2.4945479417,133.0,3.4020918841,165.0,2.3037653749,238.0,5.5049209557,265.0,0.38259470360000003,270.0,5.5328390079,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,2.0702761616428575,1.0344564874500242,7.0,23.0,0.7986070074,56.0,2.4047814558000002,82.0,3.2626534888,118.0,2.114045349,134.0,2.3044430004,137.0,0.5645631287,227.0,3.0428397014,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,0.5092230976499998,1.0555667837242129,4.0,24.0,1.4703647342,101.0,-0.4511171752,139.0,1.3738705932,149.0,-0.3562257616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,1.0991366217,2.222668007894264,4.0,25.0,1.8040230249,123.0,-0.2229991288,155.0,-1.0807476013,191.0,3.8962701920000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,0.45018327293333327,1.9862737934094299,3.0,26.0,-0.43615280230000003,59.0,2.7253146982,159.0,-0.9386120771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,4.007853750880001,1.5011950726830199,5.0,27.0,2.8278293706,76.0,3.5584131744,146.0,5.6214255309,162.0,5.5675980112,262.0,2.4640026673,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,1.3436854050000002,2.2581673290023025,4.0,28.0,-0.3305223155,94.0,4.6695690037,186.0,0.7042197419,231.0,0.3314751899,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,2.0296697491333333,0.5040818535111062,3.0,29.0,2.3976739253,49.0,1.45511906,260.0,2.2362162621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,1.9150966876199997,3.1924838899519647,5.0,30.0,7.4625775704,77.0,-0.2187562689,172.0,0.43003180690000004,259.0,1.7799247943,280.0,0.12170553540000001,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,0.5859081282,0.632172104012135,4.0,31.0,-0.2270090046,40.0,0.8398137074,138.0,1.2637701782,192.0,0.46705763180000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,0.06733951732857155,1.4576666696062568,7.0,33.0,0.3217865757,39.0,0.4732115244,58.0,0.0860513493,122.0,2.9101530696,170.0,-1.1394053936,244.0,-0.702098101,261.0,-1.4783224031,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,0.815132870742857,1.2672995640925893,7.0,35.0,1.3236698122,79.0,1.5276293748,92.0,-0.7231948634,208.0,0.16373137440000002,251.0,2.5564802972000003,263.0,-0.7434697423000001,299.0,1.6010838423,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,-0.14868758636666665,0.5401227844246215,3.0,36.0,0.33375364820000003,234.0,-0.732209918,275.0,-0.0476064893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,-0.18496595873333335,1.1345335327797226,3.0,37.0,-0.2419592501,214.0,-1.2899286906,307.0,0.9769900645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,abx_mega__thio_dmso,2.294471732725,0.9300542685367236,4.0,38.0,1.5521379348000002,102.0,3.6253858152,248.0,2.2231139671,269.0,1.7772492138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,abx_mega__lzd_dmso,1.9545089926750001,0.5952179161299077,4.0,41.0,1.6450995158000001,178.0,2.7505356444,249.0,2.0391198397,309.0,1.3832809708,,,,,,,,,,,,,,,,,,,,,,,,,,,,
