,-0.3806089609494524,-0.31717413412454365,-0.2537393072996349,-0.19030448047472615,-0.1268696536498174,-0.06343482682490864,1.1102230246251565e-16,0.06343482682490886,0.12686965364981762,0.19030448047472637,0.2537393072996351,0.31717413412454387,0.3806089609494526,0.4440437877743614,0.5074786145992701,0.5709134414241789,0.6343482682490876,0.6977830950739964,0.7612179218989051,0.8246527487238139
thresh,-0.4123263743619068,0.4123263743619068,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,24,4167,19,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['icdC'],[]
