,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,-3.33333360913457e-11,1.0728049990688338,3.0,0.0,1.1840379803,6.0,-0.27666028670000004,12.0,-0.9073776937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.058594856999999965,0.954947808322824,3.0,1.0,-0.5089893307,7.0,-0.7050534755,13.0,1.0382582352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,1.4212100662666665,0.8352468953924304,3.0,2.0,2.3685920197,8.0,0.7910328218,14.0,1.1040053573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,1.6563410052666665,0.2124188650521993,3.0,3.0,1.8903233204,9.0,1.4756240179,15.0,1.6030756775000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,2.9278041643,0.33049956944198045,3.0,4.0,3.2981453492,10.0,2.8224177838,16.0,2.6628493599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,3.9356715674333334,0.371212630393923,3.0,5.0,4.1433895914,11.0,3.5070992452,17.0,4.1565258657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-5.524923218550001,1.1582064528864124,2.0,18.0,-4.7059475817,71.0,-6.3438988554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,2.0904986505333336,0.8079573116056245,3.0,19.0,1.5219022447000001,70.0,1.7342356832,205.0,3.0153580237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-2.2598473326875004,1.4686341235653249,8.0,20.0,-4.7991823904,32.0,-1.3115274088,55.0,-1.9882874027000002,67.0,-1.863328647,126.0,-0.8122523699,147.0,-1.3902332843,203.0,-1.5975828687,210.0,-4.3163842897,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-0.024471685333333337,0.12136920188494814,3.0,21.0,0.1154194511,34.0,-0.101720378,61.0,-0.0871141291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,0.3336046458,0.756793185018888,8.0,22.0,-0.1700145039,104.0,-0.03216654,111.0,1.0309099676,133.0,0.7655735239,165.0,-0.9151015748,238.0,-0.0158675734,265.0,0.5714836876,270.0,1.4340201794,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-2.004149908357143,1.7909361678200444,7.0,23.0,0.8026664894000001,56.0,-1.7541507286,82.0,-1.3352582913,118.0,-4.8969858829,134.0,-1.0754299078,137.0,-3.077244294,227.0,-2.6926467433,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-3.019354235025,0.9475770812631004,4.0,24.0,-3.6569533993,101.0,-1.6092700173,139.0,-3.4209297416,149.0,-3.3902637819,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,0.6730607946,1.2861683141775224,4.0,25.0,-0.5415581902000001,123.0,1.1561228155,155.0,2.2608153007,191.0,-0.1831367476,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,0.004797890866666682,0.3767315421085336,3.0,26.0,0.20292698720000002,59.0,-0.4296549408,159.0,0.24112162620000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-0.17361913500000004,1.207384463694422,5.0,27.0,0.9493854051,76.0,-0.42806240830000003,146.0,-0.9307264264,162.0,-1.6303825161,262.0,1.1716902707,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,-1.7778622066499998,1.701316782192336,4.0,28.0,-3.8760998529,94.0,-2.0038889026,186.0,-1.4899853548,231.0,0.2585252837,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,-3.6223428125333332,0.9569465432593656,3.0,29.0,-4.6657966978,49.0,-2.7857354503,260.0,-3.4154962895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,-4.49211041912,0.4967782981521625,5.0,30.0,-3.8480437223,77.0,-5.0613285294,172.0,-4.8248295483,259.0,-4.5916187029,280.0,-4.1347315927,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,-3.1306699414250003,1.629627556945327,4.0,31.0,-3.5727959467,40.0,-0.7306944863,138.0,-4.3276693086,192.0,-3.8915200241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,-2.249701274614286,1.4302418910860142,7.0,33.0,-1.4073650644,39.0,-2.7433781468,58.0,-1.4435028556,122.0,-3.6404098285,170.0,-4.5803431695,244.0,-0.8924823875000001,261.0,-1.04042747,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,-2.8398294682142855,2.0167848463310576,7.0,35.0,-3.6119007103,79.0,-1.9202011268999999,92.0,-4.8191097043,208.0,-5.5105953263,251.0,-2.8478275605,263.0,0.3481158059,299.0,-1.5172876551,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,-1.7377448271666667,0.11917558170962032,3.0,36.0,-1.7592581439,234.0,-1.6092779221,275.0,-1.8446984155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,-1.6763440132333332,2.043819788633331,3.0,37.0,-0.6808722383,214.0,-0.3209807972,307.0,-4.0271790042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
