,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,3.700743415417188e-17,1.4443289289801817,3.0,0.0,0.9669265861,6.0,-1.6602707488,12.0,0.6933441627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-1.3958583564333333,0.7333873427951038,3.0,1.0,-1.1204094269,7.0,-2.2270905068,13.0,-0.8400751356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.7241250850333333,0.6721980460298235,3.0,2.0,-1.1779028365,8.0,0.0481210381,14.0,-1.0425934567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,0.33131221203333333,0.19610332667490607,3.0,3.0,0.307411302,9.0,0.1482547836,15.0,0.5382705505000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,1.6480555323333335,0.9687784788758736,3.0,4.0,1.1134850271,10.0,1.0643369528,16.0,2.7663446171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,2.4305898480333332,0.06664824801327997,3.0,5.0,2.4051160415,11.0,2.5062179498,17.0,2.3804355528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-1.0725991425,0.3658147916018333,2.0,18.0,-0.8139290227,71.0,-1.3312692623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,2.609455413533333,0.8146780350787792,3.0,19.0,1.6690057691,70.0,3.0605451749,205.0,3.0988152966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-1.6311061816750003,0.7558709737042011,8.0,20.0,-0.7942109246,32.0,-1.7291098697,55.0,-1.3251053739,67.0,-0.40185152300000004,126.0,-2.4181136025,147.0,-1.7278242714,203.0,-2.1149954829,210.0,-2.5376384054,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-1.1930791866000001,1.0018122096901367,3.0,21.0,-1.4600937912,34.0,-0.0848128863,61.0,-2.0343308823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
