,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A
0,Chrom__sac_log,-2.1101734203415203,0.4479781298959359,2.0,0.0,-1.7934050468688358,1.0,-2.4269417938142044,,
1,Chrom__sac_sta,-1.5249743672971892,0.2828474251037577,2.0,2.0,-1.7249776996292103,3.0,-1.324971034965168,,
2,Chrom__sac_MW001,-3.8979236505198855e-15,0.041831549399843425,2.0,4.0,0.029579372248165443,5.0,-0.02957937224817324,,
3,Chrom__sac_fadR,0.2242563782375439,0.24323621248538302,2.0,6.0,0.3962503535160902,7.0,0.05226240295899762,,
4,FadR__wt_p,-2.55351295663786e-15,0.7038362406375349,2.0,8.0,-0.4976873785996502,9.0,0.49768737859964507,,
5,FadR__ko_p,0.017359824173281635,0.7614218032854703,2.0,10.0,-0.5210466962731638,11.0,0.5557663446197271,,
6,GDGT__75_2.4_log,1.0362081563168128e-15,1.034613230403477,3.0,12.0,0.56957047163128,27.0,-1.1942447703251238,50.0,0.6246742986938468
7,GDGT__80_3.5_stat,1.6426777459253505,3.975593401393032,3.0,13.0,-0.7426196650987006,20.0,-0.5614529186308782,42.0,6.23210582150563
8,GDGT__80_2.4_log,0.8871682314767281,0.7203646595247396,3.0,14.0,1.4007550779445106,37.0,0.06372089619099823,41.0,1.1970287202946752
9,GDGT__75_3.5_stat,3.665728919793166,5.421626114417029,3.0,15.0,2.302147571448593,24.0,9.638976307798023,28.0,-0.9439371198671171
10,GDGT__80_1.6_stat,0.37731551926033574,0.7464727605880526,3.0,16.0,1.1891221835457342,17.0,0.2223086541439955,33.0,-0.2794842799087224
11,GDGT__75_2.4_stat,10.444845876631845,2.1902045138712136,3.0,18.0,11.75534818766016,26.0,7.916379949081677,31.0,11.662809493153699
12,GDGT__80_2.4_stat,-0.2751476590002736,0.09818124681301336,3.0,19.0,-0.3799475971530055,29.0,-0.2601948119514484,30.0,-0.18530056789636695
13,GDGT__80_1.6_log,1.1235698194105967,0.04160763416399675,2.0,21.0,1.152990859677088,39.0,1.0941487791441056,,
14,GDGT__65_3.5_stat,2.501244596120285,0.5307089271356079,3.0,22.0,2.9017016778906743,23.0,2.7027343142007307,34.0,1.8992977962694493
15,GDGT__75_1.6_stat,0.43794970347008877,0.6240841492896625,3.0,25.0,0.2481604814168641,32.0,1.1348958602873631,38.0,-0.0692072312939609
16,GDGT__75_1.6_log,1.42640540964728,0.18065447322157535,2.0,35.0,1.5541474127139396,36.0,1.2986634065806206,,
17,GDGT__65_2.4_stat,0.42872505139376144,0.6448899533378097,3.0,40.0,-0.21670047323999653,46.0,0.4297975316726604,49.0,1.0730780957486203
18,GDGT__65_2.4_log,0.6482800799292253,0.3759169892951203,3.0,43.0,0.8645385867760066,44.0,0.8660921962381963,47.0,0.21420945677347306
19,GDGT__80_3.5_log,-0.6379542856203988,0.5776399488572143,3.0,45.0,-1.281403489190127,51.0,-0.4683735379173778,52.0,-0.16408582975369182
20,GDGT__65_1.6_log,1.590706238821823,0.3303412456367074,3.0,48.0,1.8242527972749305,53.0,1.735117458264014,54.0,1.2127484609265249
21,NutLim__t0,-1.942890293094024e-16,0.3473908860624128,2.0,55.0,0.2456424512571352,56.0,-0.2456424512571356,,
22,NutLim__t05,1.2032492442995095,0.05407115373223125,3.0,57.0,1.152460406440302,58.0,1.1971943368831022,59.0,1.2600929895751247
23,NutLim__t1,1.6794923139994637,0.8097586875184349,3.0,60.0,2.3862984587472407,61.0,0.7959685597788219,62.0,1.8562099234723293
24,NutLim__t15,1.899071988821652,0.159732723783897,3.0,63.0,1.7395718861453469,64.0,1.8986077585005592,65.0,2.0590363218190504
25,NutLim__t2,1.329225297850001,0.475358820187077,3.0,66.0,0.9541596254698624,67.0,1.169684202461832,68.0,1.8638320656183087
26,NutLim__t4,0.9160513534981058,0.7952722885552868,2.0,69.0,0.3537089253709178,70.0,1.478393781625294,,
27,UV_irr__wt0,1.646830819860649e-15,0.248741918386339,3.0,71.0,0.03916394032255375,72.0,0.22683674117438046,73.0,-0.2660006814969293
28,UV_irr__wt1,1.176660650541909,0.17214344173629545,3.0,74.0,1.313204464325157,75.0,1.233489521909102,76.0,0.9832879653914685
29,UV_irr__wt2,1.7493941459428732,0.3545917402088547,3.0,77.0,2.1569628738357447,78.0,1.5795376651780275,79.0,1.5116818988148468
30,UV_irr__mut0,-0.8510713070179854,0.46510670008371857,3.0,80.0,-0.7568383766602914,81.0,-1.3560789804438542,82.0,-0.4402965639498103
31,UV_irr__mut1,0.6591993039063747,0.696662656162164,3.0,83.0,-0.04243267171879527,84.0,1.3507839589642954,85.0,0.6692466244736238
32,UV_irr__mut2,-0.37325433315440054,0.31268990778699024,3.0,86.0,-0.6608132421527403,87.0,-0.41857110765940697,88.0,-0.040378649651054345
33,YtrA__overexpr,0.16665671353193554,0.11735218237765062,3.0,89.0,0.2402459077862913,90.0,0.228401487092536,91.0,0.031322745716979274
34,YtrA__wt,-8.604228440844963e-16,0.20170407583860767,3.0,92.0,0.1580320728983434,93.0,-0.22718463015747575,94.0,0.06915255725912978
