,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
10,co_culture__c_viol_30,18.869453579366667,2.872421205416807,3.0,14.0,20.3384753365,41.0,20.7102649892,85.0,15.5596204124,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,21.8193677713,4.87692583278692,4.0,15.0,24.8525156817,52.0,23.3007794123,71.0,14.573700176500001,80.0,24.5504758147,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,24.160543363800002,9.479410810484632,3.0,16.0,19.0056187178,53.0,35.1003793471,77.0,18.3756320265,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,27.875249348566665,8.293135445389868,3.0,17.0,20.4110911308,50.0,36.8026005476,66.0,26.4120563673,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,25.83436873713333,10.939551089788775,3.0,18.0,16.4051291685,25.0,37.8284705713,62.0,23.2695064716,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,12.071926631850001,1.1421963838463431,4.0,19.0,10.6057183247,28.0,12.5332823679,56.0,13.2976638733,73.0,11.8510419615,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,25.519701159474998,6.477726824307799,4.0,21.0,19.8211235446,34.0,34.6864342146,45.0,25.0829286493,58.0,22.4883182294,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,16.608424171925,3.0994479165332547,4.0,23.0,14.9384107908,42.0,16.8105366103,70.0,13.8130282844,79.0,20.8717210022,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,10.490785497274999,1.8962476482358923,4.0,24.0,9.4468195971,29.0,9.891012526899999,68.0,9.314313836,74.0,13.3109960291,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,11.323454549475,3.1900493310884053,4.0,27.0,7.0123678169,31.0,11.6107510461,69.0,14.7075362765,75.0,11.9631630584,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,22.0228074338,9.978560401230327,4.0,30.0,13.8331959151,32.0,36.0076027871,59.0,16.0204862768,86.0,22.2299447562,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,28.3928287241,,1.0,35.0,28.3928287241,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,20.0218513775,9.316351046116464,4.0,36.0,32.2331674553,44.0,22.3576794027,60.0,12.7723287694,61.0,12.7242298826,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,-2.5000002068509275e-11,1.4070114508221179,4.0,37.0,-0.5887184846,46.0,1.7571023655,57.0,0.3703982974,84.0,-1.5387821784,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,23.10204459005,0.9191287414319668,2.0,39.0,23.7519667559,43.0,22.4521224242,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,2.82495957365,2.74764794277575,2.0,47.0,0.8820790810000001,55.0,4.7678400663,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,0.0,3.589267797895661,3.0,87.0,4.0424952132,90.0,-1.2297189189,93.0,-2.8127762943,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,-1.645982121,1.088256804574875,3.0,88.0,-0.43380039800000003,91.0,-1.9652551387,94.0,-2.5388908263000003,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,-3.2446430659333334,1.6793904284300474,3.0,89.0,-1.3129520752000001,92.0,-4.0629092662,95.0,-4.3580678564,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,-1.3877787807814457e-17,1.5186585688805723,4.0,96.0,-0.8229078350000001,97.0,2.2540389516,98.0,-0.9773235666000001,99.0,-0.45380755,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,-1.29853749375,0.9929889425919115,2.0,100.0,-2.0006867087,104.0,-0.5963882788,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,-2.51313623955,0.5058780919195142,2.0,101.0,-2.8708460688,105.0,-2.1554264103,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,0.0,1.0616351828058843,12.0,102.0,1.4369132969,110.0,1.1542147204,117.0,-0.10594320500000001,125.0,-1.5110869271,131.0,-0.7558964172,134.0,-0.09094829630000001,138.0,0.5776025953,159.0,0.7794608049,162.0,-2.1079222494,164.0,0.45646456760000004,170.0,-0.4261959066,174.0,0.5933370165,,,,
33,immunity_isolated__WT_npr1,-1.02438751,0.051365684598657285,2.0,103.0,-1.0607085339,126.0,-0.9880664861,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,0.6007422830714286,1.1269969814253895,14.0,106.0,-0.9789535894,113.0,-0.42716072990000004,121.0,-0.031813553700000004,127.0,-0.0557559945,136.0,-0.2572135165,142.0,1.5074964151999999,145.0,1.9236415027,150.0,-0.20944316600000001,160.0,0.9296349125000001,161.0,0.38385870250000004,163.0,0.570980327,167.0,0.2217549474,172.0,1.6202258,176.0,3.2131399057
35,immunity_isolated__AvrRpt2_npr1,2.0374599371333333,1.2383021379397623,3.0,107.0,1.6947245045,128.0,1.0066248826,146.0,3.4110304243,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,0.3660699370333334,1.32592172137298,3.0,108.0,-1.0957089907,129.0,0.7026623225,147.0,1.4912564793,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,-0.22615758685,0.7032027245101745,2.0,109.0,-0.7233970019,148.0,0.2710818282,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,-2.146681502225,1.3886939030952685,4.0,111.0,-0.8324574347,119.0,-3.2976388797,140.0,-1.0620823492,165.0,-3.3945473453,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,-2.1124102197749997,1.1672062542493913,4.0,112.0,-1.4215528755,120.0,-3.8456230565,141.0,-1.4143875895,166.0,-1.7680773576000002,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,-0.26076021613333333,1.7265925448980277,3.0,114.0,1.0429997406,122.0,-2.2188864567,143.0,0.3936060677,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,2.208035496075,1.154341792044678,4.0,115.0,1.5634340818,123.0,3.4386471022,144.0,2.8886563647,168.0,0.9414044356000001,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,0.16004047519999998,2.649316154480915,3.0,116.0,2.6010837809,124.0,-2.6573082726,169.0,0.5363459173,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,-1.6071591226,0.788616291537,2.0,118.0,-2.1647950501,139.0,-1.0495231951,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,-1.0514193611333333,1.0300345162396989,3.0,130.0,-2.1647612574,152.0,-0.1323626087,156.0,-0.8571342173000001,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,0.021377102649999993,0.28043904502972766,2.0,132.0,0.2196774531,135.0,-0.17692324780000002,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,1.1694086898,0.9236697526843427,2.0,133.0,0.5162755441,137.0,1.8225418355,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,1.7686299222500002,1.5303860595624954,2.0,149.0,0.6864835617,151.0,2.8507762828,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,3.0976594228333334,0.6240685880878853,3.0,153.0,3.2494034069,155.0,2.411712087,158.0,3.6318627746,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,3.3703867896,3.5279454978693954,2.0,154.0,5.8650209748,157.0,0.8757526044,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,-1.2734076403999999,0.6750453123911874,2.0,171.0,-1.7507367584,175.0,-0.7960785224,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,1.838820696,1.0667494540700784,2.0,173.0,1.0845149232,177.0,2.5931264688,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,0.0,0.6647298227339966,3.0,178.0,0.669833086,182.0,-0.010326856,183.0,-0.65950623,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,9.212807634033334,3.1445244010993276,3.0,179.0,6.8227554089,180.0,12.775062396300001,181.0,8.0406050969,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,0.0,0.25893417269775915,3.0,184.0,0.0162900575,185.0,-0.26669460100000003,186.0,0.2504045435,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,0.6133219505666667,1.5673725807574495,3.0,187.0,-0.7758672302,188.0,0.3032913014,189.0,2.3125417805,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,0.17623603916666664,2.7900760178286785,3.0,190.0,-1.4246245041,191.0,-1.4445850859,192.0,3.3979177075,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,2.1536423344333335,2.9144157464569402,3.0,193.0,-0.3411994714,194.0,1.4451382858000001,195.0,5.3569881889,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,-1.9916792297333334,1.1584986083208508,3.0,196.0,-1.8107638136,197.0,-3.229991996,198.0,-0.9342818796000001,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,1.6836683865,2.054877203936229,3.0,199.0,3.705319125,200.0,-0.4028969801,201.0,1.7485830145999999,,,,,,,,,,,,,,,,,,,,,,
