,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,5.8797369672999995,0.18799392317654823,2.0,0.0,6.0126687452,1.0,5.7468051894,,,,,,,,
1,Fur__wt_dpd,5.1008207027,0.34148957006862013,2.0,2.0,5.3422902934,3.0,4.859351112,,,,,,,,
2,Fur__wt_fe,6.33751273935,0.061853736682609066,2.0,4.0,6.2937755427,5.0,6.381249936,,,,,,,,
3,Fur__delfur_dpd,5.31049227735,0.3720578989619298,2.0,6.0,5.047407614,7.0,5.5735769407,,,,,,,,
4,Fur__delfur_fe2,6.13438488055,0.11012342919315982,2.0,8.0,6.056515857,9.0,6.2122539041,,,,,,,,
5,Acid__wt_ph5,6.13839537475,0.04395484540233853,2.0,10.0,6.1073146055,11.0,6.169476144,,,,,,,,
6,Acid__delgadx_ph5,6.2445329709,0.01643071825800335,2.0,12.0,6.2329146986,13.0,6.2561512432,,,,,,,,
7,Acid__delgadw_ph5,6.144944510649999,0.1799311777727592,2.0,14.0,6.2721750666,15.0,6.0177139547,,,,,,,,
8,Acid__delgade_ph5,6.281392201,0.10137828261201177,2.0,16.0,6.2097069299,17.0,6.3530774721,,,,,,,,
9,Oxidative__wt_pq,3.9806611995,0.2811022200444167,2.0,18.0,4.1794304855,19.0,3.7818919135,,,,,,,,
10,Oxidative__deloxyr_pq,4.72986254955,0.2820200252009602,2.0,20.0,4.5304442773,21.0,4.9292808218,,,,,,,,
11,Oxidative__delsoxr_pq,4.34440966255,0.1005625549661364,2.0,22.0,4.4155181271,23.0,4.273301198,,,,,,,,
12,Oxidative__delsoxs_pq,4.2314582779,0.8315983857675203,2.0,24.0,4.8194871357,25.0,3.6434294201,,,,,,,,
13,Nac/NtrC__wt_csn,4.8260245874,0.14050792234417608,2.0,26.0,4.7266704827,27.0,4.9253786921,,,,,,,,
14,Nac/NtrC__wt_cytd,4.6359976585,0.20789783850371077,2.0,28.0,4.7830036299,29.0,4.4889916871,,,,,,,,
15,Nac/NtrC__wt_gln,4.35537814145,0.22836091287236554,2.0,30.0,4.5168536915,31.0,4.1939025914,,,,,,,,
