,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,control__wt_glc,0.0,0.002979411393092267,2.0,0.0,-0.0021067620000000003,1.0,0.0021067620000000003,,,,,,,,
1,fur__wt_dpd,-0.25967537700000004,0.4158981045359474,2.0,2.0,0.034408993,3.0,-0.5537597470000001,,,,,,,,
2,fur__wt_fe,-0.2067008445,0.03559549019988786,2.0,4.0,-0.181531032,5.0,-0.231870657,,,,,,,,
3,fur__delfur_dpd,0.6477148580000001,0.09752814827242673,2.0,6.0,0.578752043,7.0,0.7166776730000001,,,,,,,,
4,fur__delfur_fe2,0.08608718800000001,0.020697008414262433,2.0,8.0,0.100722183,9.0,0.07145219300000001,,,,,,,,
5,acid__wt_ph5,-0.11094612100000001,0.03165959879840833,2.0,10.0,-0.08855940400000001,11.0,-0.133332838,,,,,,,,
6,acid__delgadx_ph5,-0.132477796,,1.0,12.0,-0.132477796,,,,,,,,,,
7,acid__delgadw_ph5,-0.1763486265,0.030013951307873234,2.0,13.0,-0.155125558,14.0,-0.19757169500000002,,,,,,,,
8,acid__delgade_ph5,-0.1288600945,0.018926012104626383,2.0,15.0,-0.142242806,16.0,-0.115477383,,,,,,,,
9,oxidative__wt_pq,-2.4693249525,0.052648279567522244,2.0,17.0,-2.506552908,18.0,-2.432096997,,,,,,,,
10,oxidative__deloxyr_pq,-1.4525507284999999,0.0020518082114351255,2.0,19.0,-1.451099881,20.0,-1.454001576,,,,,,,,
11,oxidative__delsoxr_pq,-2.8206418785,0.048674775035031016,2.0,21.0,-2.786223615,22.0,-2.855060142,,,,,,,,
12,oxidative__delsoxs_pq,-2.188237656,0.025418921835029418,2.0,23.0,-2.206211548,24.0,-2.170263764,,,,,,,,
13,nac_ntrc__wt_csn,1.168911648,0.008688624071304404,2.0,25.0,1.175055433,26.0,1.162767863,,,,,,,,
14,nac_ntrc__wt_cytd,0.34318086800000003,0.055953267671409984,2.0,27.0,0.38274580300000005,28.0,0.303615933,,,,,,,,
15,nac_ntrc__wt_gln,0.5227749580000001,0.04699486114987947,2.0,29.0,0.556005343,30.0,0.48954457300000004,,,,,,,,
16,nac_ntrc__bw_delnac_csn,1.617572033,0.10047418846808776,2.0,31.0,1.546526053,32.0,1.6886180130000001,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,0.9860063030000001,0.018233427175405065,2.0,33.0,0.9731133230000001,34.0,0.9988992830000001,,,,,,,,
18,nac_ntrc__bw_delnac_gln,0.700740288,0.018342017563791838,2.0,35.0,0.6877705230000001,36.0,0.713710053,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,0.038904233,0.01574203542684363,2.0,37.0,0.027772933000000003,38.0,0.050035533,,,,,,,,
20,misc__wt_no_te,-0.5546909295,0.23656524155984487,2.0,39.0,-0.721967816,40.0,-0.38741404300000004,,,,,,,,
21,misc__bw_delcbl,-0.100299808,0.016445043817126418,2.0,41.0,-0.08867140600000001,42.0,-0.11192821,,,,,,,,
22,misc__bw_delfabr,-0.0013977140000000004,0.016747107106127257,2.0,43.0,0.010444279,44.0,-0.013239707000000002,,,,,,,,
23,misc__bw_delfadr,-0.171701285,0.09009593981420583,2.0,45.0,-0.10799383500000001,46.0,-0.235408735,,,,,,,,
24,misc__nitr_031,0.099294743,,1.0,47.0,0.099294743,,,,,,,,,,
25,omics__wt_glu,-0.361223231,0.08360533171637571,2.0,48.0,-0.302105334,49.0,-0.420341128,,,,,,,,
26,omics__wt_gly,-0.18415690550000002,0.028136990097328902,2.0,50.0,-0.16426104900000002,51.0,-0.20405276200000003,,,,,,,,
27,omics__wt_thr,0.012814312000000001,0.12066560987694748,2.0,52.0,-0.072509159,53.0,0.098137783,,,,,,,,
28,omics__bw_ac,-0.6949565955000001,0.08316723451770347,2.0,54.0,-0.63614848,55.0,-0.7537647110000001,,,,,,,,
29,omics__bw_fum,-1.707415748,0.06242022587583666,2.0,56.0,-1.663277983,57.0,-1.7515535130000002,,,,,,,,
30,omics__bw_glc,-0.22027275300000002,0.016499953487112685,2.0,58.0,-0.20860552400000001,59.0,-0.23193998200000002,,,,,,,,
31,omics__bw_pyr,-1.0557475845,0.06381642730717244,2.0,60.0,-1.010622556,61.0,-1.100872613,,,,,,,,
32,ompr__wt_nacl,-2.0660461755,0.09127056650723,2.0,62.0,-2.130584212,63.0,-2.001508139,,,,,,,,
33,ompr__bw_delompr_nacl,-3.4571845215000003,0.04571677907791378,2.0,64.0,-3.424857877,65.0,-3.489511166,,,,,,,,
34,minspan__wt_ade,-0.8302155370000001,,1.0,66.0,-0.8302155370000001,,,,,,,,,,
35,minspan__wt_glc,-1.2780889316666666,0.039406080101460614,3.0,67.0,-1.263974876,68.0,-1.322608397,69.0,-1.247683522,,,,,,
36,minspan__wt_glc_anaero,-0.5665559165,0.09596987655262924,2.0,70.0,-0.634416867,71.0,-0.498694966,,,,,,,,
37,minspan__wt_trp,1.455947753,,1.0,72.0,1.455947753,,,,,,,,,,
38,minspan__bw_delcra_glc,1.269330393,,1.0,73.0,1.269330393,,,,,,,,,,
39,minspan__bw_delcra_trp,1.5998979229999999,,1.0,74.0,1.5998979229999999,,,,,,,,,,
40,minspan__bw_delmntr,0.343947693,,1.0,75.0,0.343947693,,,,,,,,,,
41,minspan__bw_delnac_ade,-0.575597303,,1.0,76.0,-0.575597303,,,,,,,,,,
42,minspan__bw_delnac_glc,-1.135817697,,1.0,77.0,-1.135817697,,,,,,,,,,
43,cra_crp__wt_ac,-1.1155871065,0.04765497856413581,2.0,78.0,-1.149284265,79.0,-1.081889948,,,,,,,,
44,cra_crp__wt_fru,-0.8847366355000001,0.15388901845546354,2.0,80.0,-0.7759206670000001,81.0,-0.9935526040000001,,,,,,,,
45,cra_crp__delcra_ac,-3.6132953695000003,0.00111189217939719,2.0,82.0,-3.614081596,83.0,-3.612509143,,,,,,,,
46,cra_crp__delcra_fru,-0.9876753175000001,0.008603708325058461,2.0,84.0,-0.9815915770000001,85.0,-0.9937590580000001,,,,,,,,
47,cra_crp__delcra_glc,-0.4521363325,0.019570815707322574,2.0,86.0,-0.438297676,87.0,-0.465974989,,,,,,,,
48,rpoB__wt_031,-0.62142222,,1.0,88.0,-0.62142222,,,,,,,,,,
49,rpoB__wt_044,-0.15605333,,1.0,89.0,-0.15605333,,,,,,,,,,
50,rpoB__wt_lb,-5.762057459499999,0.20279239050625014,2.0,90.0,-5.618661585,91.0,-5.905453334,,,,,,,,
51,rpoB__rpoBE546V_031,0.221418263,,1.0,92.0,0.221418263,,,,,,,,,,
52,rpoB__rpoBE546V_044,0.580294123,,1.0,93.0,0.580294123,,,,,,,,,,
53,rpoB__rpoBE546V_lb,-5.810763876999999,0.05336157989700479,2.0,94.0,-5.848496212,95.0,-5.773031542,,,,,,,,
54,rpoB__rpoBE546V_glc,-0.09596529000000001,,1.0,96.0,-0.09596529000000001,,,,,,,,,,
55,rpoB__rpoBE672K_glc,-0.5051606385,0.02319593438557743,2.0,97.0,-0.488758636,98.0,-0.521562641,,,,,,,,
56,rpoB__rpoBE672K_lb,-5.3673762085,0.17244143281357052,2.0,99.0,-5.245441702,100.0,-5.489310715,,,,,,,,
57,crp__wt_fru,-0.966180507,,1.0,101.0,-0.966180507,,,,,,,,,,
58,crp__wt_glyc,-1.1590618695,0.06626797076018684,2.0,102.0,-1.112203338,103.0,-1.205920401,,,,,,,,
59,crp__delar1_glyc,0.004802175999999998,0.10306732863982118,2.0,104.0,-0.06807743100000001,105.0,0.077681783,,,,,,,,
60,crp__delar1ar2_glyc,-0.04262579933333333,0.017914689212849225,3.0,106.0,-0.05216174,107.0,-0.053755485000000006,108.0,-0.021960173000000003,,,,,,
61,crp__delar2_glyc,-0.9912835583333334,0.12405488674255163,3.0,109.0,-0.871982209,110.0,-0.9822683320000001,111.0,-1.119600134,,,,,,
62,crp__delcrp_fru,-1.4085574423333334,0.09603726435986629,3.0,112.0,-1.346363706,113.0,-1.36014261,114.0,-1.519166011,,,,,,
63,crp__delcrp_glc,-0.7498764296666667,0.07484170657055997,3.0,115.0,-0.689972503,116.0,-0.725884712,117.0,-0.8337720740000001,,,,,,
64,crp__delcrp_glyc,-0.9344351326666667,0.10640210804174315,3.0,118.0,-0.8130513460000001,119.0,-0.9786682640000001,120.0,-1.011585788,,,,,,
65,glu__glu_ale3,-0.86561387,,1.0,121.0,-0.86561387,,,,,,,,,,
66,glu__glu_ale4,-0.148098996,,1.0,122.0,-0.148098996,,,,,,,,,,
67,glu__glu_ale5,0.184000523,,1.0,123.0,0.184000523,,,,,,,,,,
68,glu__glu_ale6,0.155667583,,1.0,124.0,0.155667583,,,,,,,,,,
69,glu__glu_ale8,-0.271466525,,1.0,125.0,-0.271466525,,,,,,,,,,
70,glu__glu_ale9,0.379773923,,1.0,126.0,0.379773923,,,,,,,,,,
71,glu__glu_ale10,-0.8687161910000001,,1.0,127.0,-0.8687161910000001,,,,,,,,,,
72,42c__wt_42c,-0.068036445,,1.0,128.0,-0.068036445,,,,,,,,,,
73,42c__42c_ale1,2.361222873,,1.0,129.0,2.361222873,,,,,,,,,,
74,42c__42c_ale2,0.553907413,,1.0,130.0,0.553907413,,,,,,,,,,
75,42c__42c_ale3,0.643280113,,1.0,131.0,0.643280113,,,,,,,,,,
76,42c__42c_ale4,0.7735977730000001,,1.0,132.0,0.7735977730000001,,,,,,,,,,
77,42c__42c_ale5,0.144689813,,1.0,133.0,0.144689813,,,,,,,,,,
