,-0.10772544444444446,-0.08079408333333335,-0.05386272222222224,-0.026931361111111135,-2.7755575615628914e-17,0.02693136111111108,0.05386272222222219,0.0807940833333333,0.1077254444444444,0.1346568055555555,0.16158816666666662,0.18851952777777772,0.21545088888888883,0.24238224999999994,0.2693136111111111,0.2962449722222221,0.3231763333333333,0.35010769444444434,0.3770390555555555,0.40397041666666667
thresh,-0.12119112500000001,0.12119112500000001,2,,,,,,,,,,,,,,,,,
unreg,1,3,33,343,1000,300,34,4,1,1,0,0,0,0,0,0,0,0,0,0
YwzG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],['fruA'],[],[],[],[],[],[],[],[],[],[]
YwzG_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['XK27_06920'],['SP5448_09245' 'ywzG'],[],[],[]
