,-0.09646844799902222,-0.07235133599926667,-0.04823422399951112,-0.024117111999755567,-1.3877787807814457e-17,0.02411711199975554,0.04823422399951109,0.07235133599926664,0.0964684479990222,0.12058555999877775,0.14470267199853332,0.1688197839982889,0.19293689599804442,0.21705400799779995,0.24117111999755553,0.2652882319973111,0.28940534399706663,0.31352245599682216,0.33763956799657774,0.3617566799963333
thresh,-0.1085270039989,0.1085270039989,2,,,,,,,,,,,,,,,,,
unreg,0,6,26,502,2868,451,26,4,0,0,0,0,0,0,0,0,0,0,0,0
OxyR,0,0,1,5,13,5,3,4,1,1,1,2,1,2,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
OxyR_genes,[],[],['fhuF'],['nfsA' 'ybjC' 'dsbG' 'hcr' 'rimK'],"['zinT' 'gntP' 'yjjZ' 'ybjN' 'uxuA' 'ychF' 'metR' 'znuB' 'metE' 'elaB'
 'flu' 'hcp' 'znuC']",['poxB' 'fur' 'uxuB' 'znuA' 'gor'],['mntH' 'sufE' 'sufS'],['hemH' 'sufD' 'sufC' 'sufB'],['sufA'],['dps'],['ccp'],['katG' 'trxC'],['ahpC'],['oxyR' 'ahpF'],[],[],[],['grxA'],[],[]
