,-0.29317309513236967,-0.24431091261030805,-0.19544873008824643,-0.1465865475661848,-0.09772436504412318,-0.048862182522061565,5.551115123125783e-17,0.04886218252206165,0.0977243650441233,0.14658654756618494,0.19544873008824654,0.24431091261030813,0.2931730951323698,0.3420352776544314,0.39089746017649296,0.4397596426985546,0.48862182522061626,0.5374840077426779,0.5863461902647396,0.6352083727868011
thresh,-0.3176041863934005,0.3176041863934005,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,1,106,3994,108,1,0,0,0,0,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ybfB'],[],[]
