,-0.04792771269825,-0.01597590423275,0.01597590423275,0.04792771269825,0.07987952116375,0.11183132962924999,0.14378313809475,0.17573494656025,0.20768675502575,0.23963856349124998,0.27159037195674995,0.30354218042225,0.33549398888774995,0.36744579735325,0.39939760581874995,0.43134941428425,0.46330122274974994,0.4952530312152499,0.5272048396807499,0.55915664814625
thresh,-0.0319518084655,0.0319518084655,4,,,,,,,,,,,,,,,,,
unreg,3,2438,1340,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NtrC,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RpoN,0,23,51,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NtrC and RpoN,0,4,11,8,7,5,2,2,2,4,1,1,0,0,0,0,0,0,0,0
unreg_genes,['yeaE' 'rcnA' 'yeaR'],[],[],['lhgO' 'asnA' 'gabP' 'asnB' 'asr' 'mgtA' 'mgrB' 'csiD' 'ygeW'],['ynfM' 'yedL' 'yqeB' 'yqeC'],[],['yhdW_2'],[],[],[],[],[],[],[],[],[],[],[],[],[]
NtrC_genes,[],[],[],[],[],['cbl'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
RpoN_genes,[],"['gnsA' 'nikA' 'radD' 'hyfR' 'focB' 'nikC' 'prpE' 'hycG' 'rtcR' 'nikD'
 'acrD' 'atoE' 'pspE' 'htpG' 'rhaD' 'hycH' 'hypF' 'flhC' 'yhjC' 'hycD'
 'pspG' 'atoB' 'prpC']","['xapB' 'nikB' 'hypC' 'emrD' 'hyfF' 'aslB' 'glpQ' 'yaaU' 'rpoH' 'hyfG'
 'atoA' 'puuP' 'prpD' 'ibpB' 'hycF' 'fhlA' 'hyfI' 'dcuD' 'nikE' 'hypE'
 'hycI' 'actP' 'nikR' 'hyfD' 'flhD' 'hyfB' 'xdhC' 'hycE' 'hycA' 'pspC'
 'hycC' 'norW' 'rtcA' 'zraR' 'hycB' 'hypD' 'zraS' 'xdhA' 'pspB' 'hydN'
 'xdhB' 'pspA' 'ssnA' 'rtcB' 'atoD' 'gltK' 'norV' 'gltL' 'ygfK' 'hypB'
 'gltJ']",['gltI' 'prpB' 'fdhF' 'chaC' 'hypA'],['zraP'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
NtrC and RpoN_genes,[],['rseB' 'rseC' 'rpoE' 'rseA'],"['glnP' 'potH' 'glnQ' 'glnH' 'potI' 'relA' 'potG' 'hisM' 'nac' 'hisQ'
 'hisJ']",['hisP' 'potF' 'yeaG' 'yeaH' 'ntrC' 'glnL' 'patA' 'yhdZ'],['yhdX' 'glnA' 'yhdY' 'argT' 'astD' 'astB' 'astE'],['ddpC' 'astA' 'ddpD' 'astC' 'ddpF'],['ddpB' 'ddpA'],['rutG' 'ddpX'],['rutF' 'amtB'],['rutC' 'rutE' 'glnK' 'rutD'],['rutB'],['rutA'],[],[],[],[],[],[],[],[]
