k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,-0.030067419130355117,,,
11,Chromium,False,-0.012194273984059692,,,
14,UC-7,False,0.008375988118350506,,,
7,Zinc - Steady,False,-0.006670082588680088,,,
5,Lead,False,0.005943711679428815,,,
4,UC-4,False,-0.004896858143620193,,,
10,Copper,False,0.004332345626316965,,,
1,UC-2,False,0.0036030152183957396,,,
0,UC-1,False,-0.003440199026372284,,,
9,UC-5,False,-0.002411850266641073,,,
13,UC-6,False,-0.0017649231327231973,,,
12,Zinc - Intermediate,False,0.001070423044701926,,,
3,Cadmium,False,-0.0004006986471358687,,,
8,Zinc - Fast,False,0.0003628652145562228,,,
2,UC-3,False,-0.00031594186148140583,,,
