,-0.061347444863102396,-0.040898296575401595,-0.020449148287700794,6.938893903907228e-18,0.020449148287700808,0.040898296575401616,0.06134744486310241,0.0817965931508032,0.10224574143850401,0.12269488972620482,0.14314403801390563,0.1635931863016064,0.18404233458930722,0.20449148287700802,0.2249406311647088,0.24538977945240964,0.2658389277401104,0.2862880760278112,0.30673722431551204,0.3271863726032128
thresh,-0.0715720190069528,0.0715720190069528,3,,,,,,,,,,,,,,,,,
unreg,3,26,723,4113,644,39,9,0,0,0,0,0,0,0,0,0,0,0,0,0
NorR,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HypR,0,0,0,0,1,0,2,0,0,2,1,1,2,1,0,1,0,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
NorR_genes,[],[],['PA2662'],['ppyR' 'PA2665'],[],[],[],['fhp'],[],[],[],[],[],[],[],[],[],[],[],[]
HypR_genes,[],[],[],[],['PA1269'],[],['PA1268' 'PA1267'],[],[],['PA1253' 'PA1259'],['PA1258'],['PA1257'],['PA1256' 'PA1260'],['PA1255'],[],['PA1254'],[],[],[],[]
