,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,AB0057_PGcoculture__PGAB,9.784765407733333,5.693002887569125,3.0,0.0,9.1513988973,1.0,15.7679658495,2.0,4.4349314764,,
1,AB0057_PGcoculture__AB ,0.0,0.46926894907044686,4.0,3.0,-0.39527261080000003,4.0,0.32714655270000004,5.0,-0.4103771559,6.0,0.478503214
2,AB0057_PGcoculture__ABPG,13.331562567675,4.256364331154051,4.0,7.0,15.2574057992,8.0,15.483271051100001,9.0,6.951244564,10.0,15.6343288564
3,AB5075_AZI__AZI_000,0.0,0.9683231205208337,2.0,11.0,-0.6847078449,17.0,0.6847078449,,,,
4,AB5075_AZI__preculture,17.87479383575,0.12106134112637755,2.0,12.0,17.7891905405,13.0,17.960397131,,,,
5,AB5075_AZI__AZI_040,50.11753034985,0.7175666827838597,2.0,14.0,49.6101340825,18.0,50.6249266172,,,,
6,AB5075_AZI__AZI_028,20.73144415645,1.1739709588939693,2.0,15.0,19.9013213305,19.0,21.5615669824,,,,
7,AB5075_AZI__AZI_003,2.58281701995,2.3392064307096874,2.0,16.0,4.2368857497,20.0,0.9287482902,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,6.384166131833332,1.9432444757257035,3.0,21.0,4.5573917168,28.0,6.1691161369,29.0,8.4259905418,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,0.0,7.001678261497833,3.0,22.0,7.9470456924,23.0,-2.6863371370999998,24.0,-5.2607085553,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,8.768428896166666,0.3109859450624805,3.0,25.0,8.9699220295,26.0,8.4102670115,27.0,8.9250976475,,
11,AB5075_VIR-O_LSO__VIR-O,0.0,1.7801063952846834,3.0,30.0,-0.1993334531,32.0,1.8713829593,34.0,-1.6720495062,,
12,AB5075_VIR-O_LSO__LSO,-0.13720898976666676,6.502036617345864,3.0,31.0,-0.3406988113,33.0,6.4641839186,35.0,-6.5351120766,,
13,AB5075_Zinc__Control,-1.4802973661668753e-16,3.102980866378843,3.0,36.0,1.1429482214,37.0,-3.512348518,38.0,2.3694002966,,
14,AB5075_Zinc__Zinc,2.64929409305,2.673317771296128,2.0,39.0,0.7589729687,40.0,4.5396152174,,,,
15,AB5075_biofilm+abx__planktonic,3.3333345343204236e-11,0.6535074178759156,3.0,41.0,-0.7285441711,42.0,0.5345350829000001,44.0,0.1940090883,,
16,AB5075_biofilm+abx__biofilm,21.4390446248,4.793571967909983,3.0,43.0,26.6874755866,45.0,17.2920647035,46.0,20.3375935843,,
17,AB5075_biofilm+abx__cip_biofilm,17.715567449466665,5.236819101558608,3.0,47.0,17.5035208852,48.0,23.0551890629,50.0,12.5879924003,,
18,AB5075_biofilm+abx__tet_biofilm,27.602128183366663,4.375048356164367,3.0,49.0,29.0047048883,51.0,31.1038901588,52.0,22.697789503,,
19,AB5075_gigAB__kan_gigB,-0.7518986335666668,2.21324575334016,3.0,53.0,-1.5477300856,54.0,1.749216082,55.0,-2.4571818971,,
20,AB5075_gigAB__gigB,-5.1129435721,1.805045521159678,3.0,56.0,-4.2404381245,57.0,-3.9099159610000003,58.0,-7.1884766308,,
21,AB5075_gigAB__kan_gigA,-6.079331207133333,4.036807224631115,3.0,59.0,-7.5094139113,60.0,-9.2064194941,61.0,-1.522160216,,
22,AB5075_gigAB__gigA,-4.3857289353,0.6689516127995088,3.0,62.0,-4.9043943582,63.0,-4.6221137791,64.0,-3.6306786686,,
23,AB5075_gigAB__kan_WT,-8.303515069233333,0.6224478919348364,3.0,65.0,-7.60607713,66.0,-8.8026555096,67.0,-8.5018125681,,
