,-0.07832040282399703,-0.06627111008184365,-0.05422181733969027,-0.042172524597536884,-0.0301232318553835,-0.018073939113230117,-0.006024646371076733,0.00602464637107665,0.018073939113230034,0.030123231855383417,0.0421725245975368,0.054221817339690184,0.06627111008184357,0.07832040282399695,0.09036969556615033,0.10241898830830372,0.1144682810504571,0.12651757379261047,0.13856686653476386,0.15061615927691724
thresh,-0.060246463710766945,0.060246463710766945,1,,,,,,,,,,,,,,,,,
unreg,1,0,3,5,83,627,1504,1043,383,137,46,36,18,4,2,1,0,2,0,0
unreg_genes,['ABUW_1104'],[],[],[],[],[],[],[],[],[],[],[],"['rpmI' 'purU' 'ABUW_1945' 'ABUW_3124' 'rpmB' 'rimM' 'rpmG' 'ABUW_0448'
 'rnpA' 'rpsF' 'ABUW_3543' 'csp1' 'rpmH' 'xpt' 'fis' 'rpsR' 'rpsT'
 'ABUW_1725']",['ABUW_3155' 'ABUW_2681' 'ABUW_0650' 'rpsJ'],['ABUW_0651' 'ABUW_3881'],['infA'],[],['ABUW_0381' 'ABUW_2696'],[],[]
