,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,Control__wt_glc,0.0,0.4767277478718842,2.0,0.0,-0.33709742330000003,1.0,0.33709742330000003,,,,,,,,
1,Fur__wt_dpd,0.23484040899999997,0.51900074806832,2.0,2.0,-0.13214853940000001,3.0,0.6018293574,,,,,,,,
2,Fur__wt_fe,-0.62728333185,0.18111638660160606,2.0,4.0,-0.4992147067,5.0,-0.755351957,,,,,,,,
3,Fur__delfur_dpd,0.52316535165,0.8957708648856758,2.0,6.0,-0.11024030130000001,7.0,1.1565710046,,,,,,,,
4,Fur__delfur_fe2,-1.4679912331,0.4453167961020123,2.0,8.0,-1.7828777594,9.0,-1.1531047068,,,,,,,,
5,Acid__wt_ph5,-0.5697614195,0.4625807907698551,2.0,10.0,-0.24266740550000002,11.0,-0.8968554335000001,,,,,,,,
6,Acid__delgadx_ph5,10.044550038299999,2.120466617621692,2.0,12.0,11.5439463629,13.0,8.5451537137,,,,,,,,
7,Acid__delgadw_ph5,-7.25083181175,1.4805388109745894,2.0,14.0,-6.2039327787,15.0,-8.2977308448,,,,,,,,
8,Acid__delgade_ph5,-0.5479521994000001,0.22481294668571658,2.0,16.0,-0.38898544030000004,17.0,-0.7069189585,,,,,,,,
9,Oxidative__wt_pq,0.70017072155,0.6107367460475089,2.0,18.0,0.2683146269,19.0,1.1320268162,,,,,,,,
10,Oxidative__deloxyr_pq,-0.35478382585,0.36905331612306236,2.0,20.0,-0.6157439283,21.0,-0.0938237234,,,,,,,,
11,Oxidative__delsoxr_pq,0.8623838848000001,0.8199817435310869,2.0,22.0,1.4421985361,23.0,0.2825692335,,,,,,,,
12,Oxidative__delsoxs_pq,0.5240208229000001,0.14844483208584588,2.0,24.0,0.4190544755,25.0,0.6289871703000001,,,,,,,,
13,Nac/NtrC__wt_csn,-0.30701562525,0.0929865149075039,2.0,26.0,-0.24126423,27.0,-0.3727670205,,,,,,,,
14,Nac/NtrC__wt_cytd,0.47731133680000004,0.057025456087886145,2.0,28.0,0.5176344235,29.0,0.43698825010000003,,,,,,,,
15,Nac/NtrC__wt_gln,1.20862069505,0.974717402502422,2.0,30.0,0.51939141,31.0,1.8978499801000002,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,-0.6599644677000001,0.13186028897013477,2.0,32.0,-0.7532037722,33.0,-0.5667251632,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,0.8360021937000001,0.7268420465966504,2.0,34.0,0.32204725370000004,35.0,1.3499571337,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,1.06368140605,0.38077692353365655,2.0,36.0,0.7944314613,37.0,1.3329313508,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,-0.27099452065,0.267759830887621,2.0,38.0,-0.4603293128,39.0,-0.0816597285,,,,,,,,
20,Misc__wt_no_te,0.6441874988,0.34827617334789773,2.0,40.0,0.3979190549,41.0,0.8904559427000001,,,,,,,,
21,Misc__bw_delcbl,0.04639279765000001,0.6742902711948576,2.0,42.0,0.5231880209,43.0,-0.4304024256,,,,,,,,
22,Misc__bw_delfabr,-0.1546233111,0.33445113848739766,2.0,44.0,-0.3911159791,45.0,0.08186935690000001,,,,,,,,
23,Misc__bw_delfadr,-0.19408721985,0.18586928911847975,2.0,46.0,-0.3255166546,47.0,-0.0626577851,,,,,,,,
24,Misc__nitr_031,1.9163537917000002,,1.0,48.0,1.9163537917000002,,,,,,,,,,
25,Omics__wt_glu,0.8781356178,0.6011801364521935,2.0,49.0,0.45303706660000004,50.0,1.303234169,,,,,,,,
