,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,3.700743415417188e-17,0.47912433451097286,3.0,0.0,-0.2182388549,6.0,-0.3311520565,12.0,0.5493909114000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.8641320447666666,0.5331520958629546,3.0,1.0,0.8699906286,7.0,1.3943307066,13.0,0.32807479910000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,1.6924941805333333,0.22910734603151525,3.0,2.0,1.5684140334999999,8.0,1.9568786729,14.0,1.5521898352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,2.319289134733333,0.38199797259698487,3.0,3.0,2.136284231,9.0,2.7583607955,15.0,2.0632223777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,3.3680527224666665,0.28788192350915176,3.0,4.0,3.2990386094,10.0,3.6841690669,16.0,3.1209504911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,4.3645644164,0.25879545738677595,3.0,5.0,4.6624795423,11.0,4.2358558555,17.0,4.1953578514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-2.18628026175,0.21539196908057817,2.0,18.0,-2.0339751398,71.0,-2.3385853837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,7.403526311899999,1.3665959069528646,3.0,19.0,8.8740351781,70.0,7.1640411081,205.0,6.1725026495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,0.6266955603875001,1.677440387801476,8.0,20.0,-0.46099661900000005,32.0,1.6447611673,55.0,1.3419780558,67.0,0.1590561171,126.0,2.339637585,147.0,1.5296978434000001,203.0,-2.9026666336,210.0,1.3620969671,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.18175724256666667,0.42664531413698453,3.0,21.0,0.2719415085,34.0,-0.2827706098,61.0,0.556100829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,0.231626879975,0.6293809136786254,8.0,22.0,-0.1964928175,104.0,-0.0228933423,111.0,0.6087113517,133.0,0.6738994506,165.0,0.1241896732,238.0,-0.048932125800000004,265.0,1.3734236218,270.0,-0.6588907719,,,,,,,,,,,,,,,,,,,,
