,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,3.3333345343204236e-11,0.4016183046428749,3.0,0.0,-0.3149225706,6.0,0.45227494430000004,12.0,-0.1373523736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.6067357528666667,0.45112781446951483,3.0,1.0,-0.259487791,7.0,-1.1166340931,13.0,-0.4440853745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.9404922436666667,0.4942244263449254,3.0,2.0,-0.5479320415,8.0,-1.4954924994,14.0,-0.7780521901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.34123852453333336,0.4563309680357594,3.0,3.0,-0.5421267638,9.0,0.18107155590000001,15.0,-0.6626603657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.3919185683666668,0.15970606981241878,3.0,4.0,-0.2466742007,10.0,-0.36613300870000004,16.0,-0.5629484957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,0.19155508556666667,0.7686466154569853,3.0,5.0,1.0756631048,11.0,-0.1828056659,17.0,-0.3181921822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-5.61654694385,3.279098852452233,2.0,18.0,-3.2978739091,71.0,-7.9352199786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-3.422862418133333,4.81769007563891,3.0,19.0,0.542873495,70.0,-2.0271446254,205.0,-8.784316124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-1.3172185483375,2.7515334226488286,8.0,20.0,-7.6263159832,32.0,-0.18971956950000002,55.0,0.42293358680000004,67.0,-1.5729903885,126.0,0.7384469840000001,147.0,0.5786142017,203.0,-2.1424876684,210.0,-0.7462295496,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-0.44829227436666663,0.06831854873992872,3.0,21.0,-0.46974296270000004,34.0,-0.3718225382,61.0,-0.5033113222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,-2.08223661935,1.0510919353291115,8.0,22.0,-1.8826345938,104.0,-1.2126055762,111.0,-3.8496592395,133.0,-3.3437863415,165.0,-0.7583232843000001,238.0,-2.154432474,265.0,-1.4014505201,270.0,-2.0550009254,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-2.3849240835428573,0.9591088275541054,7.0,23.0,-2.5420541837,56.0,-1.9786553487,82.0,-2.8289266011,118.0,-3.8008069263,134.0,-0.6229238833,137.0,-2.3842345945,227.0,-2.5368670472,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-0.182235966375,1.682286447923667,4.0,24.0,-2.6898774888,101.0,0.7312398538,139.0,0.8349342043,149.0,0.3947595652,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,-0.02163490519999997,1.0127738512999063,4.0,25.0,0.9341637898,123.0,0.7264899952,155.0,-1.1494705873,191.0,-0.5977228185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,0.7325093768333334,0.4706556994096439,3.0,26.0,0.7910427320000001,59.0,0.23532478750000002,159.0,1.171160611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
