,189
control__wt_glc__1,0.1913345128
control__wt_glc__2,-0.1913345128
fur__wt_dpd__1,-2.4356955788
fur__wt_dpd__2,-2.1589409213
fur__wt_fe__1,-1.0346067605
fur__wt_fe__2,-0.8382797275
fur__delfur_dpd__1,-2.9546016126
fur__delfur_dpd__2,-3.0965133924
fur__delfur_fe2__1,-1.7148587116
fur__delfur_fe2__2,-1.2428965109
acid__wt_ph5__1,-1.0251347934
acid__wt_ph5__2,-1.6573664415
acid__delgadx_ph5__2,-1.0987846557
acid__delgadw_ph5__1,-1.2753983083
acid__delgadw_ph5__2,-1.083650093
acid__delgade_ph5__1,-1.8526851845
acid__delgade_ph5__2,-1.5759339292
oxidative__wt_pq__1,3.2747501178
oxidative__wt_pq__2,3.0690189155
oxidative__deloxyr_pq__1,-2.0467158547
oxidative__deloxyr_pq__2,-1.9108386481
oxidative__delsoxr_pq__1,10.1206060916
oxidative__delsoxr_pq__2,10.3586409937
oxidative__delsoxs_pq__1,6.2887640464
oxidative__delsoxs_pq__2,6.2793837636
nac_ntrc__wt_csn__1,2.4343905108
nac_ntrc__wt_csn__2,2.1834573657
nac_ntrc__wt_cytd__1,0.06322880310000001
nac_ntrc__wt_cytd__2,0.1467143827
nac_ntrc__wt_gln__1,-1.4017817482
nac_ntrc__wt_gln__2,-1.6028822659
nac_ntrc__bw_delnac_csn__1,0.11662837420000001
nac_ntrc__bw_delnac_csn__2,0.6340650347
nac_ntrc__bw_delnac_cytd__1,-0.6561433207
nac_ntrc__bw_delnac_cytd__2,0.08024963090000001
nac_ntrc__bw_delnac_gln__1,-1.5838381943000002
nac_ntrc__bw_delnac_gln__2,-2.7351964784
nac_ntrc__bw_delnac_nh4__1,-1.5190879929
nac_ntrc__bw_delnac_nh4__2,-0.1730904459
misc__wt_no_te__1,2.3386981238
misc__wt_no_te__2,0.5097396315
misc__bw_delcbl__1,-0.42849415690000003
misc__bw_delcbl__2,-0.3269378511
misc__bw_delfabr__1,0.8311906097
misc__bw_delfabr__2,0.4279163004
misc__bw_delfadr__1,-0.8642226827
misc__bw_delfadr__2,-0.5173230081
misc__nitr_031__1,-2.184598711
omics__wt_glu__1,-1.5508980775999999
omics__wt_glu__2,-1.3455012459
omics__wt_gly__1,-0.3292122126
omics__wt_gly__2,-1.00732446
omics__wt_thr__1,-0.2454779863
omics__wt_thr__2,-0.2878636173
omics__bw_ac__1,2.6579211825
omics__bw_ac__2,2.3523049696
omics__bw_fum__1,0.8360571373
omics__bw_fum__2,0.911271747
omics__bw_glc__1,-1.0227744728000001
omics__bw_glc__2,-0.5607686263
omics__bw_pyr__1,1.074681201
omics__bw_pyr__2,1.7037382075
ompr__wt_nacl__1,-3.9478002234
ompr__wt_nacl__2,-3.8125630383
ompr__bw_delompr_nacl__1,-3.6364213236
ompr__bw_delompr_nacl__2,-4.6490942837
minspan__wt_ade__1,-2.3378184845
minspan__wt_glc__2,-0.7821955102
minspan__wt_glc__3,-0.9621542751000001
minspan__wt_glc__4,-0.8866521796
