,0
name,ExuR/YdfH/RhaRS
TF,ExuR/YdfH/RhaR/RhaS
regulator,"<a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120012141&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">ExuR</a> or <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK125158221&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">YdfH</a> or <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120012877&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">RhaR</a> or <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120012337&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">RhaS</a>"
function,
category,Carbon Metabolism
has_venn,True
scatter,4
exp_var,0.0008388827999999999
precision,1.0
recall,0.388889
