,SP5448_01825
SRX1726505,-0.1932777789
SRX1726506,-0.1593963517
SRX1726507,0.3526741306
SRX1726508,-1.5478831076000001
SRX1726509,-1.6471101102999999
SRX1726510,-0.6334241607000001
SRX1726511,-1.9375575286000002
SRX1726512,-1.8616339681
SRX1726513,-1.3433301137
SRX1081650,-0.0909733123
SRX1081651,0.1299277745
SRX1081652,0.1753338146
SRX1081653,-0.0039578002
SRX1081654,0.3659341269
SRX1081655,0.1224573407
SRX1081656,-0.0114979047
SRX1081657,-0.1036454706
SRX1081658,0.1028266716
SRX1081659,-0.5955024667000001
SRX1081660,-1.1845985211
SRX1081661,0.2997711817
SRX1081662,0.4520558376
SRX1081663,0.025414219800000002
SRX1081664,-0.1203468479
SRX1081665,0.33165782200000005
SRX1081666,0.2515671452
SRX1081668,0.0719433069
SRX1081669,-0.0241051742
SRX1081670,-0.2349559995
SRX1081671,0.0406942557
SRX1081672,-0.3028406547
SRX1081673,-0.6817592352
SRX1081674,-0.5596385037
SRX1081675,0.10376145140000001
SRX1081676,-0.2850728507
SRX1081677,-0.12092681820000001
SRX1081678,0.1616007058
SRX1081679,-0.1960559271
SRX1081680,-0.0634252523
SRX1081681,-0.0311999046
SRX1081682,0.065828288
SRX1081683,-0.7674500672
SRX1081684,0.024486458500000002
SRX1081685,-0.2451460266
SRX1081686,-0.31878731400000004
SRX1081687,-0.6960745825
SRX1081688,-0.5109007870000001
SRX1081689,-0.5940194418
SRX1081690,-0.39421212850000004
SRX1081691,0.0745054594
SRX1081692,-0.018514672700000002
SRX1962715,-0.028704508400000002
SRX1962716,0.0187905085
SRX1962717,0.0099139999
SRX1962718,-0.22607245450000002
SRX1962719,-0.4626169545
SRX1962720,-0.2746757387
SRX1962721,-0.2536019631
SRX4892146,-0.0222782176
SRX4892147,0.0116641509
SRX4892148,0.0220211644
SRX4892149,-0.0114070976
SRX4892150,-0.3316940833
SRX4892151,-0.18852188490000002
SRX4892152,-0.3712374854
SRX4892153,-0.2799310291
SRX4892154,-0.0011928774
SRX4892155,-0.0981673368
SRX4892156,-0.1458519536
SRX4892157,-0.3065087123
SRX4892158,-0.19469280490000002
SRX4892159,-0.0793829429
SRX4892160,0.0162738053
SRX4892161,-0.1124308188
SRX7620814,0.5921965338
SRX7620815,0.4232900341
SRX7620816,0.4073568427
SRX7620817,-1.0522173237
SRX7620818,-1.1069833306
SRX7620819,-1.0064489938
SRX7620856,-0.4419407521
SRX7620857,-2.2293567775
SRX7620858,-0.32871532140000004
SRX7620859,-2.1019818971
SRX7620860,-0.32895538150000003
SRX7620861,-2.0901370862
SRX7620862,-0.44964565240000004
SRX7620863,-1.8333277250000002
SRX7620864,-0.4089168279
SRX7620865,-1.7464913697000002
SRX7620866,-0.5642809303
SRX7620867,-1.5316923532
SRX2161502,-0.05520051
SRX2161503,0.056138761200000005
SRX2161504,-0.0009382512
SRX2161505,-0.14493945800000002
SRX2161506,0.3351548566
SRX2161507,0.1746215852
SRX2161508,0.027662206800000002
SRX2161509,0.024015785
SRX2161510,0.197049663
SRX2161511,0.1000889793
SRX2161512,0.0395331681
SRX2161513,-0.1032330498
SRX2161514,-0.2803532047
SRX2161515,-0.0519351409
SRX2161516,-0.218720513
SRX2161517,-0.6989148667
SRX2161518,-0.8059766305
SRX2161519,-0.8449901916
SRX2161520,-0.036124779
SRX2161521,-0.0193039874
SRX2161522,-0.0558540786
SRX2161523,-0.49441201020000003
SRX2161524,-0.0346265913
SRX2161525,-0.434765555
